anchor_year,eval_tower,model,bin,date,feature,lime_weight
2020,9,LightGBM,31-90,2021-01-29,fx_TA_max,0.725337094479339
2020,9,LightGBM,31-90,2021-01-29,fx_VPD_mean,0.6741079513884117
2020,9,LightGBM,31-90,2021-01-29,fx_SWC_lag28,-0.6346923478585034
2020,9,LightGBM,31-90,2021-01-29,fx_SWC_mean,-0.6221332948426538
2020,9,LightGBM,31-90,2021-01-29,fx_days_since_grazing,-0.5920837455360146
2020,9,LightGBM,31-90,2021-01-29,ar_fc_dlag1,-0.5853133677490581
2020,9,LightGBM,31-90,2021-01-29,fx_TS_roll7,-0.4200605765123974
2020,9,LightGBM,31-90,2021-01-29,fx_TS_lag28,-0.411778201233896
2020,9,LightGBM,31-90,2021-01-29,is_t9,0.39323836855639116
2020,9,LightGBM,31-90,2021-01-29,fx_TA_min,0.3919911592682458
2020,9,LightGBM,31-90,2021-01-29,fx_is_growing,0.3837955666472992
2020,9,LightGBM,31-90,2021-01-29,fx_DOY_cos,-0.3424795493119055
2020,9,LightGBM,31-90,2021-01-29,ar_ch4_dlag3,0.3297345362041936
2020,9,LightGBM,31-90,2021-01-29,fx_wd_cos,0.25333110545921383
2020,9,LightGBM,31-90,2021-01-29,fx_SWC_lag21,-0.2363403967195292
2020,9,LightGBM,31-90,2021-01-29,fx_TS_lag14,0.23028372351117002
2020,9,LightGBM,31-90,2021-01-29,ar_ch4_dlag7,0.2295239699906685
2020,9,LightGBM,31-90,2021-01-29,fx_SHF_mean,0.2106783011154302
2020,9,LightGBM,31-90,2021-01-29,ar_ch4_dlag1,0.17800112570330842
2020,9,LightGBM,31-90,2021-01-29,fx_is_winter,-0.17163669759690067
2020,9,LightGBM,31-90,2021-01-29,fx_SWIN_mean,-0.1350958757361928
2020,9,LightGBM,31-90,2021-01-29,fx_SWC_roll7,-0.10617691458452097
2020,9,LightGBM,31-90,2021-01-29,is_t2,0.0895797093966355
2020,9,LightGBM,31-90,2021-01-29,fx_SWC_lag14,-0.06817261261500959
2020,9,LightGBM,31-90,2021-01-29,fx_TS_lag7,0.06756364880940263
2020,9,LightGBM,31-90,2021-01-29,fx_SWC_roll14,-0.06324270070952447
2020,9,LightGBM,31-90,2021-01-29,fx_RN_mean,-0.060964302845075306
2020,9,LightGBM,31-90,2021-01-29,fx_TS_mean,-0.04883190165036625
2020,9,LightGBM,31-90,2021-01-29,fx_TA_mean,-0.04233459102653399
2020,9,LightGBM,31-90,2021-01-29,fx_TS_roll14,-0.03481986812715938
2020,9,LightGBM,31-90,2021-01-29,is_t4,0.026730231947684927
2020,9,LightGBM,31-90,2021-01-29,fx_DOY_sin,0.024825091007614257
2020,9,LightGBM,31-90,2021-01-29,fx_SWC_lag7,0.015142036057821563
2020,9,LightGBM,31-90,2021-01-29,fx_grazing_active,0.012370465375627996
2020,9,LightGBM,31-90,2021-01-29,ar_ch4_dlag14,0.0
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_lsu_dens,12.342971902094321
2020,9,Ensemble_unweighted,31-90,2021-01-29,ar_ch4_drm7,2.7633717865421157
2020,9,Ensemble_unweighted,31-90,2021-01-29,ar_ch4_dlag2,1.8889390393151313
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_PRECIP_sum,1.4486086612106863
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_USTAR_mean,1.3604393472084795
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_PPFD_mean,-1.300652599033557
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_wd_sin,1.2739549443831657
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_WS_mean,0.9172479030224374
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_TS_lag21,0.8123676429502648
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_VPD_mean,0.611556929065483
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_TA_max,0.4589469714766391
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_SWC_lag28,-0.44123050286675847
2020,9,Ensemble_unweighted,31-90,2021-01-29,ar_fc_dlag1,-0.43423896454690986
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_SWC_mean,-0.3906454603107306
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_DOY_cos,-0.3585779462580016
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_is_growing,0.3452683569222596
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_days_since_grazing,-0.32544014129505444
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_SWC_lag21,-0.27964491491286225
2020,9,Ensemble_unweighted,31-90,2021-01-29,is_t9,0.26631866093907797
2020,9,Ensemble_unweighted,31-90,2021-01-29,ar_ch4_dlag3,0.25140133527880226
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_TS_roll7,-0.24537437992284664
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_SWIN_mean,-0.2294931133321776
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_TA_min,0.2179573553744153
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_TS_lag14,0.18280498393453967
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_SWC_lag7,-0.1599530879414994
2020,9,Ensemble_unweighted,31-90,2021-01-29,ar_ch4_dlag7,0.15826737744764072
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_SHF_mean,0.14910111484976035
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_wd_cos,0.14423698909318317
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_is_winter,-0.1380771755756213
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_SWC_roll7,-0.10909971182836763
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_grazing_active,0.10041922211601498
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_TS_roll14,0.0974880813008418
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_TA_mean,0.09138031489580706
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_SWC_lag14,-0.08972047251561822
2020,9,Ensemble_unweighted,31-90,2021-01-29,ar_ch4_dlag1,0.0866161116493199
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_TS_lag28,0.08513974160014634
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_DOY_sin,-0.07919405586272109
2020,9,Ensemble_unweighted,31-90,2021-01-29,is_t4,-0.033282941539709926
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_RN_mean,-0.028374229578289133
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_SWC_roll14,-0.023976395890706274
2020,9,Ensemble_unweighted,31-90,2021-01-29,is_t2,0.02267741392633093
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_TS_lag7,0.018897516792822144
2020,9,Ensemble_unweighted,31-90,2021-01-29,fx_TS_mean,-0.009921478982832568
2020,9,Ensemble_unweighted,31-90,2021-01-29,ar_ch4_dlag14,0.0
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_lsu_dens,12.344301297090809
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,ar_ch4_drm7,2.7520090494976257
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,ar_ch4_dlag2,1.8974683650456499
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_PRECIP_sum,1.4482808320427625
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_USTAR_mean,1.3552329463992696
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_PPFD_mean,-1.3182695020812425
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_wd_sin,1.2835590926074445
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_WS_mean,0.9182794002943101
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_TS_lag21,0.8201909384167377
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_VPD_mean,0.6103247087726609
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_TA_max,0.46288168755413617
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_SWC_lag28,-0.4415667061502946
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,ar_fc_dlag1,-0.4366138357808559
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_SWC_mean,-0.3926719034061116
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_DOY_cos,-0.3538295554607512
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_is_growing,0.34476379424400794
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_days_since_grazing,-0.3263714491779787
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_SWC_lag21,-0.27499753125401494
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,is_t9,0.2677622239805362
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,ar_ch4_dlag3,0.2510099045036537
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_TS_roll7,-0.24794363565697855
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_SWIN_mean,-0.22633183861298123
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_TA_min,0.21834906464748566
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_TS_lag14,0.18462745425012905
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_SWC_lag7,-0.15900826836528695
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,ar_ch4_dlag7,0.15876772895722496
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_SHF_mean,0.14998065282275808
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_wd_cos,0.14446319193862966
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_is_winter,-0.13782825335027335
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_SWC_roll7,-0.10848077824093989
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_grazing_active,0.09686104340877286
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_TS_roll14,0.09511869362042072
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_TA_mean,0.09029930258585786
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,ar_ch4_dlag1,0.08873373846945873
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_SWC_lag14,-0.08863779872665031
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_TS_lag28,0.082843356682217
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_DOY_sin,-0.07796919374306738
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,is_t4,-0.03314297343984676
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_RN_mean,-0.029605549581836726
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_SWC_roll14,-0.024654995656315067
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,is_t2,0.02254293674858821
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_TS_lag7,0.01980155206815791
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,fx_TS_mean,-0.01051429014587932
2020,9,Ensemble_MASEweighted,31-90,2021-01-29,ar_ch4_dlag14,0.0
2020,9,RF,91-180,2021-05-30,fx_lsu_dens,12.377570117211892
2020,9,RF,91-180,2021-05-30,ar_ch4_drm7,3.348535598720583
2020,9,RF,91-180,2021-05-30,ar_ch4_dlag2,1.4499586880917406
2020,9,RF,91-180,2021-05-30,fx_USTAR_mean,1.4205144928171087
2020,9,RF,91-180,2021-05-30,fx_PRECIP_sum,1.2611611808392795
2020,9,RF,91-180,2021-05-30,fx_VPD_mean,0.7316337147384583
2020,9,RF,91-180,2021-05-30,fx_DOY_cos,-0.6705071089249385
2020,9,RF,91-180,2021-05-30,fx_wd_sin,0.6080488064659106
2020,9,RF,91-180,2021-05-30,fx_WS_mean,0.5798640920017077
2020,9,RF,91-180,2021-05-30,fx_SWIN_mean,-0.45295665506576177
2020,9,RF,91-180,2021-05-30,fx_SWC_lag21,-0.44301243084563285
2020,9,RF,91-180,2021-05-30,fx_TS_lag28,0.3786631435586786
2020,9,RF,91-180,2021-05-30,fx_SWC_lag28,-0.3490937097888001
2020,9,RF,91-180,2021-05-30,fx_TS_lag21,0.34226366493877175
2020,9,RF,91-180,2021-05-30,fx_is_growing,0.328446900298607
2020,9,RF,91-180,2021-05-30,fx_days_since_grazing,-0.30014726670411374
2020,9,RF,91-180,2021-05-30,fx_grazing_active,0.2984939994564174
2020,9,RF,91-180,2021-05-30,fx_TS_roll14,0.2876068797157573
2020,9,RF,91-180,2021-05-30,ar_fc_dlag1,-0.28232454603306645
2020,9,RF,91-180,2021-05-30,fx_SWC_lag7,-0.2674731794661212
2020,9,RF,91-180,2021-05-30,ar_ch4_dlag3,0.2596246965019905
2020,9,RF,91-180,2021-05-30,fx_PPFD_mean,-0.23941698643253337
2020,9,RF,91-180,2021-05-30,fx_TA_mean,0.21657288734061822
2020,9,RF,91-180,2021-05-30,fx_TA_max,0.19589845097421366
2020,9,RF,91-180,2021-05-30,fx_is_winter,-0.18599590998670237
2020,9,RF,91-180,2021-05-30,fx_TA_min,0.16527153717989282
2020,9,RF,91-180,2021-05-30,is_t4,-0.1389637383377539
2020,9,RF,91-180,2021-05-30,ar_ch4_dlag7,0.13581030767230945
2020,9,RF,91-180,2021-05-30,fx_SWC_roll7,-0.12364797183367746
2020,9,RF,91-180,2021-05-30,fx_DOY_sin,-0.11789043334585514
2020,9,RF,91-180,2021-05-30,fx_TS_mean,0.11241566534901017
2020,9,RF,91-180,2021-05-30,is_t9,0.11005573959534364
2020,9,RF,91-180,2021-05-30,fx_wd_cos,0.08926481585760938
2020,9,RF,91-180,2021-05-30,fx_SWC_lag14,-0.06961906751863856
2020,9,RF,91-180,2021-05-30,fx_SWC_mean,-0.06548948113050472
2020,9,RF,91-180,2021-05-30,ar_ch4_dlag1,-0.06162679932533738
2020,9,RF,91-180,2021-05-30,fx_TS_roll7,-0.05942043674118109
2020,9,RF,91-180,2021-05-30,fx_SHF_mean,0.050585892689917866
2020,9,RF,91-180,2021-05-30,fx_TS_lag14,0.03923147494730532
2020,9,RF,91-180,2021-05-30,fx_RN_mean,0.03287455755643494
2020,9,RF,91-180,2021-05-30,is_t2,0.03256190167846806
2020,9,RF,91-180,2021-05-30,fx_TS_lag7,-0.029306372869111492
2020,9,RF,91-180,2021-05-30,fx_SWC_roll14,-0.01250102555945831
2020,9,RF,91-180,2021-05-30,ar_ch4_dlag14,0.0
2020,9,XGB,91-180,2021-05-30,fx_lsu_dens,11.547441235213002
2020,9,XGB,91-180,2021-05-30,ar_ch4_dlag2,2.338604225826181
2020,9,XGB,91-180,2021-05-30,ar_ch4_drm7,2.197595054228709
2020,9,XGB,91-180,2021-05-30,fx_PPFD_mean,-1.3640445521325553
2020,9,XGB,91-180,2021-05-30,fx_PRECIP_sum,1.1602360698488572
2020,9,XGB,91-180,2021-05-30,fx_wd_sin,1.091943707604916
2020,9,XGB,91-180,2021-05-30,fx_USTAR_mean,0.9957117049838015
2020,9,XGB,91-180,2021-05-30,fx_VPD_mean,0.6287544056337906
2020,9,XGB,91-180,2021-05-30,fx_TS_lag21,0.5796207248082583
2020,9,XGB,91-180,2021-05-30,fx_WS_mean,0.5595442094480654
2020,9,XGB,91-180,2021-05-30,fx_TA_max,0.47233159715859657
2020,9,XGB,91-180,2021-05-30,ar_fc_dlag1,-0.44456284211678654
2020,9,XGB,91-180,2021-05-30,fx_TS_lag28,0.437286216517849
2020,9,XGB,91-180,2021-05-30,fx_SWC_lag7,-0.3099967473712263
2020,9,XGB,91-180,2021-05-30,fx_SWC_lag28,-0.2592839215058353
2020,9,XGB,91-180,2021-05-30,fx_is_growing,0.24444196171584145
2020,9,XGB,91-180,2021-05-30,fx_TS_roll7,-0.22591394093127112
2020,9,XGB,91-180,2021-05-30,fx_TA_mean,0.20572388891688284
2020,9,XGB,91-180,2021-05-30,is_t9,0.20288806244391205
2020,9,XGB,91-180,2021-05-30,fx_SWIN_mean,-0.19468376927537517
2020,9,XGB,91-180,2021-05-30,ar_ch4_dlag3,0.19376711619267906
2020,9,XGB,91-180,2021-05-30,fx_days_since_grazing,-0.18622140802222512
2020,9,XGB,91-180,2021-05-30,fx_SWC_mean,-0.15935210956972923
2020,9,XGB,91-180,2021-05-30,fx_SHF_mean,0.15615111219765312
2020,9,XGB,91-180,2021-05-30,fx_TS_lag14,0.15509688368480642
2020,9,XGB,91-180,2021-05-30,is_t4,-0.15091974853478535
2020,9,XGB,91-180,2021-05-30,fx_is_winter,-0.14871782996897817
2020,9,XGB,91-180,2021-05-30,fx_TS_roll14,0.12459209650994908
2020,9,XGB,91-180,2021-05-30,ar_ch4_dlag7,0.11435190918187607
2020,9,XGB,91-180,2021-05-30,fx_DOY_cos,-0.11074830314447957
2020,9,XGB,91-180,2021-05-30,fx_TA_min,0.08758036414266164
2020,9,XGB,91-180,2021-05-30,ar_ch4_dlag1,0.08739618184081242
2020,9,XGB,91-180,2021-05-30,fx_DOY_sin,-0.07079290448308713
2020,9,XGB,91-180,2021-05-30,fx_wd_cos,0.06904137410780863
2020,9,XGB,91-180,2021-05-30,fx_SWC_roll7,-0.04615259753656149
2020,9,XGB,91-180,2021-05-30,fx_TS_lag7,0.0392949534461247
2020,9,XGB,91-180,2021-05-30,fx_SWC_lag21,-0.03199203375541257
2020,9,XGB,91-180,2021-05-30,fx_RN_mean,-0.01977056272564843
2020,9,XGB,91-180,2021-05-30,is_t2,-0.01181584718273628
2020,9,XGB,91-180,2021-05-30,fx_SWC_roll14,-0.010584080701145608
2020,9,XGB,91-180,2021-05-30,fx_SWC_lag14,-0.006761604892922651
2020,9,XGB,91-180,2021-05-30,fx_grazing_active,-0.003997206618422867
2020,9,XGB,91-180,2021-05-30,fx_TS_mean,-0.0022555792826077945
2020,9,XGB,91-180,2021-05-30,ar_ch4_dlag14,0.0
2020,9,LightGBM,91-180,2021-05-30,fx_lsu_dens,14.054153271427982
2020,9,LightGBM,91-180,2021-05-30,ar_ch4_drm7,2.9910755139656753
2020,9,LightGBM,91-180,2021-05-30,fx_wd_sin,2.078292226646744
2020,9,LightGBM,91-180,2021-05-30,ar_ch4_dlag2,1.920202864981853
2020,9,LightGBM,91-180,2021-05-30,fx_TS_lag21,1.9043801869542216
2020,9,LightGBM,91-180,2021-05-30,fx_PPFD_mean,-1.5950363116018318
2020,9,LightGBM,91-180,2021-05-30,fx_PRECIP_sum,1.4869289943263027
2020,9,LightGBM,91-180,2021-05-30,fx_USTAR_mean,1.1105687704813525
2020,9,LightGBM,91-180,2021-05-30,fx_WS_mean,0.9727042106074709
2020,9,LightGBM,91-180,2021-05-30,fx_VPD_mean,0.8156825459853858
2020,9,LightGBM,91-180,2021-05-30,fx_TA_max,0.6704323341332563
2020,9,LightGBM,91-180,2021-05-30,fx_days_since_grazing,-0.6226141023518355
2020,9,LightGBM,91-180,2021-05-30,ar_fc_dlag1,-0.6028337213879714
2020,9,LightGBM,91-180,2021-05-30,fx_SWC_lag28,-0.5866711663539571
2020,9,LightGBM,91-180,2021-05-30,fx_SWC_mean,-0.4590787238088674
2020,9,LightGBM,91-180,2021-05-30,fx_TS_lag28,-0.3566133920645921
2020,9,LightGBM,91-180,2021-05-30,fx_TA_min,0.3344604837456532
2020,9,LightGBM,91-180,2021-05-30,fx_TS_roll7,-0.33332033204744604
2020,9,LightGBM,91-180,2021-05-30,is_t9,0.33074344345814144
2020,9,LightGBM,91-180,2021-05-30,ar_ch4_dlag3,0.32663540281025155
2020,9,LightGBM,91-180,2021-05-30,fx_is_growing,0.3153850507986517
2020,9,LightGBM,91-180,2021-05-30,fx_DOY_cos,-0.27918446894869897
2020,9,LightGBM,91-180,2021-05-30,fx_SHF_mean,0.26122208048971574
2020,9,LightGBM,91-180,2021-05-30,fx_wd_cos,0.2407241555767832
2020,9,LightGBM,91-180,2021-05-30,fx_is_winter,-0.24048854332370928
2020,9,LightGBM,91-180,2021-05-30,ar_ch4_dlag7,0.20136052424695258
2020,9,LightGBM,91-180,2021-05-30,fx_SWIN_mean,-0.18013054891183058
2020,9,LightGBM,91-180,2021-05-30,fx_TS_lag14,0.17055470555068675
2020,9,LightGBM,91-180,2021-05-30,fx_SWC_lag21,-0.15336450724865697
2020,9,LightGBM,91-180,2021-05-30,is_t2,0.1518426938267652
2020,9,LightGBM,91-180,2021-05-30,fx_TS_lag7,0.11901174905219952
2020,9,LightGBM,91-180,2021-05-30,fx_SWC_lag7,-0.11089120802649803
2020,9,LightGBM,91-180,2021-05-30,ar_ch4_dlag1,0.10651225142009772
2020,9,LightGBM,91-180,2021-05-30,is_t4,-0.08855162234586098
2020,9,LightGBM,91-180,2021-05-30,fx_SWC_roll7,-0.08461773758075199
2020,9,LightGBM,91-180,2021-05-30,fx_TS_mean,-0.08099924547328301
2020,9,LightGBM,91-180,2021-05-30,fx_TS_roll14,-0.058110107666887525
2020,9,LightGBM,91-180,2021-05-30,fx_SWC_roll14,-0.03884445119742456
2020,9,LightGBM,91-180,2021-05-30,fx_grazing_active,0.03479859749907704
2020,9,LightGBM,91-180,2021-05-30,fx_DOY_sin,0.02890948706323014
2020,9,LightGBM,91-180,2021-05-30,fx_SWC_lag14,-0.02062962096812617
2020,9,LightGBM,91-180,2021-05-30,fx_TA_mean,-0.01253967420129026
2020,9,LightGBM,91-180,2021-05-30,fx_RN_mean,-0.008341258204502728
2020,9,LightGBM,91-180,2021-05-30,ar_ch4_dlag14,0.0
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_lsu_dens,12.659721659311904
2020,9,Ensemble_unweighted,91-180,2021-05-30,ar_ch4_drm7,2.8457354095231446
2020,9,Ensemble_unweighted,91-180,2021-05-30,ar_ch4_dlag2,1.9029219509627853
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_PRECIP_sum,1.3027754292735014
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_wd_sin,1.259428251557884
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_USTAR_mean,1.1755983360414475
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_PPFD_mean,-1.066165968574365
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_TS_lag21,0.9420882033121385
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_VPD_mean,0.7253568929666534
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_WS_mean,0.7040375128397456
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_TA_max,0.44622079827119715
2020,9,Ensemble_unweighted,91-180,2021-05-30,ar_fc_dlag1,-0.44324038304010394
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_SWC_lag28,-0.3983496001238791
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_days_since_grazing,-0.36966093161237323
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_DOY_cos,-0.3534799589266897
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_is_growing,0.29609130160163155
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_SWIN_mean,-0.2759236610018731
2020,9,Ensemble_unweighted,91-180,2021-05-30,ar_ch4_dlag3,0.2600090830677771
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_SWC_lag7,-0.22945371809232343
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_SWC_mean,-0.22797343384860105
2020,9,Ensemble_unweighted,91-180,2021-05-30,is_t9,0.21456241866384992
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_SWC_lag21,-0.20945632121673527
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_TS_roll7,-0.20621824799628133
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_TA_min,0.19577079797240984
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_is_winter,-0.19173408891711322
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_SHF_mean,0.15598636649140765
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_TS_lag28,0.1531119881159576
2020,9,Ensemble_unweighted,91-180,2021-05-30,ar_ch4_dlag7,0.1505075811015444
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_TA_mean,0.13658570458069028
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_wd_cos,0.13301011634063198
2020,9,Ensemble_unweighted,91-180,2021-05-30,is_t4,-0.12614503312362038
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_TS_lag14,0.12162769867472495
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_TS_roll14,0.11802962302039773
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_grazing_active,0.10976512939816423
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_SWC_roll7,-0.08480610010104572
2020,9,Ensemble_unweighted,91-180,2021-05-30,is_t2,0.05752957484862606
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_DOY_sin,-0.05325795580189794
2020,9,Ensemble_unweighted,91-180,2021-05-30,ar_ch4_dlag1,0.044093880517871734
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_TS_lag7,0.043000113235802356
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_SWC_lag14,-0.03233676739934375
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_SWC_roll14,-0.020643195619376466
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_TS_mean,0.009720270365100502
2020,9,Ensemble_unweighted,91-180,2021-05-30,fx_RN_mean,0.0015875788915989386
2020,9,Ensemble_unweighted,91-180,2021-05-30,ar_ch4_dlag14,0.0
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_lsu_dens,12.660120846990003
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,ar_ch4_drm7,2.8358607172883605
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,ar_ch4_dlag2,1.91130147533273
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_PRECIP_sum,1.3029092462203296
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_wd_sin,1.2687122860430189
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_USTAR_mean,1.171261504934622
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_PPFD_mean,-1.0797277673158174
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_TS_lag21,0.9499119798120736
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_VPD_mean,0.7249252738168472
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_WS_mean,0.7054151822926196
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_TA_max,0.45010379654326454
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,ar_fc_dlag1,-0.4456826340487082
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_SWC_lag28,-0.3986112884456281
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_days_since_grazing,-0.37007490739845206
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_DOY_cos,-0.34783183447245825
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_is_growing,0.2954212301453963
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_SWIN_mean,-0.2729588490961328
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,ar_ch4_dlag3,0.25978411655118205
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_SWC_mean,-0.230195799165012
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_SWC_lag7,-0.2291583599794494
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,is_t9,0.21610486223823802
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_TS_roll7,-0.20851063497918154
2020,9,Ensemble_MASEweighted,91-180,2021-05-30,fx_SWC_lag21,-0.20530003080310555
