bin,n,R2,RMSE,MAE,MASE,WAPE,Correlation,target,model,config,anchor_year,tower
1-7,3,-0.769,3.217,2.766,1.1145,0.3127,-0.833,observed,LightGBM,BASE+bodyweight,2021,4
8-30,19,-0.216,19.062,15.067,1.1855,1.0057,0.388,observed,LightGBM,BASE+bodyweight,2021,4
31-90,50,-0.092,21.434,14.932,1.1499,0.8649,0.115,observed,LightGBM,BASE+bodyweight,2021,4
91-180,90,0.155,91.343,56.181,0.8658,0.7698,0.402,observed,LightGBM,BASE+bodyweight,2021,4
181-270,88,0.229,88.663,69.425,1.0238,0.9732,0.507,observed,LightGBM,BASE+bodyweight,2021,4
271-365,91,-0.706,42.682,34.111,1.6374,1.5369,0.486,observed,LightGBM,BASE+bodyweight,2021,4
1-7,7,-0.67,2.394,1.875,1.1708,0.1715,-0.76,gapfilled,LightGBM,BASE+bodyweight,2021,4
8-30,23,-0.554,11.545,9.882,1.3255,0.7294,0.447,gapfilled,LightGBM,BASE+bodyweight,2021,4
31-90,60,-0.428,15.544,10.797,1.1753,0.651,0.212,gapfilled,LightGBM,BASE+bodyweight,2021,4
91-180,90,0.255,61.458,40.115,0.6742,0.5823,0.508,gapfilled,LightGBM,BASE+bodyweight,2021,4
181-270,90,0.253,71.465,56.541,0.9084,0.8364,0.543,gapfilled,LightGBM,BASE+bodyweight,2021,4
271-365,95,0.008,32.708,27.324,1.2551,1.0702,0.715,gapfilled,LightGBM,BASE+bodyweight,2021,4
1-7,3,-5.791,6.304,5.263,2.1203,0.5949,-0.463,observed,SARIMAX,BASE+bodyweight,2021,4
8-30,19,0.012,17.178,12.552,0.9876,0.8379,0.248,observed,SARIMAX,BASE+bodyweight,2021,4
31-90,50,0.011,20.392,13.586,1.0462,0.7869,0.168,observed,SARIMAX,BASE+bodyweight,2021,4
91-180,90,0.112,93.664,57.006,0.8785,0.7811,0.344,observed,SARIMAX,BASE+bodyweight,2021,4
181-270,88,0.207,89.893,64.599,0.9526,0.9056,0.477,observed,SARIMAX,BASE+bodyweight,2021,4
271-365,91,-0.267,36.779,28.419,1.3642,1.2804,0.509,observed,SARIMAX,BASE+bodyweight,2021,4
1-7,7,-2.424,3.428,2.111,1.3182,0.1931,-0.259,gapfilled,SARIMAX,BASE+bodyweight,2021,4
8-30,23,0.38,7.293,5.807,0.7789,0.4287,0.623,gapfilled,SARIMAX,BASE+bodyweight,2021,4
31-90,60,0.1,12.346,8.485,0.9236,0.5116,0.351,gapfilled,SARIMAX,BASE+bodyweight,2021,4
91-180,90,0.191,64.073,41.056,0.6901,0.596,0.442,gapfilled,SARIMAX,BASE+bodyweight,2021,4
181-270,90,0.273,70.493,51.057,0.8203,0.7553,0.539,gapfilled,SARIMAX,BASE+bodyweight,2021,4
271-365,95,0.234,28.734,22.473,1.0323,0.8802,0.707,gapfilled,SARIMAX,BASE+bodyweight,2021,4
1-7,3,-2.41,4.467,3.794,1.5287,0.4289,-0.899,observed,Ensemble_unweighted,BASE+bodyweight,2021,4
8-30,19,-0.22,19.093,14.853,1.1687,0.9914,0.321,observed,Ensemble_unweighted,BASE+bodyweight,2021,4
31-90,50,-0.055,21.064,15.239,1.1736,0.8827,0.128,observed,Ensemble_unweighted,BASE+bodyweight,2021,4
91-180,90,0.15,91.658,55.095,0.849,0.7549,0.407,observed,Ensemble_unweighted,BASE+bodyweight,2021,4
181-270,88,0.211,89.682,68.254,1.0065,0.9568,0.474,observed,Ensemble_unweighted,BASE+bodyweight,2021,4
271-365,91,-0.459,39.475,31.506,1.5124,1.4195,0.509,observed,Ensemble_unweighted,BASE+bodyweight,2021,4
1-7,7,-0.952,2.588,2.037,1.2723,0.1864,-0.708,gapfilled,Ensemble_unweighted,BASE+bodyweight,2021,4
8-30,23,-0.285,10.497,9.319,1.2499,0.6879,0.521,gapfilled,Ensemble_unweighted,BASE+bodyweight,2021,4
31-90,60,-0.264,14.625,10.714,1.1663,0.646,0.278,gapfilled,Ensemble_unweighted,BASE+bodyweight,2021,4
91-180,90,0.248,61.782,39.042,0.6562,0.5667,0.508,gapfilled,Ensemble_unweighted,BASE+bodyweight,2021,4
181-270,90,0.264,70.957,54.835,0.881,0.8112,0.526,gapfilled,Ensemble_unweighted,BASE+bodyweight,2021,4
271-365,95,0.166,29.986,25.086,1.1523,0.9826,0.741,gapfilled,Ensemble_unweighted,BASE+bodyweight,2021,4
1-7,3,-2.363,4.436,3.772,1.5195,0.4263,-0.905,observed,Ensemble_MASEweighted,BASE+bodyweight,2021,4
8-30,19,-0.22,19.094,14.861,1.1693,0.992,0.323,observed,Ensemble_MASEweighted,BASE+bodyweight,2021,4
31-90,50,-0.057,21.078,15.246,1.1741,0.8831,0.128,observed,Ensemble_MASEweighted,BASE+bodyweight,2021,4
91-180,90,0.149,91.666,55.091,0.849,0.7548,0.406,observed,Ensemble_MASEweighted,BASE+bodyweight,2021,4
181-270,88,0.212,89.617,68.274,1.0068,0.9571,0.476,observed,Ensemble_MASEweighted,BASE+bodyweight,2021,4
271-365,91,-0.463,39.531,31.548,1.5144,1.4214,0.509,observed,Ensemble_MASEweighted,BASE+bodyweight,2021,4
1-7,7,-0.938,2.579,2.037,1.2721,0.1863,-0.717,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2021,4
8-30,23,-0.29,10.518,9.338,1.2525,0.6893,0.52,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2021,4
31-90,60,-0.272,14.675,10.736,1.1687,0.6474,0.277,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2021,4
91-180,90,0.247,61.787,39.042,0.6562,0.5667,0.508,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2021,4
181-270,90,0.265,70.908,54.85,0.8812,0.8114,0.527,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2021,4
271-365,95,0.164,30.025,25.13,1.1543,0.9843,0.741,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2021,4
1-7,0,,,,,,,observed,RF,BASE,2022,4
8-30,0,,,,,,,observed,RF,BASE,2022,4
31-90,1,,,,,,,observed,RF,BASE,2022,4
91-180,75,0.018,32.969,26.392,1.2171,1.3167,0.492,observed,RF,BASE,2022,4
181-270,74,0.121,55.0,38.694,1.0875,1.1265,0.52,observed,RF,BASE,2022,4
271-365,74,0.179,29.821,22.152,0.9796,1.0473,0.532,observed,RF,BASE,2022,4
1-7,7,-18.267,14.993,13.415,3.548,4.0591,-0.026,gapfilled,RF,BASE,2022,4
8-30,23,-84.928,18.37,17.905,3.4448,8.2355,0.424,gapfilled,RF,BASE,2022,4
31-90,60,-4.544,9.006,8.098,0.9535,1.6765,0.173,gapfilled,RF,BASE,2022,4
91-180,90,0.421,30.765,23.141,0.8869,0.9843,0.802,gapfilled,RF,BASE,2022,4
181-270,90,0.396,35.847,25.367,0.6636,0.7052,0.684,gapfilled,RF,BASE,2022,4
271-365,95,0.3,16.911,13.121,0.7739,0.9101,0.669,gapfilled,RF,BASE,2022,4
1-7,0,,,,,,,observed,XGB,BASE,2022,4
8-30,0,,,,,,,observed,XGB,BASE,2022,4
31-90,1,,,,,,,observed,XGB,BASE,2022,4
91-180,75,0.156,30.567,22.745,1.0489,1.1348,0.489,observed,XGB,BASE,2022,4
181-270,74,0.098,55.717,39.229,1.1025,1.1421,0.506,observed,XGB,BASE,2022,4
271-365,74,0.173,29.943,22.071,0.976,1.0435,0.485,observed,XGB,BASE,2022,4
1-7,7,-21.16,16.079,14.824,3.9205,4.4853,-0.079,gapfilled,XGB,BASE,2022,4
8-30,23,-77.191,17.523,17.047,3.2796,7.8406,0.304,gapfilled,XGB,BASE,2022,4
31-90,60,-1.69,6.272,5.54,0.6523,1.1469,0.052,gapfilled,XGB,BASE,2022,4
91-180,90,0.462,29.666,20.175,0.7732,0.8581,0.757,gapfilled,XGB,BASE,2022,4
181-270,90,0.39,36.042,25.537,0.668,0.7099,0.685,gapfilled,XGB,BASE,2022,4
271-365,95,0.344,16.371,12.711,0.7497,0.8816,0.682,gapfilled,XGB,BASE,2022,4
1-7,0,,,,,,,observed,LightGBM,BASE,2022,4
8-30,0,,,,,,,observed,LightGBM,BASE,2022,4
31-90,1,,,,,,,observed,LightGBM,BASE,2022,4
91-180,75,0.075,32.006,24.154,1.1139,1.2051,0.413,observed,LightGBM,BASE,2022,4
181-270,74,-0.085,61.111,45.956,1.2915,1.3379,0.495,observed,LightGBM,BASE,2022,4
271-365,74,0.171,29.979,22.08,0.9764,1.0439,0.486,observed,LightGBM,BASE,2022,4
1-7,7,-14.928,13.632,12.428,3.2869,3.7604,-0.342,gapfilled,LightGBM,BASE,2022,4
8-30,23,-79.763,17.809,17.365,3.3408,7.987,0.372,gapfilled,LightGBM,BASE,2022,4
31-90,60,-1.53,6.083,5.334,0.628,1.1043,0.023,gapfilled,LightGBM,BASE,2022,4
91-180,90,0.419,30.814,21.567,0.8266,0.9173,0.707,gapfilled,LightGBM,BASE,2022,4
181-270,90,0.207,41.088,31.106,0.8137,0.8648,0.664,gapfilled,LightGBM,BASE,2022,4
271-365,95,0.284,17.106,13.216,0.7795,0.9166,0.645,gapfilled,LightGBM,BASE,2022,4
1-7,0,,,,,,,observed,SARIMAX,BASE,2022,4
8-30,0,,,,,,,observed,SARIMAX,BASE,2022,4
31-90,1,,,,,,,observed,SARIMAX,BASE,2022,4
91-180,75,0.202,29.723,23.245,1.072,1.1597,0.585,observed,SARIMAX,BASE,2022,4
181-270,74,0.044,57.371,40.999,1.1522,1.1936,0.502,observed,SARIMAX,BASE,2022,4
271-365,74,-0.058,33.86,25.481,1.1268,1.2047,0.432,observed,SARIMAX,BASE,2022,4
1-7,7,-10.565,11.616,9.172,2.4257,2.7751,-0.603,gapfilled,SARIMAX,BASE,2022,4
8-30,23,-31.066,11.222,9.922,1.9089,4.5637,-0.345,gapfilled,SARIMAX,BASE,2022,4
31-90,60,-6.483,10.462,8.693,1.0235,1.7996,0.119,gapfilled,SARIMAX,BASE,2022,4
91-180,90,0.598,25.627,18.988,0.7277,0.8076,0.898,gapfilled,SARIMAX,BASE,2022,4
181-270,90,0.36,36.91,26.223,0.686,0.729,0.69,gapfilled,SARIMAX,BASE,2022,4
271-365,95,-0.221,22.335,17.529,1.0339,1.2158,0.585,gapfilled,SARIMAX,BASE,2022,4
1-7,0,,,,,,,observed,Ensemble_unweighted,BASE,2022,4
8-30,0,,,,,,,observed,Ensemble_unweighted,BASE,2022,4
31-90,1,,,,,,,observed,Ensemble_unweighted,BASE,2022,4
91-180,75,0.13,31.049,23.915,1.1028,1.1931,0.524,observed,Ensemble_unweighted,BASE,2022,4
181-270,74,0.062,56.82,40.951,1.1509,1.1922,0.512,observed,Ensemble_unweighted,BASE,2022,4
271-365,74,0.157,30.215,22.443,0.9925,1.0611,0.49,observed,Ensemble_unweighted,BASE,2022,4
1-7,7,-9.931,11.293,9.811,2.5949,2.9687,-0.67,gapfilled,Ensemble_unweighted,BASE,2022,4
8-30,23,-33.051,11.564,11.275,2.1692,5.1859,0.242,gapfilled,Ensemble_unweighted,BASE,2022,4
31-90,60,-2.201,6.843,5.585,0.6575,1.1562,0.173,gapfilled,Ensemble_unweighted,BASE,2022,4
91-180,90,0.491,28.843,20.633,0.7908,0.8776,0.818,gapfilled,Ensemble_unweighted,BASE,2022,4
181-270,90,0.364,36.784,26.596,0.6957,0.7394,0.689,gapfilled,Ensemble_unweighted,BASE,2022,4
271-365,95,0.284,17.1,13.493,0.7959,0.9359,0.663,gapfilled,Ensemble_unweighted,BASE,2022,4
1-7,0,,,,,,,observed,Ensemble_MASEweighted,BASE,2022,4
8-30,0,,,,,,,observed,Ensemble_MASEweighted,BASE,2022,4
31-90,1,,,,,,,observed,Ensemble_MASEweighted,BASE,2022,4
91-180,75,0.129,31.054,23.904,1.1023,1.1926,0.522,observed,Ensemble_MASEweighted,BASE,2022,4
181-270,74,0.062,56.84,40.981,1.1517,1.1931,0.512,observed,Ensemble_MASEweighted,BASE,2022,4
271-365,74,0.158,30.196,22.416,0.9913,1.0598,0.49,observed,Ensemble_MASEweighted,BASE,2022,4
1-7,7,-10.152,11.407,9.949,2.6314,3.0104,-0.65,gapfilled,Ensemble_MASEweighted,BASE,2022,4
8-30,23,-34.3,11.774,11.488,2.2101,5.2837,0.252,gapfilled,Ensemble_MASEweighted,BASE,2022,4
31-90,60,-2.173,6.813,5.58,0.657,1.1552,0.172,gapfilled,Ensemble_MASEweighted,BASE,2022,4
91-180,90,0.49,28.882,20.639,0.791,0.8778,0.816,gapfilled,Ensemble_MASEweighted,BASE,2022,4
181-270,90,0.364,36.807,26.627,0.6966,0.7403,0.689,gapfilled,Ensemble_MASEweighted,BASE,2022,4
271-365,95,0.287,17.072,13.465,0.7942,0.9339,0.664,gapfilled,Ensemble_MASEweighted,BASE,2022,4
1-7,0,,,,,,,observed,RF,BASE+species,2022,4
8-30,0,,,,,,,observed,RF,BASE+species,2022,4
31-90,1,,,,,,,observed,RF,BASE+species,2022,4
91-180,75,0.025,32.867,26.198,1.2081,1.3071,0.489,observed,RF,BASE+species,2022,4
181-270,74,0.145,54.254,37.29,1.048,1.0856,0.521,observed,RF,BASE+species,2022,4
271-365,74,0.177,29.856,22.141,0.9791,1.0468,0.532,observed,RF,BASE+species,2022,4
1-7,7,-20.205,15.729,14.136,3.7387,4.2773,-0.058,gapfilled,RF,BASE+species,2022,4
8-30,23,-96.872,19.605,19.015,3.6583,8.7461,0.391,gapfilled,RF,BASE+species,2022,4
31-90,60,-4.336,8.835,7.91,0.9313,1.6376,0.167,gapfilled,RF,BASE+species,2022,4
91-180,90,0.439,30.285,22.745,0.8717,0.9674,0.817,gapfilled,RF,BASE+species,2022,4
181-270,90,0.41,35.44,24.506,0.6411,0.6813,0.685,gapfilled,RF,BASE+species,2022,4
271-365,95,0.303,16.879,13.014,0.7676,0.9026,0.674,gapfilled,RF,BASE+species,2022,4
1-7,0,,,,,,,observed,XGB,BASE+species,2022,4
8-30,0,,,,,,,observed,XGB,BASE+species,2022,4
31-90,1,,,,,,,observed,XGB,BASE+species,2022,4
91-180,75,0.16,30.496,22.782,1.0506,1.1366,0.492,observed,XGB,BASE+species,2022,4
181-270,74,0.107,55.441,39.081,1.0983,1.1378,0.515,observed,XGB,BASE+species,2022,4
271-365,74,0.175,29.894,21.999,0.9728,1.0401,0.487,observed,XGB,BASE+species,2022,4
1-7,7,-22.22,16.459,15.184,4.0158,4.5943,-0.145,gapfilled,XGB,BASE+species,2022,4
8-30,23,-74.305,17.197,16.743,3.2211,7.7009,0.352,gapfilled,XGB,BASE+species,2022,4
31-90,60,-1.681,6.262,5.519,0.6497,1.1425,0.045,gapfilled,XGB,BASE+species,2022,4
91-180,90,0.468,29.498,20.195,0.774,0.859,0.757,gapfilled,XGB,BASE+species,2022,4
181-270,90,0.402,35.681,25.323,0.6624,0.704,0.694,gapfilled,XGB,BASE+species,2022,4
271-365,95,0.346,16.344,12.644,0.7458,0.877,0.68,gapfilled,XGB,BASE+species,2022,4
1-7,0,,,,,,,observed,LightGBM,BASE+species,2022,4
8-30,0,,,,,,,observed,LightGBM,BASE+species,2022,4
31-90,1,,,,,,,observed,LightGBM,BASE+species,2022,4
91-180,75,0.107,31.449,23.49,1.0832,1.1719,0.43,observed,LightGBM,BASE+species,2022,4
181-270,74,-0.053,60.206,45.428,1.2767,1.3226,0.522,observed,LightGBM,BASE+species,2022,4
271-365,74,0.13,30.707,22.459,0.9932,1.0618,0.459,observed,LightGBM,BASE+species,2022,4
1-7,7,-10.933,11.799,10.673,2.8227,3.2294,-0.172,gapfilled,LightGBM,BASE+species,2022,4
8-30,23,-76.419,17.437,16.978,3.2664,7.809,0.367,gapfilled,LightGBM,BASE+species,2022,4
31-90,60,-1.286,5.782,5.036,0.593,1.0426,-0.059,gapfilled,LightGBM,BASE+species,2022,4
91-180,90,0.452,29.943,20.757,0.7956,0.8829,0.717,gapfilled,LightGBM,BASE+species,2022,4
181-270,90,0.244,40.113,30.506,0.798,0.8481,0.689,gapfilled,LightGBM,BASE+species,2022,4
271-365,95,0.193,18.155,13.766,0.812,0.9548,0.614,gapfilled,LightGBM,BASE+species,2022,4
1-7,0,,,,,,,observed,SARIMAX,BASE+species,2022,4
8-30,0,,,,,,,observed,SARIMAX,BASE+species,2022,4
31-90,1,,,,,,,observed,SARIMAX,BASE+species,2022,4
91-180,75,0.202,29.723,23.245,1.072,1.1597,0.585,observed,SARIMAX,BASE+species,2022,4
181-270,74,0.044,57.371,40.999,1.1522,1.1936,0.502,observed,SARIMAX,BASE+species,2022,4
271-365,74,-0.058,33.86,25.481,1.1268,1.2047,0.432,observed,SARIMAX,BASE+species,2022,4
1-7,7,-10.565,11.616,9.172,2.4257,2.7751,-0.603,gapfilled,SARIMAX,BASE+species,2022,4
8-30,23,-31.066,11.222,9.922,1.9089,4.5637,-0.345,gapfilled,SARIMAX,BASE+species,2022,4
31-90,60,-6.483,10.462,8.693,1.0235,1.7996,0.119,gapfilled,SARIMAX,BASE+species,2022,4
91-180,90,0.598,25.627,18.988,0.7277,0.8076,0.898,gapfilled,SARIMAX,BASE+species,2022,4
181-270,90,0.36,36.91,26.223,0.686,0.729,0.69,gapfilled,SARIMAX,BASE+species,2022,4
271-365,95,-0.221,22.335,17.529,1.0339,1.2158,0.585,gapfilled,SARIMAX,BASE+species,2022,4
1-7,0,,,,,,,observed,Ensemble_unweighted,BASE+species,2022,4
8-30,0,,,,,,,observed,Ensemble_unweighted,BASE+species,2022,4
31-90,1,,,,,,,observed,Ensemble_unweighted,BASE+species,2022,4
91-180,75,0.14,30.861,23.7,1.0929,1.1824,0.528,observed,Ensemble_unweighted,BASE+species,2022,4
181-270,74,0.081,56.261,40.454,1.1369,1.1778,0.522,observed,Ensemble_unweighted,BASE+species,2022,4
271-365,74,0.15,30.351,22.488,0.9944,1.0632,0.482,observed,Ensemble_unweighted,BASE+species,2022,4
1-7,7,-9.603,11.123,9.643,2.5503,2.9177,-0.674,gapfilled,Ensemble_unweighted,BASE+species,2022,4
8-30,23,-33.726,11.678,11.38,2.1894,5.2342,0.259,gapfilled,Ensemble_unweighted,BASE+species,2022,4
31-90,60,-2.054,6.684,5.385,0.634,1.1148,0.146,gapfilled,Ensemble_unweighted,BASE+species,2022,4
91-180,90,0.507,28.401,20.304,0.7782,0.8636,0.823,gapfilled,Ensemble_unweighted,BASE+species,2022,4
181-270,90,0.383,36.232,26.074,0.6821,0.7249,0.698,gapfilled,Ensemble_unweighted,BASE+species,2022,4
271-365,95,0.268,17.299,13.586,0.8014,0.9423,0.654,gapfilled,Ensemble_unweighted,BASE+species,2022,4
1-7,0,,,,,,,observed,Ensemble_MASEweighted,BASE+species,2022,4
8-30,0,,,,,,,observed,Ensemble_MASEweighted,BASE+species,2022,4
31-90,1,,,,,,,observed,Ensemble_MASEweighted,BASE+species,2022,4
91-180,75,0.14,30.863,23.686,1.0923,1.1817,0.526,observed,Ensemble_MASEweighted,BASE+species,2022,4
181-270,74,0.08,56.279,40.487,1.1379,1.1787,0.522,observed,Ensemble_MASEweighted,BASE+species,2022,4
271-365,74,0.151,30.335,22.465,0.9934,1.0621,0.482,observed,Ensemble_MASEweighted,BASE+species,2022,4
1-7,7,-9.799,11.225,9.77,2.5838,2.956,-0.653,gapfilled,Ensemble_MASEweighted,BASE+species,2022,4
8-30,23,-34.924,11.878,11.581,2.2281,5.3268,0.268,gapfilled,Ensemble_MASEweighted,BASE+species,2022,4
31-90,60,-2.025,6.652,5.378,0.6331,1.1133,0.145,gapfilled,Ensemble_MASEweighted,BASE+species,2022,4
91-180,90,0.506,28.435,20.308,0.7783,0.8638,0.821,gapfilled,Ensemble_MASEweighted,BASE+species,2022,4
181-270,90,0.383,36.25,26.104,0.6829,0.7257,0.698,gapfilled,Ensemble_MASEweighted,BASE+species,2022,4
271-365,95,0.27,17.276,13.562,0.8,0.9407,0.654,gapfilled,Ensemble_MASEweighted,BASE+species,2022,4
1-7,0,,,,,,,observed,RF,BASE+arable,2022,4
8-30,0,,,,,,,observed,RF,BASE+arable,2022,4
31-90,1,,,,,,,observed,RF,BASE+arable,2022,4
91-180,75,0.023,32.897,26.235,1.2098,1.3089,0.477,observed,RF,BASE+arable,2022,4
181-270,74,0.138,54.471,37.834,1.0633,1.1015,0.521,observed,RF,BASE+arable,2022,4
271-365,74,0.191,29.601,22.033,0.9743,1.0417,0.546,observed,RF,BASE+arable,2022,4
1-7,7,-18.159,14.951,13.399,3.5437,4.0542,-0.023,gapfilled,RF,BASE+arable,2022,4
8-30,23,-96.493,19.567,18.981,3.6517,8.7303,0.405,gapfilled,RF,BASE+arable,2022,4
31-90,60,-3.789,8.37,7.539,0.8876,1.5606,0.256,gapfilled,RF,BASE+arable,2022,4
91-180,90,0.429,30.558,22.891,0.8773,0.9736,0.797,gapfilled,RF,BASE+arable,2022,4
181-270,90,0.404,35.629,24.971,0.6532,0.6942,0.682,gapfilled,RF,BASE+arable,2022,4
271-365,95,0.329,16.565,12.921,0.7622,0.8962,0.696,gapfilled,RF,BASE+arable,2022,4
1-7,0,,,,,,,observed,XGB,BASE+arable,2022,4
8-30,0,,,,,,,observed,XGB,BASE+arable,2022,4
31-90,1,,,,,,,observed,XGB,BASE+arable,2022,4
91-180,75,0.153,30.632,23.041,1.0626,1.1496,0.499,observed,XGB,BASE+arable,2022,4
181-270,74,0.096,55.787,39.42,1.1079,1.1477,0.508,observed,XGB,BASE+arable,2022,4
271-365,74,0.166,30.059,22.154,0.9797,1.0474,0.476,observed,XGB,BASE+arable,2022,4
1-7,7,-21.215,16.099,14.831,3.9224,4.4874,-0.27,gapfilled,XGB,BASE+arable,2022,4
8-30,23,-78.499,17.669,17.172,3.3038,7.8984,0.347,gapfilled,XGB,BASE+arable,2022,4
31-90,60,-1.925,6.541,5.792,0.682,1.1991,0.035,gapfilled,XGB,BASE+arable,2022,4
91-180,90,0.46,29.718,20.454,0.7839,0.87,0.757,gapfilled,XGB,BASE+arable,2022,4
181-270,90,0.389,36.056,25.592,0.6695,0.7115,0.687,gapfilled,XGB,BASE+arable,2022,4
271-365,95,0.333,16.509,12.804,0.7553,0.8881,0.672,gapfilled,XGB,BASE+arable,2022,4
1-7,0,,,,,,,observed,LightGBM,BASE+arable,2022,4
8-30,0,,,,,,,observed,LightGBM,BASE+arable,2022,4
31-90,1,,,,,,,observed,LightGBM,BASE+arable,2022,4
91-180,75,0.047,32.49,24.291,1.1202,1.2119,0.374,observed,LightGBM,BASE+arable,2022,4
181-270,74,-0.056,60.284,44.841,1.2602,1.3055,0.487,observed,LightGBM,BASE+arable,2022,4
271-365,74,0.106,31.127,22.772,1.007,1.0766,0.44,observed,LightGBM,BASE+arable,2022,4
1-7,7,-11.456,12.055,10.984,2.9049,3.3234,-0.127,gapfilled,LightGBM,BASE+arable,2022,4
8-30,23,-80.872,17.931,17.381,3.3438,7.9941,0.318,gapfilled,LightGBM,BASE+arable,2022,4
31-90,60,-1.556,6.114,5.356,0.6306,1.1089,-0.041,gapfilled,LightGBM,BASE+arable,2022,4
91-180,90,0.411,31.051,21.741,0.8332,0.9247,0.693,gapfilled,LightGBM,BASE+arable,2022,4
181-270,90,0.244,40.118,30.15,0.7887,0.8382,0.662,gapfilled,LightGBM,BASE+arable,2022,4
271-365,95,0.153,18.6,14.197,0.8374,0.9847,0.597,gapfilled,LightGBM,BASE+arable,2022,4
1-7,0,,,,,,,observed,SARIMAX,BASE+arable,2022,4
8-30,0,,,,,,,observed,SARIMAX,BASE+arable,2022,4
31-90,1,,,,,,,observed,SARIMAX,BASE+arable,2022,4
91-180,75,0.202,29.723,23.245,1.072,1.1597,0.585,observed,SARIMAX,BASE+arable,2022,4
181-270,74,0.044,57.371,40.999,1.1522,1.1936,0.502,observed,SARIMAX,BASE+arable,2022,4
271-365,74,-0.058,33.86,25.481,1.1268,1.2047,0.432,observed,SARIMAX,BASE+arable,2022,4
1-7,7,-10.565,11.616,9.172,2.4257,2.7751,-0.603,gapfilled,SARIMAX,BASE+arable,2022,4
8-30,23,-31.066,11.222,9.922,1.9089,4.5637,-0.345,gapfilled,SARIMAX,BASE+arable,2022,4
31-90,60,-6.483,10.462,8.693,1.0235,1.7996,0.119,gapfilled,SARIMAX,BASE+arable,2022,4
91-180,90,0.598,25.627,18.988,0.7277,0.8076,0.898,gapfilled,SARIMAX,BASE+arable,2022,4
181-270,90,0.36,36.91,26.223,0.686,0.729,0.69,gapfilled,SARIMAX,BASE+arable,2022,4
271-365,95,-0.221,22.335,17.529,1.0339,1.2158,0.585,gapfilled,SARIMAX,BASE+arable,2022,4
1-7,0,,,,,,,observed,Ensemble_unweighted,BASE+arable,2022,4
8-30,0,,,,,,,observed,Ensemble_unweighted,BASE+arable,2022,4
31-90,1,,,,,,,observed,Ensemble_unweighted,BASE+arable,2022,4
91-180,75,0.123,31.171,23.988,1.1062,1.1968,0.513,observed,Ensemble_unweighted,BASE+arable,2022,4
181-270,74,0.071,56.564,40.498,1.1382,1.179,0.51,observed,Ensemble_unweighted,BASE+arable,2022,4
271-365,74,0.144,30.453,22.594,0.9992,1.0682,0.478,observed,Ensemble_unweighted,BASE+arable,2022,4
1-7,7,-9.264,10.943,9.448,2.4988,2.8587,-0.713,gapfilled,Ensemble_unweighted,BASE+arable,2022,4
8-30,23,-35.011,11.892,11.579,2.2277,5.3259,0.253,gapfilled,Ensemble_unweighted,BASE+arable,2022,4
31-90,60,-2.133,6.77,5.516,0.6494,1.1419,0.171,gapfilled,Ensemble_unweighted,BASE+arable,2022,4
91-180,90,0.491,28.868,20.644,0.7912,0.8781,0.814,gapfilled,Ensemble_unweighted,BASE+arable,2022,4
181-270,90,0.372,36.568,26.304,0.6881,0.7313,0.688,gapfilled,Ensemble_unweighted,BASE+arable,2022,4
271-365,95,0.259,17.405,13.718,0.8092,0.9515,0.652,gapfilled,Ensemble_unweighted,BASE+arable,2022,4
1-7,0,,,,,,,observed,Ensemble_MASEweighted,BASE+arable,2022,4
8-30,0,,,,,,,observed,Ensemble_MASEweighted,BASE+arable,2022,4
31-90,1,,,,,,,observed,Ensemble_MASEweighted,BASE+arable,2022,4
91-180,75,0.122,31.18,23.981,1.1059,1.1965,0.511,observed,Ensemble_MASEweighted,BASE+arable,2022,4
181-270,74,0.07,56.586,40.527,1.139,1.1799,0.509,observed,Ensemble_MASEweighted,BASE+arable,2022,4
271-365,74,0.145,30.441,22.573,0.9982,1.0672,0.478,observed,Ensemble_MASEweighted,BASE+arable,2022,4
1-7,7,-9.461,11.048,9.578,2.533,2.8979,-0.694,gapfilled,Ensemble_MASEweighted,BASE+arable,2022,4
8-30,23,-36.278,12.099,11.787,2.2677,5.4214,0.261,gapfilled,Ensemble_MASEweighted,BASE+arable,2022,4
31-90,60,-2.11,6.745,5.515,0.6494,1.1418,0.17,gapfilled,Ensemble_MASEweighted,BASE+arable,2022,4
91-180,90,0.489,28.91,20.654,0.7916,0.8785,0.811,gapfilled,Ensemble_MASEweighted,BASE+arable,2022,4
181-270,90,0.371,36.59,26.332,0.6888,0.7321,0.687,gapfilled,Ensemble_MASEweighted,BASE+arable,2022,4
271-365,95,0.26,17.386,13.698,0.808,0.9501,0.652,gapfilled,Ensemble_MASEweighted,BASE+arable,2022,4
1-7,0,,,,,,,observed,RF,BASE+flow,2022,4
8-30,0,,,,,,,observed,RF,BASE+flow,2022,4
31-90,1,,,,,,,observed,RF,BASE+flow,2022,4
91-180,75,0.028,32.804,26.091,1.2032,1.3017,0.481,observed,RF,BASE+flow,2022,4
181-270,74,-0.077,60.896,45.215,1.2707,1.3164,0.507,observed,RF,BASE+flow,2022,4
271-365,74,0.182,29.763,22.348,0.9883,1.0566,0.546,observed,RF,BASE+flow,2022,4
