bin,n,R2,RMSE,MAE,MASE,WAPE,Correlation,target,model,config,anchor_year,tower
181-270,90,-0.223,68.514,42.623,0.8946,0.705,0.388,gapfilled,TabICLv2,BASE+flow,2020,4
271-365,95,0.026,67.179,28.94,0.9626,0.8007,0.479,gapfilled,TabICLv2,BASE+flow,2020,4
1-7,4,-0.241,8.397,6.249,0.5553,0.705,-0.658,observed,TabPFN,BASE+mgmt,2020,4
8-30,21,-0.002,14.754,9.012,0.713,0.7854,-0.011,observed,TabPFN,BASE+mgmt,2020,4
31-90,37,-0.082,45.686,26.308,0.9957,0.9071,0.572,observed,TabPFN,BASE+mgmt,2020,4
91-180,42,0.105,19.817,14.937,0.8836,0.7112,0.39,observed,TabPFN,BASE+mgmt,2020,4
181-270,79,0.033,80.524,45.175,0.8861,0.7413,0.361,observed,TabPFN,BASE+mgmt,2020,4
271-365,80,0.069,96.311,35.773,0.9123,0.8293,0.49,observed,TabPFN,BASE+mgmt,2020,4
1-7,7,-0.601,21.94,12.85,1.1945,0.6014,-0.446,gapfilled,TabPFN,BASE+mgmt,2020,4
8-30,23,-0.058,24.709,8.628,0.7427,0.5859,-0.126,gapfilled,TabPFN,BASE+mgmt,2020,4
31-90,60,-0.289,35.863,20.977,1.1225,0.7666,0.242,gapfilled,TabPFN,BASE+mgmt,2020,4
91-180,90,0.025,20.222,14.055,1.0216,0.5603,0.581,gapfilled,TabPFN,BASE+mgmt,2020,4
181-270,90,0.054,60.273,34.329,0.7206,0.5678,0.521,gapfilled,TabPFN,BASE+mgmt,2020,4
271-365,95,0.136,63.277,26.572,0.8838,0.7352,0.65,gapfilled,TabPFN,BASE+mgmt,2020,4
1-7,4,-0.015,7.595,6.024,0.5352,0.6795,0.225,observed,TabICLv2,BASE+mgmt,2020,4
8-30,21,-0.037,15.01,8.955,0.7086,0.7805,-0.057,observed,TabICLv2,BASE+mgmt,2020,4
31-90,37,-0.118,46.432,26.707,1.0108,0.9208,0.377,observed,TabICLv2,BASE+mgmt,2020,4
91-180,42,0.059,20.328,15.508,0.9174,0.7384,0.28,observed,TabICLv2,BASE+mgmt,2020,4
181-270,79,-0.093,85.585,48.013,0.9417,0.7879,0.254,observed,TabICLv2,BASE+mgmt,2020,4
271-365,80,0.036,98.015,36.665,0.935,0.85,0.426,observed,TabICLv2,BASE+mgmt,2020,4
1-7,7,-0.653,22.294,14.4,1.3385,0.674,0.853,gapfilled,TabICLv2,BASE+mgmt,2020,4
8-30,23,-0.108,25.282,9.156,0.7881,0.6217,-0.059,gapfilled,TabICLv2,BASE+mgmt,2020,4
31-90,60,-0.359,36.818,22.072,1.1811,0.8066,0.261,gapfilled,TabICLv2,BASE+mgmt,2020,4
91-180,90,-0.103,21.504,15.589,1.1332,0.6214,0.266,gapfilled,TabICLv2,BASE+mgmt,2020,4
181-270,90,-0.167,66.926,41.247,0.8658,0.6823,0.457,gapfilled,TabICLv2,BASE+mgmt,2020,4
271-365,95,0.075,65.474,28.065,0.9335,0.7765,0.575,gapfilled,TabICLv2,BASE+mgmt,2020,4
1-7,4,-0.24,8.394,6.307,0.5604,0.7115,-0.702,observed,TabPFN,BASE+bodyweight,2020,4
8-30,21,0.001,14.73,8.959,0.7089,0.7809,0.036,observed,TabPFN,BASE+bodyweight,2020,4
31-90,37,-0.07,45.429,26.152,0.9898,0.9017,0.576,observed,TabPFN,BASE+bodyweight,2020,4
91-180,42,0.114,19.721,14.729,0.8713,0.7013,0.396,observed,TabPFN,BASE+bodyweight,2020,4
181-270,79,0.04,80.219,44.965,0.8819,0.7378,0.361,observed,TabPFN,BASE+bodyweight,2020,4
271-365,80,0.075,95.997,35.715,0.9108,0.828,0.479,observed,TabPFN,BASE+bodyweight,2020,4
1-7,7,-0.598,21.915,12.942,1.203,0.6057,-0.445,gapfilled,TabPFN,BASE+bodyweight,2020,4
8-30,23,-0.055,24.672,8.608,0.741,0.5845,-0.119,gapfilled,TabPFN,BASE+bodyweight,2020,4
31-90,60,-0.269,35.58,20.691,1.1072,0.7562,0.236,gapfilled,TabPFN,BASE+bodyweight,2020,4
91-180,90,0.056,19.897,13.876,1.0086,0.5531,0.592,gapfilled,TabPFN,BASE+bodyweight,2020,4
181-270,90,0.069,59.78,33.689,0.7071,0.5572,0.522,gapfilled,TabPFN,BASE+bodyweight,2020,4
271-365,95,0.148,62.826,26.252,0.8732,0.7263,0.643,gapfilled,TabPFN,BASE+bodyweight,2020,4
1-7,4,0.02,7.462,6.011,0.5341,0.678,0.71,observed,TabICLv2,BASE+bodyweight,2020,4
8-30,21,-0.047,15.08,8.98,0.7105,0.7827,-0.008,observed,TabICLv2,BASE+bodyweight,2020,4
31-90,37,-0.121,46.506,26.665,1.0092,0.9194,0.542,observed,TabICLv2,BASE+bodyweight,2020,4
91-180,42,-0.004,20.99,15.587,0.9221,0.7422,0.246,observed,TabICLv2,BASE+bodyweight,2020,4
181-270,79,-0.051,83.923,47.018,0.9222,0.7715,0.308,observed,TabICLv2,BASE+bodyweight,2020,4
271-365,80,0.053,97.161,36.38,0.9278,0.8434,0.435,observed,TabICLv2,BASE+bodyweight,2020,4
1-7,7,-0.659,22.331,14.575,1.3548,0.6822,0.91,gapfilled,TabICLv2,BASE+bodyweight,2020,4
8-30,23,-0.127,25.502,9.514,0.8189,0.646,-0.061,gapfilled,TabICLv2,BASE+bodyweight,2020,4
31-90,60,-0.383,37.146,22.527,1.2055,0.8233,0.266,gapfilled,TabICLv2,BASE+bodyweight,2020,4
91-180,90,-0.171,22.161,16.216,1.1787,0.6464,0.315,gapfilled,TabICLv2,BASE+bodyweight,2020,4
181-270,90,-0.09,64.697,39.035,0.8193,0.6457,0.503,gapfilled,TabICLv2,BASE+bodyweight,2020,4
271-365,95,0.107,64.328,27.591,0.9178,0.7634,0.588,gapfilled,TabICLv2,BASE+bodyweight,2020,4
1-7,4,-0.301,8.597,6.204,0.5513,0.6999,-0.6,observed,TabPFN,BASE+ALL,2020,4
8-30,21,-0.005,14.779,9.129,0.7223,0.7957,-0.042,observed,TabPFN,BASE+ALL,2020,4
31-90,37,-0.082,45.675,26.314,0.9959,0.9073,0.527,observed,TabPFN,BASE+ALL,2020,4
91-180,42,0.044,20.484,15.335,0.9072,0.7302,0.382,observed,TabPFN,BASE+ALL,2020,4
181-270,79,0.005,81.694,45.75,0.8973,0.7507,0.378,observed,TabPFN,BASE+ALL,2020,4
271-365,80,0.056,97.002,35.866,0.9146,0.8314,0.477,observed,TabPFN,BASE+ALL,2020,4
1-7,7,-0.513,21.327,12.171,1.1313,0.5697,-0.205,gapfilled,TabPFN,BASE+ALL,2020,4
8-30,23,-0.046,24.566,8.612,0.7413,0.5847,-0.118,gapfilled,TabPFN,BASE+ALL,2020,4
31-90,60,-0.288,35.849,21.008,1.1241,0.7677,0.182,gapfilled,TabPFN,BASE+ALL,2020,4
91-180,90,-0.104,21.511,15.056,1.0944,0.6002,0.584,gapfilled,TabPFN,BASE+ALL,2020,4
181-270,90,-0.008,62.219,36.122,0.7582,0.5975,0.524,gapfilled,TabPFN,BASE+ALL,2020,4
271-365,95,0.108,64.295,26.998,0.898,0.747,0.619,gapfilled,TabPFN,BASE+ALL,2020,4
1-7,4,0.015,7.48,5.97,0.5305,0.6735,0.824,observed,TabICLv2,BASE+ALL,2020,4
8-30,21,-0.034,14.986,9.093,0.7194,0.7925,-0.11,observed,TabICLv2,BASE+ALL,2020,4
31-90,37,-0.109,46.245,26.609,1.0071,0.9175,0.351,observed,TabICLv2,BASE+ALL,2020,4
91-180,42,-0.014,21.103,15.295,0.9048,0.7283,0.349,observed,TabICLv2,BASE+ALL,2020,4
181-270,79,-0.035,83.294,47.035,0.9225,0.7718,0.271,observed,TabICLv2,BASE+ALL,2020,4
271-365,80,0.087,95.39,36.171,0.9224,0.8385,0.423,observed,TabICLv2,BASE+ALL,2020,4
1-7,7,-0.597,21.91,13.916,1.2936,0.6513,0.768,gapfilled,TabICLv2,BASE+ALL,2020,4
8-30,23,-0.085,25.017,9.015,0.776,0.6121,-0.065,gapfilled,TabICLv2,BASE+ALL,2020,4
31-90,60,-0.349,36.688,22.027,1.1787,0.805,0.166,gapfilled,TabICLv2,BASE+ALL,2020,4
91-180,90,-0.217,22.586,16.318,1.1861,0.6505,0.472,gapfilled,TabICLv2,BASE+ALL,2020,4
181-270,90,-0.056,63.668,38.18,0.8014,0.6315,0.445,gapfilled,TabICLv2,BASE+ALL,2020,4
271-365,95,0.158,62.458,27.577,0.9173,0.763,0.543,gapfilled,TabICLv2,BASE+ALL,2020,4
1-7,4,-24.669,18.828,15.592,0.6385,4.7615,0.066,observed,TabPFN,BASE,2020,9
8-30,19,-0.02,153.488,58.932,0.9564,0.9043,0.297,observed,TabPFN,BASE,2020,9
31-90,24,-0.19,15.613,13.412,0.6435,1.1031,0.217,observed,TabPFN,BASE,2020,9
91-180,57,-0.272,22.885,17.049,0.9219,0.9179,0.133,observed,TabPFN,BASE,2020,9
181-270,64,-0.103,101.037,59.342,0.9682,0.8762,0.386,observed,TabPFN,BASE,2020,9
271-365,86,-0.045,54.305,32.06,0.9252,0.9739,0.063,observed,TabPFN,BASE,2020,9
1-7,7,-0.322,58.936,37.595,0.9971,0.9659,-0.289,gapfilled,TabPFN,BASE,2020,9
8-30,23,-0.147,77.468,47.465,0.9563,0.8269,0.251,gapfilled,TabPFN,BASE,2020,9
31-90,60,-0.287,52.168,31.456,1.0196,0.7874,0.151,gapfilled,TabPFN,BASE,2020,9
91-180,90,-0.056,16.451,11.524,0.8172,0.6341,0.362,gapfilled,TabPFN,BASE,2020,9
181-270,90,-0.264,83.992,53.731,0.9385,0.719,0.568,gapfilled,TabPFN,BASE,2020,9
271-365,95,0.028,32.171,21.694,0.9096,0.8022,0.268,gapfilled,TabPFN,BASE,2020,9
1-7,4,-21.186,17.504,14.26,0.584,4.3546,-0.145,observed,TabICLv2,BASE,2020,9
8-30,19,-0.105,159.76,61.325,0.9952,0.941,-0.092,observed,TabICLv2,BASE,2020,9
31-90,24,-0.142,15.295,12.941,0.6209,1.0644,-0.05,observed,TabICLv2,BASE,2020,9
91-180,57,-0.435,24.303,18.405,0.9953,0.9909,0.113,observed,TabICLv2,BASE,2020,9
181-270,64,-0.179,104.45,58.876,0.9606,0.8693,0.033,observed,TabICLv2,BASE,2020,9
271-365,86,-0.03,53.916,31.372,0.9053,0.953,0.184,observed,TabICLv2,BASE,2020,9
1-7,7,-0.304,58.535,36.477,0.9675,0.9372,-0.235,gapfilled,TabICLv2,BASE,2020,9
8-30,23,-0.346,83.935,50.894,1.0254,0.8866,0.17,gapfilled,TabICLv2,BASE,2020,9
31-90,60,-0.322,52.871,32.256,1.0456,0.8074,0.298,gapfilled,TabICLv2,BASE,2020,9
91-180,90,-0.299,18.242,13.157,0.933,0.7239,0.235,gapfilled,TabICLv2,BASE,2020,9
181-270,90,-0.475,90.724,56.334,0.9839,0.7538,0.085,gapfilled,TabICLv2,BASE,2020,9
271-365,95,0.053,31.762,20.413,0.856,0.7549,0.421,gapfilled,TabICLv2,BASE,2020,9
1-7,4,-15.677,15.176,13.076,0.5355,3.9931,0.06,observed,TabPFN,BASE+species,2020,9
8-30,19,-0.04,154.97,59.115,0.9593,0.9071,0.309,observed,TabPFN,BASE+species,2020,9
31-90,24,-0.065,14.771,12.461,0.5979,1.025,0.144,observed,TabPFN,BASE+species,2020,9
91-180,57,-0.028,20.577,14.895,0.8055,0.8019,0.329,observed,TabPFN,BASE+species,2020,9
181-270,64,-0.048,98.479,60.094,0.9805,0.8873,0.482,observed,TabPFN,BASE+species,2020,9
271-365,86,-0.015,53.512,31.335,0.9043,0.9519,0.099,observed,TabPFN,BASE+species,2020,9
1-7,7,-0.328,59.07,35.249,0.9349,0.9056,-0.327,gapfilled,TabPFN,BASE+species,2020,9
8-30,23,-0.218,79.825,49.109,0.9894,0.8556,0.17,gapfilled,TabPFN,BASE+species,2020,9
31-90,60,-0.353,53.485,32.796,1.0631,0.8209,0.139,gapfilled,TabPFN,BASE+species,2020,9
91-180,90,-0.357,18.646,12.624,0.8952,0.6946,0.34,gapfilled,TabPFN,BASE+species,2020,9
181-270,90,-0.1,78.333,52.039,0.9089,0.6963,0.641,gapfilled,TabPFN,BASE+species,2020,9
271-365,95,0.086,31.2,20.665,0.8665,0.7642,0.315,gapfilled,TabPFN,BASE+species,2020,9
1-7,4,-13.665,14.231,11.515,0.4715,3.5164,-0.042,observed,TabICLv2,BASE+species,2020,9
8-30,19,-0.094,158.984,60.344,0.9793,0.9259,0.077,observed,TabICLv2,BASE+species,2020,9
31-90,24,-0.045,14.631,12.193,0.585,1.0029,0.07,observed,TabICLv2,BASE+species,2020,9
91-180,57,0.003,20.265,14.422,0.7799,0.7765,0.208,observed,TabICLv2,BASE+species,2020,9
181-270,64,-0.126,102.09,58.594,0.956,0.8651,0.228,observed,TabICLv2,BASE+species,2020,9
271-365,86,-0.06,54.685,32.157,0.928,0.9769,0.199,observed,TabICLv2,BASE+species,2020,9
1-7,7,-0.307,58.601,34.319,0.9102,0.8817,-0.158,gapfilled,TabICLv2,BASE+species,2020,9
8-30,23,-0.334,83.555,50.263,1.0127,0.8757,0.279,gapfilled,TabICLv2,BASE+species,2020,9
31-90,60,-0.315,52.717,32.044,1.0387,0.8021,0.47,gapfilled,TabICLv2,BASE+species,2020,9
91-180,90,0.044,15.648,10.163,0.7207,0.5592,0.329,gapfilled,TabICLv2,BASE+species,2020,9
181-270,90,-0.379,87.711,55.22,0.9645,0.7389,0.349,gapfilled,TabICLv2,BASE+species,2020,9
271-365,95,-0.039,33.26,20.934,0.8778,0.7742,0.433,gapfilled,TabICLv2,BASE+species,2020,9
1-7,4,-24.669,18.828,15.592,0.6385,4.7615,0.066,observed,TabPFN,BASE+arable,2020,9
8-30,19,-0.02,153.488,58.932,0.9564,0.9043,0.297,observed,TabPFN,BASE+arable,2020,9
31-90,24,-0.19,15.613,13.412,0.6435,1.1031,0.217,observed,TabPFN,BASE+arable,2020,9
91-180,57,-0.272,22.885,17.049,0.9219,0.9179,0.133,observed,TabPFN,BASE+arable,2020,9
181-270,64,-0.103,101.037,59.342,0.9682,0.8762,0.386,observed,TabPFN,BASE+arable,2020,9
271-365,86,-0.045,54.305,32.06,0.9252,0.9739,0.063,observed,TabPFN,BASE+arable,2020,9
1-7,7,-0.322,58.936,37.595,0.9971,0.9659,-0.289,gapfilled,TabPFN,BASE+arable,2020,9
8-30,23,-0.147,77.468,47.465,0.9563,0.8269,0.251,gapfilled,TabPFN,BASE+arable,2020,9
31-90,60,-0.287,52.168,31.456,1.0196,0.7874,0.151,gapfilled,TabPFN,BASE+arable,2020,9
91-180,90,-0.056,16.451,11.524,0.8172,0.6341,0.362,gapfilled,TabPFN,BASE+arable,2020,9
181-270,90,-0.264,83.992,53.731,0.9385,0.719,0.568,gapfilled,TabPFN,BASE+arable,2020,9
271-365,95,0.028,32.171,21.694,0.9096,0.8022,0.268,gapfilled,TabPFN,BASE+arable,2020,9
1-7,4,-21.186,17.504,14.26,0.584,4.3546,-0.145,observed,TabICLv2,BASE+arable,2020,9
8-30,19,-0.105,159.76,61.325,0.9952,0.941,-0.092,observed,TabICLv2,BASE+arable,2020,9
31-90,24,-0.142,15.295,12.941,0.6209,1.0644,-0.05,observed,TabICLv2,BASE+arable,2020,9
91-180,57,-0.435,24.303,18.405,0.9953,0.9909,0.113,observed,TabICLv2,BASE+arable,2020,9
181-270,64,-0.179,104.45,58.876,0.9606,0.8693,0.033,observed,TabICLv2,BASE+arable,2020,9
271-365,86,-0.03,53.916,31.372,0.9053,0.953,0.184,observed,TabICLv2,BASE+arable,2020,9
1-7,7,-0.304,58.535,36.477,0.9675,0.9372,-0.235,gapfilled,TabICLv2,BASE+arable,2020,9
8-30,23,-0.346,83.935,50.894,1.0254,0.8866,0.17,gapfilled,TabICLv2,BASE+arable,2020,9
31-90,60,-0.322,52.871,32.256,1.0456,0.8074,0.298,gapfilled,TabICLv2,BASE+arable,2020,9
91-180,90,-0.299,18.242,13.157,0.933,0.7239,0.235,gapfilled,TabICLv2,BASE+arable,2020,9
181-270,90,-0.475,90.724,56.334,0.9839,0.7538,0.085,gapfilled,TabICLv2,BASE+arable,2020,9
271-365,95,0.053,31.762,20.413,0.856,0.7549,0.421,gapfilled,TabICLv2,BASE+arable,2020,9
1-7,4,-17.486,15.978,13.001,0.5324,3.9703,0.081,observed,TabPFN,BASE+flow,2020,9
8-30,19,-0.047,155.484,59.02,0.9578,0.9056,0.254,observed,TabPFN,BASE+flow,2020,9
31-90,24,0.027,14.121,11.925,0.5721,0.9808,0.371,observed,TabPFN,BASE+flow,2020,9
91-180,57,0.007,20.219,14.072,0.7609,0.7576,0.198,observed,TabPFN,BASE+flow,2020,9
181-270,64,-0.113,101.473,59.525,0.9712,0.8789,0.378,observed,TabPFN,BASE+flow,2020,9
271-365,86,-0.006,53.273,31.133,0.8984,0.9458,0.136,observed,TabPFN,BASE+flow,2020,9
1-7,7,-0.353,59.617,35.61,0.9445,0.9149,-0.308,gapfilled,TabPFN,BASE+flow,2020,9
8-30,23,-0.236,80.433,48.571,0.9786,0.8462,0.194,gapfilled,TabPFN,BASE+flow,2020,9
31-90,60,-0.337,53.171,32.225,1.0446,0.8066,0.257,gapfilled,TabPFN,BASE+flow,2020,9
91-180,90,-0.118,16.926,11.204,0.7945,0.6165,0.374,gapfilled,TabPFN,BASE+flow,2020,9
181-270,90,-0.301,85.203,55.066,0.9618,0.7368,0.568,gapfilled,TabPFN,BASE+flow,2020,9
271-365,95,0.105,30.87,20.743,0.8698,0.7671,0.351,gapfilled,TabPFN,BASE+flow,2020,9
1-7,4,-15.766,15.217,12.469,0.5106,3.8077,-0.174,observed,TabICLv2,BASE+flow,2020,9
8-30,19,-0.088,158.551,60.236,0.9775,0.9243,0.035,observed,TabICLv2,BASE+flow,2020,9
31-90,24,-0.175,15.517,13.153,0.6311,1.0819,-0.017,observed,TabICLv2,BASE+flow,2020,9
91-180,57,-0.647,26.039,20.128,1.0885,1.0836,0.107,observed,TabICLv2,BASE+flow,2020,9
181-270,64,-0.184,104.69,59.445,0.9699,0.8777,0.033,observed,TabICLv2,BASE+flow,2020,9
271-365,86,-0.072,55.01,32.908,0.9496,0.9997,0.129,observed,TabICLv2,BASE+flow,2020,9
1-7,7,-0.299,58.426,35.802,0.9496,0.9199,-0.204,gapfilled,TabICLv2,BASE+flow,2020,9
8-30,23,-0.306,82.669,49.877,1.0049,0.8689,0.218,gapfilled,TabICLv2,BASE+flow,2020,9
31-90,60,-0.278,51.979,31.356,1.0164,0.7849,0.333,gapfilled,TabICLv2,BASE+flow,2020,9
91-180,90,-0.424,19.102,14.182,1.0057,0.7803,0.236,gapfilled,TabICLv2,BASE+flow,2020,9
181-270,90,-0.49,91.186,57.386,1.0023,0.7679,0.089,gapfilled,TabICLv2,BASE+flow,2020,9
271-365,95,-0.032,33.153,22.172,0.9297,0.8199,0.366,gapfilled,TabICLv2,BASE+flow,2020,9
1-7,4,-21.505,17.63,14.113,0.5779,4.3097,-0.005,observed,TabPFN,BASE+mgmt,2020,9
8-30,19,-0.036,154.689,59.039,0.9581,0.9059,0.33,observed,TabPFN,BASE+mgmt,2020,9
31-90,24,-0.04,14.599,12.435,0.5967,1.0228,0.026,observed,TabPFN,BASE+mgmt,2020,9
91-180,57,-0.023,20.525,14.299,0.7732,0.7698,0.164,observed,TabPFN,BASE+mgmt,2020,9
181-270,64,-0.098,100.785,59.194,0.9658,0.874,0.387,observed,TabPFN,BASE+mgmt,2020,9
271-365,86,-0.001,53.134,31.025,0.8953,0.9425,0.143,observed,TabPFN,BASE+mgmt,2020,9
1-7,7,-0.333,59.175,36.642,0.9718,0.9414,-0.283,gapfilled,TabPFN,BASE+mgmt,2020,9
8-30,23,-0.204,79.386,48.289,0.9729,0.8413,0.273,gapfilled,TabPFN,BASE+mgmt,2020,9
31-90,60,-0.389,54.177,33.549,1.0875,0.8397,0.222,gapfilled,TabPFN,BASE+mgmt,2020,9
91-180,90,-0.023,16.191,10.733,0.7612,0.5906,0.354,gapfilled,TabPFN,BASE+mgmt,2020,9
181-270,90,-0.279,84.483,54.226,0.9471,0.7256,0.579,gapfilled,TabPFN,BASE+mgmt,2020,9
271-365,95,0.107,30.844,20.438,0.857,0.7558,0.35,gapfilled,TabPFN,BASE+mgmt,2020,9
1-7,4,-21.785,17.739,14.139,0.579,4.3178,-0.067,observed,TabICLv2,BASE+mgmt,2020,9
8-30,19,-0.087,158.418,59.686,0.9686,0.9158,0.084,observed,TabICLv2,BASE+mgmt,2020,9
31-90,24,-0.173,15.503,13.198,0.6332,1.0855,-0.012,observed,TabICLv2,BASE+mgmt,2020,9
91-180,57,-0.467,24.574,18.522,1.0016,0.9972,0.107,observed,TabICLv2,BASE+mgmt,2020,9
181-270,64,-0.202,105.466,60.447,0.9862,0.8925,0.028,observed,TabICLv2,BASE+mgmt,2020,9
271-365,86,0.024,52.468,30.08,0.868,0.9138,0.187,observed,TabICLv2,BASE+mgmt,2020,9
1-7,7,-0.307,58.589,35.858,0.951,0.9213,-0.215,gapfilled,TabICLv2,BASE+mgmt,2020,9
8-30,23,-0.311,82.825,49.667,1.0007,0.8653,0.235,gapfilled,TabICLv2,BASE+mgmt,2020,9
31-90,60,-0.284,52.097,31.352,1.0163,0.7847,0.365,gapfilled,TabICLv2,BASE+mgmt,2020,9
91-180,90,-0.235,17.788,12.679,0.8991,0.6976,0.248,gapfilled,TabICLv2,BASE+mgmt,2020,9
181-270,90,-0.521,92.131,58.41,1.0202,0.7816,0.112,gapfilled,TabICLv2,BASE+mgmt,2020,9
271-365,95,0.171,29.715,19.456,0.8158,0.7195,0.422,gapfilled,TabICLv2,BASE+mgmt,2020,9
1-7,4,-28.116,20.052,16.856,0.6903,5.1474,0.058,observed,TabPFN,BASE+bodyweight,2020,9
8-30,19,-0.035,154.62,58.911,0.956,0.904,0.376,observed,TabPFN,BASE+bodyweight,2020,9
31-90,24,-0.147,15.327,13.057,0.6265,1.0739,0.195,observed,TabPFN,BASE+bodyweight,2020,9
91-180,57,-0.035,20.639,14.31,0.7738,0.7704,0.172,observed,TabPFN,BASE+bodyweight,2020,9
181-270,64,-0.004,96.378,58.451,0.9537,0.863,0.389,observed,TabPFN,BASE+bodyweight,2020,9
271-365,86,-0.026,53.803,31.511,0.9093,0.9573,0.093,observed,TabPFN,BASE+bodyweight,2020,9
1-7,7,-0.292,58.263,37.141,0.9851,0.9543,-0.266,gapfilled,TabPFN,BASE+bodyweight,2020,9
8-30,23,-0.179,78.56,47.513,0.9573,0.8278,0.419,gapfilled,TabPFN,BASE+bodyweight,2020,9
31-90,60,-0.279,51.999,31.814,1.0312,0.7963,0.335,gapfilled,TabPFN,BASE+bodyweight,2020,9
91-180,90,-0.065,16.522,11.272,0.7993,0.6202,0.4,gapfilled,TabPFN,BASE+bodyweight,2020,9
181-270,90,-0.133,79.517,50.361,0.8796,0.6739,0.5,gapfilled,TabPFN,BASE+bodyweight,2020,9
271-365,95,0.059,31.658,21.136,0.8862,0.7816,0.297,gapfilled,TabPFN,BASE+bodyweight,2020,9
1-7,4,-11.821,13.307,11.494,0.4707,3.51,-0.166,observed,TabICLv2,BASE+bodyweight,2020,9
8-30,19,-0.094,158.977,60.555,0.9827,0.9292,0.002,observed,TabICLv2,BASE+bodyweight,2020,9
31-90,24,-0.054,14.692,12.513,0.6004,1.0292,0.048,observed,TabICLv2,BASE+bodyweight,2020,9
91-180,57,-0.054,20.831,15.105,0.8168,0.8132,0.184,observed,TabICLv2,BASE+bodyweight,2020,9
181-270,64,-0.12,101.82,59.334,0.9681,0.8761,0.162,observed,TabICLv2,BASE+bodyweight,2020,9
271-365,86,-0.006,53.289,30.66,0.8848,0.9314,0.16,observed,TabICLv2,BASE+bodyweight,2020,9
1-7,7,-0.267,57.681,34.917,0.9261,0.8971,-0.117,gapfilled,TabICLv2,BASE+bodyweight,2020,9
8-30,23,-0.308,82.74,49.989,1.0071,0.8709,0.259,gapfilled,TabICLv2,BASE+bodyweight,2020,9
31-90,60,-0.335,53.113,32.63,1.0577,0.8167,0.387,gapfilled,TabICLv2,BASE+bodyweight,2020,9
91-180,90,-0.021,16.172,10.887,0.7721,0.599,0.315,gapfilled,TabICLv2,BASE+bodyweight,2020,9
181-270,90,-0.385,87.904,54.488,0.9517,0.7291,0.203,gapfilled,TabICLv2,BASE+bodyweight,2020,9
271-365,95,0.129,30.456,19.611,0.8223,0.7252,0.407,gapfilled,TabICLv2,BASE+bodyweight,2020,9
1-7,4,-16.429,15.514,13.317,0.5454,4.0667,-0.001,observed,TabPFN,BASE+ALL,2020,9
8-30,19,-0.064,156.757,59.603,0.9673,0.9146,0.213,observed,TabPFN,BASE+ALL,2020,9
31-90,24,-0.037,14.576,12.397,0.5948,1.0196,0.024,observed,TabPFN,BASE+ALL,2020,9
91-180,57,-0.018,20.471,14.819,0.8014,0.7978,0.28,observed,TabPFN,BASE+ALL,2020,9
181-270,64,0.019,95.303,58.058,0.9472,0.8572,0.524,observed,TabPFN,BASE+ALL,2020,9
271-365,86,0.026,52.416,30.136,0.8697,0.9155,0.186,observed,TabPFN,BASE+ALL,2020,9
1-7,7,-0.313,58.728,35.037,0.9293,0.9002,-0.295,gapfilled,TabPFN,BASE+ALL,2020,9
8-30,23,-0.284,81.981,49.67,1.0007,0.8653,0.145,gapfilled,TabPFN,BASE+ALL,2020,9
31-90,60,-0.401,54.418,33.753,1.0941,0.8448,0.189,gapfilled,TabPFN,BASE+ALL,2020,9
91-180,90,-0.326,18.435,12.6,0.8935,0.6933,0.314,gapfilled,TabPFN,BASE+ALL,2020,9
181-270,90,-0.038,76.089,48.981,0.8555,0.6554,0.67,gapfilled,TabPFN,BASE+ALL,2020,9
271-365,95,0.16,29.91,19.552,0.8198,0.7231,0.404,gapfilled,TabPFN,BASE+ALL,2020,9
1-7,4,-8.85,11.663,10.179,0.4168,3.1083,-0.116,observed,TabICLv2,BASE+ALL,2020,9
8-30,19,-0.096,159.132,60.687,0.9849,0.9312,-0.032,observed,TabICLv2,BASE+ALL,2020,9
31-90,24,-0.105,15.044,12.732,0.6109,1.0472,0.015,observed,TabICLv2,BASE+ALL,2020,9
91-180,57,0.042,19.857,13.644,0.7378,0.7346,0.214,observed,TabICLv2,BASE+ALL,2020,9
181-270,64,-0.075,99.719,58.682,0.9574,0.8664,0.242,observed,TabICLv2,BASE+ALL,2020,9
271-365,86,0.071,51.2,29.038,0.838,0.8821,0.276,observed,TabICLv2,BASE+ALL,2020,9
1-7,7,-0.296,58.354,33.391,0.8856,0.8579,-0.121,gapfilled,TabICLv2,BASE+ALL,2020,9
8-30,23,-0.338,83.679,50.524,1.0179,0.8802,0.188,gapfilled,TabICLv2,BASE+ALL,2020,9
31-90,60,-0.31,52.619,31.898,1.034,0.7984,0.369,gapfilled,TabICLv2,BASE+ALL,2020,9
91-180,90,0.016,15.881,9.892,0.7015,0.5443,0.335,gapfilled,TabICLv2,BASE+ALL,2020,9
181-270,90,-0.284,84.625,52.209,0.9119,0.6986,0.328,gapfilled,TabICLv2,BASE+ALL,2020,9
271-365,95,0.252,28.216,17.943,0.7524,0.6635,0.514,gapfilled,TabICLv2,BASE+ALL,2020,9
1-7,0,,,,,,,observed,TabPFN,BASE,2021,2
8-30,0,,,,,,,observed,TabPFN,BASE,2021,2
31-90,0,,,,,,,observed,TabPFN,BASE,2021,2
91-180,0,,,,,,,observed,TabPFN,BASE,2021,2
181-270,0,,,,,,,observed,TabPFN,BASE,2021,2
271-365,0,,,,,,,observed,TabPFN,BASE,2021,2
1-7,7,-6.546,7.18,6.636,3.284,0.661,-0.051,gapfilled,TabPFN,BASE,2021,2
