anchor_year,eval_tower,model,conformal_picp,conformal_mpiw,conformal_pinball,raw_picp,shift_score,z_fx_lsu_dens,z_fx_TA_mean,z_fx_PRECIP_sum,z_fx_SWIN_mean
2021,4,TabPFN,0.8680351906158358,126.82785397265968,12.406925871524692,0.9002932551319648,1.8758464653661275,2.178369032780013,0.40571833833109866,-2.665033310225088,2.254265180128311
2021,4,XGB,0.841642228739003,122.23665602513125,12.396331250491619,0.5043988269794721,1.8758464653661275,2.178369032780013,0.40571833833109866,-2.665033310225088,2.254265180128311
2021,9,Ensemble_MASEweighted,0.8100558659217877,137.4390305431442,14.057679665477288,0.7988826815642458,1.1873034070689936,0.45672951958931224,0.40571833833109866,-1.632500590227252,2.254265180128311
2021,9,Ensemble_unweighted,0.8100558659217877,137.30484830959657,14.05456760539255,0.7988826815642458,1.1873034070689936,0.45672951958931224,0.40571833833109866,-1.632500590227252,2.254265180128311
2021,9,LightGBM,0.8156424581005587,140.8865605716981,14.52876004391257,0.5251396648044693,1.1873034070689936,0.45672951958931224,0.40571833833109866,-1.632500590227252,2.254265180128311
2021,9,RF,0.8547486033519553,146.03494433660137,13.088704837185665,0.41899441340782123,1.1873034070689936,0.45672951958931224,0.40571833833109866,-1.632500590227252,2.254265180128311
2021,9,SARIMAX,0.7877094972067039,147.5331322461958,15.513736216961435,0.8994413407821229,1.1873034070689936,0.45672951958931224,0.40571833833109866,-1.632500590227252,2.254265180128311
2021,9,TFT,0.8324022346368715,146.385593082818,13.893668041746912,0.888268156424581,1.1873034070689936,0.45672951958931224,0.40571833833109866,-1.632500590227252,2.254265180128311
2021,9,TabPFN,0.8044692737430168,159.14815389678742,15.062225406130882,0.9217877094972067,1.1873034070689936,0.45672951958931224,0.40571833833109866,-1.632500590227252,2.254265180128311
2021,9,XGB,0.7988826815642458,139.46158028747064,14.561032580750297,0.5363128491620112,1.1873034070689936,0.45672951958931224,0.40571833833109866,-1.632500590227252,2.254265180128311
2022,4,Ensemble_MASEweighted,0.9461883408071748,153.5611845794995,7.701617505418653,0.6412556053811659,1.6242984855599254,-3.640067672674156,1.2673848785130355,-0.82384921249808,-0.7658921785544311
2022,4,Ensemble_unweighted,0.9461883408071748,153.8943983105452,7.705929807841338,0.6502242152466368,1.6242984855599254,-3.640067672674156,1.2673848785130355,-0.82384921249808,-0.7658921785544311
2022,4,LightGBM,0.9461883408071748,163.80133770809022,7.906868147792485,0.4484304932735426,1.6242984855599254,-3.640067672674156,1.2673848785130355,-0.82384921249808,-0.7658921785544311
2022,4,RF,0.9506726457399103,155.6642023988165,7.759947487817842,0.2825112107623318,1.6242984855599254,-3.640067672674156,1.2673848785130355,-0.82384921249808,-0.7658921785544311
2022,4,SARIMAX,0.9551569506726457,176.2733152791527,8.264538549222259,0.8923766816143498,1.6242984855599254,-3.640067672674156,1.2673848785130355,-0.82384921249808,-0.7658921785544311
2022,4,TFT,0.9596412556053812,186.38316244933492,7.81408797969395,0.8789237668161435,1.6242984855599254,-3.640067672674156,1.2673848785130355,-0.82384921249808,-0.7658921785544311
2022,4,TabPFN,0.9641255605381166,185.70386522589635,7.615049981444491,0.8923766816143498,1.6242984855599254,-3.640067672674156,1.2673848785130355,-0.82384921249808,-0.7658921785544311
2022,4,XGB,0.9506726457399103,164.17175559450942,7.776380115576149,0.42152466367713,1.6242984855599254,-3.640067672674156,1.2673848785130355,-0.82384921249808,-0.7658921785544311
2022,9,Ensemble_MASEweighted,0.977859778597786,194.41646407545377,7.90702595179842,0.8560885608856088,1.553515391193123,-2.548283917477774,1.2673848785130355,-1.632500590227252,-0.7658921785544311
2022,9,Ensemble_unweighted,0.977859778597786,194.45018886567652,7.905560643665731,0.8560885608856088,1.553515391193123,-2.548283917477774,1.2673848785130355,-1.632500590227252,-0.7658921785544311
2022,9,LightGBM,0.981549815498155,196.04057953621916,8.03732989331588,0.4280442804428044,1.553515391193123,-2.548283917477774,1.2673848785130355,-1.632500590227252,-0.7658921785544311
2022,9,RF,0.981549815498155,184.0885785780431,8.07707107012662,0.3505535055350554,1.553515391193123,-2.548283917477774,1.2673848785130355,-1.632500590227252,-0.7658921785544311
2022,9,SARIMAX,0.985239852398524,195.58942934960737,8.164751829644088,0.996309963099631,1.553515391193123,-2.548283917477774,1.2673848785130355,-1.632500590227252,-0.7658921785544311
2022,9,TFT,0.977859778597786,200.0026725972082,7.944166653376339,0.9077490774907749,1.553515391193123,-2.548283917477774,1.2673848785130355,-1.632500590227252,-0.7658921785544311
2022,9,TabPFN,0.992619926199262,233.6393325391687,8.401003101032876,0.9261992619926199,1.553515391193123,-2.548283917477774,1.2673848785130355,-1.632500590227252,-0.7658921785544311
2022,9,XGB,0.981549815498155,195.0409826687234,8.033388951550338,0.4317343173431734,1.553515391193123,-2.548283917477774,1.2673848785130355,-1.632500590227252,-0.7658921785544311
