Datetime,RF_tuned,XGB_tuned,LightGBM_tuned,SARIMAX,Ensemble_4model_tuned,anchor_year
2020-12-05,14.690009175478865,11.012406349182129,4.567604126788746,5.5822146744366705,8.963058581471602,2019
2020-12-06,11.790545410025887,9.646056175231934,2.8571124972003235,1.2151588805387696,6.377218240749228,2019
2020-12-07,11.259215752736587,10.379121780395508,5.9785922954977035,1.769732817204952,7.3466656614586885,2019
2020-12-08,18.084736842578653,15.36351203918457,12.459392621829808,28.364425910761046,18.568016853588517,2019
2020-12-09,23.645396387261734,18.901233673095703,15.256316808662907,31.503421659218194,22.326592132059634,2019
2020-12-10,24.74382607185322,21.8126277923584,15.73702494349845,29.890840545955175,23.04607983841631,2019
2020-12-11,26.447730767143206,23.444690704345703,17.635969818428265,31.589652028487496,24.77951082960117,2019
2020-12-12,25.75597344019405,26.131376266479492,15.387391977755755,31.60470984326712,24.719862881924104,2019
2020-12-13,27.209335151789105,23.738677978515625,14.75694742243827,15.34864049428504,20.26340026175701,2019
2020-12-14,27.83341536462792,23.88461685180664,15.843216542443432,12.772328165574638,20.083394231113157,2019
2020-12-15,19.08692683701525,22.357521057128906,10.445567237385477,9.172957019610958,15.265743037785146,2019
2020-12-17,20.526321708276814,18.035179138183594,15.086541916578858,16.075733436720423,17.43094404993992,2020
2020-12-18,45.21972996021833,59.78358459472656,63.105526828562574,46.4242777735677,53.63327978926879,2020
2020-12-19,30.750376268880643,31.5457820892334,30.631442058067893,18.14403732766607,27.767909435962,2020
2020-12-20,18.834263199203953,22.019025802612305,17.346294023124553,10.455052497224736,17.163658880541387,2020
2020-12-21,36.79447309317847,32.53191375732422,38.644809968054766,26.812368085911977,33.695891226117354,2020
2020-12-22,21.96889774681587,22.944021224975586,24.636275437185247,15.335939053258633,21.221283365558833,2020
2020-12-23,29.614825584245548,27.130386352539062,25.58196685536625,16.74734212059501,24.768630228186467,2020
2020-12-24,19.800671775200296,19.81096076965332,17.451319690037046,4.221678060134909,15.321157573756395,2020
2020-12-25,17.861945844481916,18.216205596923828,14.883001967334543,3.9914456433604952,13.738149763025195,2020
2020-12-26,39.92613033263495,36.02662658691406,37.04698994014077,22.340913555160892,33.83516510371267,2020
2020-12-27,42.65147881410745,39.78557586669922,34.69068648438791,22.05453098286771,34.79556803701557,2020
2020-12-28,29.590920908443014,27.128530502319336,24.265924213689026,11.895899556365137,23.220318795204125,2020
