date,RF,XGB,LightGBM,SARIMAX,Ensemble_unweighted,Ensemble_MASEweighted,y_true,y_gapfilled,persistence,tower,anchor_year,variant,TabPFN,TabICLv2,TFT,DLinear,LSTM,y_true_tft
2020-06-09,11.3948704495752,6.258362770080566,5.957391439348328,17.093175998714663,10.17595016442969,10.049257025632492,,11.914445833333334,18.800075,2,2019,A_removal,0.2798610329627991,3.609787,43.42303947979303,56.80116415574594,-1.6660637584573124,
2020-06-10,12.301287556944905,6.245500087738037,6.154963052577741,17.007192231598644,10.427235732214832,10.297301937484765,,16.404770833333334,18.800075,2,2019,A_removal,1.1781800985336304,4.2786083,39.32293176063877,50.12766396147617,-3.232216113307913,
2020-06-11,12.20644428462612,5.480825901031494,5.56530260265259,16.92111388231431,10.043421667656128,9.90475470514194,,25.0131125,18.800075,2,2019,A_removal,0.4496899843215942,4.4299016,40.092115212582485,44.61915005428364,-5.704306226815788,
2020-06-12,11.700389028361922,6.105717658996582,6.154963052577741,16.834966457734275,10.19900904941763,10.072764919010233,,22.34844166666667,18.800075,2,2019,A_removal,0.7800979614257812,5.0998087,43.69426280983248,56.37916797045818,-1.9348921009159312,
2020-06-13,11.899695253116958,6.105717658996582,6.154963052577741,16.748775485199662,10.227287862472735,10.10069613863802,,21.324966666666665,18.800075,2,2019,A_removal,0.2149754762649536,4.205723,42.76583574214101,50.54766249089198,-1.4356849567911922,
2020-06-14,10.784554698817525,6.051548004150391,6.060231735316719,16.662566504955777,9.889725235810102,9.769103603092256,,18.258841666666665,18.800075,2,2019,A_removal,1.2734869718551636,3.703712,44.68274914034328,35.10696445138592,0.3067634013123097,
2020-06-15,9.880807757944968,5.984807014465332,5.957391439348328,16.576365062584024,9.599842818585664,9.483855138785254,,13.013004166666668,18.800075,2,2019,A_removal,0.7368627190589905,3.6019375,44.745327520384535,27.907406123054443,1.1838180435170216,
2020-06-16,9.537181676975994,6.417403221130371,6.060231735316719,16.490196701432144,9.626253333713809,9.517258765740918,,21.20124583333333,18.800075,2,2019,A_removal,1.8462398052215576,4.677102,46.183759696000834,30.35607404975559,3.404366021622536,
2020-06-17,9.990083878269624,6.4715728759765625,6.154963052577741,16.404086955045216,9.755176690467286,9.645440919934709,,24.3148375,18.800075,2,2019,A_removal,1.1032676696777344,4.597334,40.2124302650966,29.018811898240077,-3.0604603862602744,
2020-06-18,10.743014367076672,6.053207874298096,5.198733099126936,16.3180613395995,9.5782541700253,9.455845896889524,,27.3817375,18.800075,2,2019,A_removal,1.1974316835403442,4.996093,40.9565484194726,31.485134744775,-1.4557501543085891,
2020-06-19,10.267159274026504,6.362575531005859,5.910707080775536,16.232145346341426,9.693146808037332,9.581014386246874,,25.1415125,18.800075,2,2019,A_removal,-0.1525151580572128,3.7647586,41.65822326550324,32.210943692898354,-1.4443912564993298,
2020-06-20,9.317161026674825,6.417403221130371,6.060231735316719,16.146364434034027,9.485290104288984,9.380577998915712,,22.368629166666665,18.800075,2,2019,A_removal,0.7670182585716248,3.7323873,42.677346674129694,43.04146808986479,-1.7407600017677396,
2020-06-21,9.645611971005502,6.216115474700928,6.060231735316719,16.060744021412912,9.495675800609014,9.38816778579545,,29.16098333333333,18.800075,2,2019,A_removal,0.682879626750946,3.4073997,43.44887058249947,50.391430043697255,2.623292424446845,
2020-06-22,9.825506842114732,5.786806106567383,5.957391439348328,15.975309479654191,9.38625346692116,9.274218928588269,,27.7026625,18.800075,2,2019,A_removal,1.6551513671875,3.1157484,45.3157508369095,57.603476593782034,6.1702543552587485,
2020-06-23,10.415532669266844,10.733948707580566,5.940976174208689,15.890086124856412,10.745135918978129,10.672788503357408,,44.1994625,18.800075,2,2019,A_removal,1.8433656692504885,3.829996,46.57285367402892,58.19764215384112,4.230819400421751,
2020-06-24,10.63399576403362,12.972769737243652,5.723905603889142,15.80509921053887,11.283942578926322,11.228999684349514,,71.51374583333333,18.800075,2,2019,A_removal,2.3505635261535645,4.6519127,47.16840969196733,55.42696732511649,4.825408456959849,
2020-06-25,9.995078702919894,13.299639701843262,5.405512244185042,15.72037392015844,11.10515114227666,11.055443201044838,,46.73486666666667,18.800075,2,2019,A_removal,1.9997074604034424,5.149782,47.08537789917568,49.88681264998013,4.391716874722533,
2020-06-26,9.595968534999242,8.92605972290039,6.08673459683289,15.635935359647195,10.061174553594933,9.981056692032476,,63.1063375,18.800075,2,2019,A_removal,2.058988571166992,4.4910626,45.21314919021256,52.77774078123457,2.276703234312208,
