date,BASE+ALL__RF,BASE+ALL__XGB,BASE+ALL__LightGBM,BASE+ALL__SARIMAX,BASE+ALL__Ensemble_unweighted,BASE+ALL__Ensemble_MASEweighted,y_true,y_gapfilled,persistence,tower,anchor_year,config
2020-01-13,51.41683491887119,46.74903869628906,71.17784457752968,29.217083344240194,49.640200384232536,49.91424287439029,,46.44777916666667,18.800075,2,2019,BASE+ALL
2020-01-14,54.62723600844599,55.58664321899414,77.42968646830047,41.77606952307074,57.35490880470284,57.61204222800448,,79.97217916666666,18.800075,2,2019,BASE+ALL
2020-01-15,28.50771212497751,36.028907775878906,32.23978119402464,15.310530204804923,28.02173282492149,28.22534583001059,,-6.4949,18.800075,2,2019,BASE+ALL
2020-01-16,50.44540864705835,53.98178482055664,75.59124403938551,30.955310687710465,52.74343704867774,53.095431116676274,,36.13772083333333,18.800075,2,2019,BASE+ALL
2020-01-17,32.143935898877174,37.1287727355957,27.756465797732133,12.676554475057678,27.42643222681567,27.616038321902927,,9.326175,18.800075,2,2019,BASE+ALL
2020-01-18,18.713239870937482,19.93071174621582,19.331203372059132,6.458988337306116,16.108535831629638,16.231438321005907,,20.70103333333333,18.800075,2,2019,BASE+ALL
2020-01-19,16.76051986411206,15.766600608825684,16.176283918883023,6.459642443055991,13.790761708719188,13.870290871707146,,18.37625833333333,18.800075,2,2019,BASE+ALL
2020-01-20,15.552504572347129,15.01993465423584,15.661713529551886,5.538473315516269,12.943156517912781,13.02818401238336,,17.703004166666666,18.800075,2,2019,BASE+ALL
2020-01-21,14.829918090038227,13.743896484375,16.219050051973056,5.562479938968295,12.588836141338644,12.670064048623342,,21.49148333333333,18.800075,2,2019,BASE+ALL
2020-01-22,13.33111996421442,12.982215881347656,13.998192556211034,9.943103756709538,12.563658039620663,12.594706529648715,,18.655904166666662,18.800075,2,2019,BASE+ALL
2020-01-23,14.827503012886416,14.450878143310547,14.113884527485915,15.240401257500276,14.658166735295788,14.647059295764567,,23.285616666666662,18.800075,2,2019,BASE+ALL
2020-01-24,13.799684142672108,11.320898056030273,11.26435644543422,7.2164697204426975,10.900352091144823,10.922627173544896,,23.81589583333333,18.800075,2,2019,BASE+ALL
2020-01-25,13.443183971123405,13.387690544128418,13.536513975561263,13.48389431903394,13.462820702461755,13.462536091487177,,25.246104166666665,18.800075,2,2019,BASE+ALL
2020-01-26,17.328748782523796,10.679728507995605,15.389726976946909,13.533453482452227,14.232914437479636,14.19827790885005,,10.657091666666666,18.800075,2,2019,BASE+ALL
2020-01-27,29.659922666315953,21.618196487426758,16.960279648398657,19.155735945490036,21.84853368690785,21.797958284507803,,11.158379166666668,18.800075,2,2019,BASE+ALL
2020-01-28,35.60786880833105,27.743732452392578,21.772410245657625,18.85132365341491,25.99383378994904,25.99359293751885,,12.7007125,18.800075,2,2019,BASE+ALL
2020-01-29,20.295347143376617,21.21047019958496,17.68131942052305,14.52479800171748,18.42798369130053,18.4716106411617,,11.659383333333333,18.800075,2,2019,BASE+ALL
2020-01-30,26.407877773004813,26.249113082885742,25.536449021419788,17.122036379680377,23.82886906424768,23.904830372005335,,12.064066666666667,18.800075,2,2019,BASE+ALL
2020-01-31,29.95014300615909,27.462751388549805,20.587163164581323,18.70508595408837,24.17628587834465,24.19953104443234,,9.810720833333331,18.800075,2,2019,BASE+ALL
2020-02-01,30.604321477972462,26.846742630004883,18.248322936141573,19.93467759068081,23.908516158699932,23.89809215306367,,15.052291666666669,18.800075,2,2019,BASE+ALL
2020-02-02,45.80846794546006,35.9672966003418,39.48739816045716,29.57205474106776,37.708804361831696,37.731449814733566,,22.874329166666666,18.800075,2,2019,BASE+ALL
2020-02-03,38.954780884324535,30.434953689575195,25.363038846140658,18.417356673234845,28.29253252331881,28.321702224045588,,13.7422125,18.800075,2,2019,BASE+ALL
2020-02-04,38.005303085065314,37.7620849609375,37.105469394066176,18.22490107016416,32.77443962755829,32.94271631293892,,17.12709166666667,18.800075,2,2019,BASE+ALL
2020-02-05,19.38878862501165,20.10505485534668,16.54113246503703,8.373970069065617,16.102236503615245,16.189357368781582,,11.651058333333332,18.800075,2,2019,BASE+ALL
2020-02-06,19.26660930638408,17.316137313842773,14.742720694899175,13.22470485268232,16.13754304195209,16.147775443723386,,15.698879166666666,18.800075,2,2019,BASE+ALL
2020-02-07,26.06514613305352,26.21338653564453,20.239388446981344,19.569812957567056,23.021933518311613,23.046451675750912,,21.56972083333333,18.800075,2,2019,BASE+ALL
2020-02-08,34.816908853268295,30.33165168762207,24.860647780370957,25.36878499904024,28.844498330075393,28.831185716265143,,32.613995833333334,18.800075,2,2019,BASE+ALL
2020-02-09,53.01637707713404,57.3858757019043,59.60174814067054,70.23820350430512,60.060551106003494,59.98390645336907,,194.07235416666663,18.800075,2,2019,BASE+ALL
2020-02-10,56.99769243078736,68.9380111694336,76.796054097518,37.78605330116881,60.12945274972694,60.51925876591219,,49.3166625,18.800075,2,2019,BASE+ALL
2020-02-11,45.62550029161759,53.96632385253906,62.15560542410306,29.76203052266759,47.87736502273182,48.187322027633115,,50.8533125,18.800075,2,2019,BASE+ALL
2020-02-12,32.32921453241243,40.43610382080078,37.77284315306381,16.066490736931588,31.65116306080215,31.89713015065027,,13.519,18.800075,2,2019,BASE+ALL
2020-02-13,50.712463196373704,55.58039093017578,67.82351073800766,38.02972111213061,53.036521494171936,53.29195308154188,,42.2392,18.800075,2,2019,BASE+ALL
2020-02-14,36.447231043656956,43.564491271972656,35.4764074738956,23.847084224899767,34.83380350360624,35.00085859346609,,12.364083333333332,18.800075,2,2019,BASE+ALL
2020-02-15,59.51966071444087,70.53805541992188,86.78638641748037,46.84865911192332,65.9231904159416,66.291166903659,,130.97249583333334,18.800075,2,2019,BASE+ALL
2020-02-16,60.0469951767607,70.27442169189453,63.3701020654583,23.41200252665806,54.2758803651929,54.70838671338598,,21.805975,18.800075,2,2019,BASE+ALL
2020-02-17,50.11780207538448,57.844608306884766,72.52625300883277,34.86738154457263,53.83901123391866,54.173018827503526,,50.38093750000001,18.800075,2,2019,BASE+ALL
2020-02-18,48.02592075135967,55.44215774536133,69.02180434369559,47.09835706719325,54.89705997690247,55.09285450125327,,74.059725,18.800075,2,2019,BASE+ALL
2020-02-19,33.08802938188033,42.47603988647461,33.35641951130639,28.79794701081568,34.42960894761925,34.549610871969044,,12.108679166666668,18.800075,2,2019,BASE+ALL
2020-02-20,43.755588603020335,42.37699890136719,50.282533798114535,41.012265945968906,44.35684681211774,44.407999636816385,,26.8038625,18.800075,2,2019,BASE+ALL
2020-02-21,39.43894526824585,40.30750274658203,45.016338339601425,32.00753102593213,39.19257934509036,39.29897988239741,,15.862066666666664,18.800075,2,2019,BASE+ALL
2020-02-22,54.75952270552288,58.882225036621094,76.57061253774222,43.36838367311727,58.395185988250866,58.66055401652048,,32.282495833333336,18.800075,2,2019,BASE+ALL
2020-02-23,49.217708799478366,55.889862060546875,67.06616668948587,53.72316288363227,56.47422510828585,56.59679645805507,,86.23708333333333,18.800075,2,2019,BASE+ALL
2020-02-24,54.45487121054291,60.300621032714844,72.84258966372859,45.99114434129218,58.39730656206963,58.631179503708175,,29.721241666666668,18.800075,2,2019,BASE+ALL
2020-02-25,42.41466635376315,49.61518096923828,50.60016023563124,35.576362983504374,44.55159263553426,44.72231201321705,,29.053016666666668,18.800075,2,2019,BASE+ALL
2020-02-26,37.78367488290975,47.69495391845703,38.34835282522957,38.36051920228206,40.5468752072196,40.629880236694014,,75.02151666666667,18.800075,2,2019,BASE+ALL
2020-02-27,35.0276384331281,40.84844970703125,32.67856339879817,25.460101716624063,33.50368831389539,33.62457159436367,,18.5227875,18.800075,2,2019,BASE+ALL
2020-02-28,47.16305841175271,46.99138641357422,64.73205617573362,48.34154888617738,51.80701247180948,51.89893136158471,,56.38238333333334,18.800075,2,2019,BASE+ALL
2020-02-29,51.85234107017919,68.75951385498047,75.41930872828425,52.91495913800677,62.23653069786267,62.511042210358575,,63.9717625,18.800075,2,2019,BASE+ALL
2020-03-01,40.25907622805359,50.10556411743164,46.49024113056619,47.34304325444993,46.049481182625335,46.10763576657165,,70.2430125,18.800075,2,2019,BASE+ALL
2020-03-02,26.59720150799085,35.447608947753906,27.61572729523222,23.88336156157385,28.385974828137705,28.49181266361303,,10.405416666666666,18.800075,2,2019,BASE+ALL
2020-03-03,20.735061265715704,20.40107536315918,20.407992075472478,21.48679890858613,20.75773190323337,20.746264864059327,,8.677249999999999,18.800075,2,2019,BASE+ALL
2020-03-04,25.439202065328615,21.836130142211914,23.446268483058493,30.387683986942942,25.27732116938549,25.190767343769842,,22.66469166666667,18.800075,2,2019,BASE+ALL
2020-03-05,40.80294665181811,37.26132583618164,42.261983208222176,31.28626110487756,37.90312920027487,37.96597651280463,,24.64927916666667,18.800075,2,2019,BASE+ALL
2020-03-06,22.646541097014676,21.361574172973633,21.957408096833717,16.22809655552173,20.54840498058594,20.59034297090476,,9.792908333333331,18.800075,2,2019,BASE+ALL
2020-03-07,32.692010284567715,22.53881072998047,19.663607303521534,21.292807985278408,24.046809075837032,23.984175745667827,,10.491375,18.800075,2,2019,BASE+ALL
2020-03-08,44.08256627524071,41.07979202270508,49.42859620342323,31.791051525671545,41.595501506760144,41.71057966735726,,31.77432083333333,18.800075,2,2019,BASE+ALL
2020-03-09,38.49299672739777,34.48483657836914,43.46219526101261,27.721307506545816,36.040334018331336,36.13108555720971,,20.93005,18.800075,2,2019,BASE+ALL
2020-03-10,46.485073139426596,44.07106018066406,56.43200035213038,42.03876032921614,47.25672350035929,47.33435944002706,,46.81635416666666,18.800075,2,2019,BASE+ALL
2020-03-11,41.59694284025073,42.8846321105957,46.28652316182243,28.58991317601389,39.83950282217069,39.99375989461036,,24.497379166666665,18.800075,2,2019,BASE+ALL
2020-03-12,45.08585022528426,36.79070281982422,44.64488663268302,24.671380457078765,37.798205033717565,37.905941919783594,,18.55644583333333,18.800075,2,2019,BASE+ALL
2020-03-13,25.114097093726677,22.52842903137207,28.57618889625443,15.072985847779323,22.822925217283125,22.910448726122382,,11.930833333333334,18.800075,2,2019,BASE+ALL
2020-03-14,25.794025228664974,22.455244064331055,21.168331222008835,18.0979397730526,21.878885072014366,21.891330146056802,,11.106208333333331,18.800075,2,2019,BASE+ALL
2020-03-15,38.03964784532457,29.782194137573242,27.149303208737575,24.290591508348744,29.81543417499603,29.80252718546797,,33.71112083333333,18.800075,2,2019,BASE+ALL
2020-03-16,20.068138115683265,18.317075729370117,17.908213231006762,12.753035983541816,17.26161576490049,17.29883570015507,,10.361366666666669,18.800075,2,2019,BASE+ALL
2020-03-17,28.480236245240626,21.172866821289062,22.667988488561317,19.948609152653077,23.06742517693602,23.046326033553544,,12.10145,18.800075,2,2019,BASE+ALL
2020-03-18,25.17147122052633,20.620248794555664,22.20757240897342,16.912441630524217,21.227933513644906,21.244829170003463,,16.076704166666666,18.800075,2,2019,BASE+ALL
2020-03-19,26.11775488611561,19.519887924194336,21.51043643950943,20.747273740340624,21.97383824754,21.937856222548845,,33.50235416666667,18.800075,2,2019,BASE+ALL
2020-03-20,28.39817315899228,22.08509635925293,25.486406543731288,23.08132504317979,24.762750276289072,24.738751046409266,,31.641841666666664,18.800075,2,2019,BASE+ALL
2020-03-21,20.413428223129305,14.703155517578125,15.967794329985022,23.01742493926586,18.52545075248958,18.42719371961719,,11.0907125,18.800075,2,2019,BASE+ALL
2020-03-22,20.137137236332496,10.666836738586426,13.645147012413362,27.831587954233896,18.070177235391547,17.88244693536697,,18.26354583333333,18.800075,2,2019,BASE+ALL
2020-03-23,19.770476311356042,9.950946807861328,11.273687237209403,26.48550099294879,16.87015283734389,16.676282731359805,,14.567920833333334,18.800075,2,2019,BASE+ALL
2020-03-24,18.236057291984228,9.326122283935547,10.984474064684669,25.445978164988773,15.998157951398305,15.815034694312958,,15.472954166666668,18.800075,2,2019,BASE+ALL
2020-03-25,18.77648513733607,9.297566413879395,10.918173352325185,26.884639616596413,16.469216130034265,16.269661238018127,,17.072020833333333,18.800075,2,2019,BASE+ALL
2020-03-26,22.839925664459155,13.665061950683594,16.440973323878413,24.171193847336337,19.279288696589376,19.15114940086156,,29.53195833333333,18.800075,2,2019,BASE+ALL
2020-03-27,21.4905487780742,12.430602073669434,15.825374902223933,19.603627522116835,17.3375383190211,17.24330149112096,,19.9709,18.800075,2,2019,BASE+ALL
2020-03-28,28.546539052793268,19.409854888916016,24.219702952020672,21.4368941976328,23.403247772840686,23.362650455363173,,11.6400875,18.800075,2,2019,BASE+ALL
2020-03-29,35.85901331390184,21.919862747192383,32.270324802205565,37.358217819426976,31.85185467068169,31.698077829610913,,14.900520833333331,18.800075,2,2019,BASE+ALL
2020-03-30,25.585187577939962,18.612565994262695,23.16364264058391,28.47678779008358,23.959546000717534,23.859900186158363,,12.5879125,18.800075,2,2019,BASE+ALL
2020-03-31,27.05398254534366,19.60764503479004,23.111559348711868,30.41885966300718,25.048011647963186,24.931119658286065,,14.3764875,18.800075,2,2019,BASE+ALL
2020-04-01,22.68023630770187,15.077977180480957,17.297787894535865,24.77930248368205,19.958825966600184,19.843329881226897,,8.504429166666666,18.800075,2,2019,BASE+ALL
2020-04-02,24.16754385720936,12.05845832824707,16.16845156451994,27.19135576501365,19.896452378747504,19.718720206592074,,9.498341666666668,18.800075,2,2019,BASE+ALL
2020-04-03,20.755815795420066,10.337665557861328,12.459914272405591,25.194408242467976,17.18695096703874,17.009364967264723,,9.1964125,18.800075,2,2019,BASE+ALL
2020-04-04,23.1293474514209,14.030082702636719,15.567102151447845,25.91848856332465,19.661255217207525,19.513938323677852,,7.194133333333333,18.800075,2,2019,BASE+ALL
2020-04-05,32.23499265637873,19.494915008544922,27.31789649425559,30.618668980137887,27.41661828482928,27.292916990729942,,6.48245,18.800075,2,2019,BASE+ALL
2020-04-06,24.925539217172677,15.397241592407227,20.866064051849932,18.828154091126425,20.004249738139066,19.95289240014141,,32.648075,18.800075,2,2019,BASE+ALL
2020-04-07,20.834319174827005,12.232002258300781,15.78799191071135,24.4591283529527,18.328360424197957,18.192745158690435,,12.78745,18.800075,2,2019,BASE+ALL
2020-04-08,20.619944655705403,11.51116943359375,14.639228913807887,23.736065697572773,17.626602175169953,17.485648659618693,,16.79596666666667,18.800075,2,2019,BASE+ALL
2020-04-09,19.791557247408715,10.576630592346191,12.495971427114608,25.00229409284499,16.966613339928628,16.798376229753657,,15.792575,18.800075,2,2019,BASE+ALL
2020-04-10,21.31946561944163,12.533538818359375,15.464908331283846,28.01218649663788,19.332524816430684,19.16331398953906,,16.085104166666667,18.800075,2,2019,BASE+ALL
2020-04-11,19.586944789594888,15.872396469116211,12.076336003075989,23.628661946553844,17.791084802085233,17.67901443242072,,18.277616666666667,18.800075,2,2019,BASE+ALL
2020-04-12,18.492364161137733,13.147469520568848,11.764195531176608,14.01923725993569,14.35581661820472,14.31004716832107,,16.065141666666666,18.800075,2,2019,BASE+ALL
2020-04-13,29.429362353693172,18.213754653930664,22.235525758952722,39.45531932199958,27.333490522144036,27.105973582240317,,20.41225833333333,18.800075,2,2019,BASE+ALL
2020-04-14,21.017797452092438,15.941681861877441,19.247031406682577,18.645921171406723,18.713107973014797,18.680280251213308,,16.473858333333336,18.800075,2,2019,BASE+ALL
2020-04-15,19.55744004355001,14.387039184570312,18.109020538282405,27.998956447407306,20.013114053452508,19.885347753095676,,17.215875,18.800075,2,2019,BASE+ALL
2020-04-16,19.581633122556017,12.622417449951172,19.274065749358602,27.416855944750637,19.723743066654105,19.592802111378493,,16.7667875,18.800075,2,2019,BASE+ALL
2020-04-17,21.61162658141285,12.629043579101562,21.155522123394263,19.686253456916184,18.770611435206213,18.708169876758816,,29.4826375,18.800075,2,2019,BASE+ALL
2020-04-18,18.26807157232515,12.47240924835205,20.358148358672473,28.899931866921104,19.999640261567695,19.867988513086082,,20.98572916666667,18.800075,2,2019,BASE+ALL
2020-04-19,17.4604583843536,11.839011192321777,18.27774913185289,28.567064429585063,19.03607078452833,18.894169343453775,,9.358595833333334,18.800075,2,2019,BASE+ALL
2020-04-20,23.030042818191877,15.830767631530762,27.754906282518977,32.92697717943631,24.88567347791948,24.764115843131613,,4.221658333333333,18.800075,2,2019,BASE+ALL
2020-04-21,19.888448533873333,16.29032325744629,24.824242781705355,30.4700823276269,22.868274225162967,22.77268996519294,,5.866725,18.800075,2,2019,BASE+ALL
2020-04-22,16.789055794562483,13.401439666748047,20.858704801899446,24.78882558690143,18.95950646252785,18.883533538802258,,3.5812708333333334,18.800075,2,2019,BASE+ALL
2020-04-23,16.027332825980036,10.70065689086914,15.93949719342891,22.533965846815423,16.300363189273376,16.19648703026919,,2.491979166666667,18.800075,2,2019,BASE+ALL
2020-04-24,14.878636261333213,10.092546463012695,14.562810434572155,21.957825410439277,15.372954642339336,15.267270391760636,,4.966433333333334,18.800075,2,2019,BASE+ALL
2020-04-25,14.143613155682926,10.367539405822754,13.12711795919724,24.506896171951905,15.536291673163706,15.405939067894753,,3.983570833333333,18.800075,2,2019,BASE+ALL
2020-04-26,13.771201400637073,10.87485122680664,12.282864881819751,23.290008876019,15.054731596320618,14.936615880952965,,6.535791666666667,18.800075,2,2019,BASE+ALL
2020-04-27,12.818953449744585,8.815505027770996,10.681936876726907,21.30663492475593,13.405757569749603,13.283494007494644,,8.9159125,18.800075,2,2019,BASE+ALL
2020-04-28,13.491262612809852,8.465665817260742,11.130543722570678,22.2115542117759,13.824756591104293,13.690360383913891,,11.126620833333334,18.800075,2,2019,BASE+ALL
2020-04-29,18.667335629526768,14.154017448425293,18.63872382090481,33.2827511878565,21.18570702167834,21.017122294068376,,25.04357083333333,18.800075,2,2019,BASE+ALL
2020-04-30,22.806893290089906,13.732898712158203,19.50036201258716,31.115257956375384,21.788852992802664,21.61789061053842,,8.606349999999999,18.800075,2,2019,BASE+ALL
2020-05-01,25.45153185217255,13.447519302368164,19.417624100460895,27.64760049749715,21.49106893812469,21.333203754689954,,4.000220833333334,18.800075,2,2019,BASE+ALL
2020-05-02,16.54614302024381,8.888118743896484,14.593567716197393,21.210109078280144,15.309484639654457,15.191006449816678,,6.374183333333334,18.800075,2,2019,BASE+ALL
2020-05-03,15.23046284501302,9.354415893554688,12.264625128847667,15.128129295485078,12.994408290725115,12.927516307285638,,11.170866666666669,18.800075,2,2019,BASE+ALL
2020-05-04,16.163464576813528,14.240530014038086,16.437876432421078,19.738271625262342,16.645035662133758,16.598458125771277,,9.670116666666669,18.800075,2,2019,BASE+ALL
2020-05-05,22.50915393961312,17.864727020263672,25.830300533169257,28.46503208237488,23.66730339385523,23.59430649004121,,10.479679166666664,18.800075,2,2019,BASE+ALL
2020-05-06,17.234862045566114,16.07083511352539,22.090030624675123,25.82423668481816,20.304991117146198,20.24744772450412,,3.951079166666666,18.800075,2,2019,BASE+ALL
2020-05-07,15.567556822945756,13.818904876708984,17.172992739290294,12.803545914353872,14.840750088324725,14.859828702654045,,6.459733333333333,18.800075,2,2019,BASE+ALL
2020-05-08,14.648345013686264,11.473527908325195,16.092022299894513,9.349443957705567,12.890834794902885,12.919269708757316,,4.653641666666666,18.800075,2,2019,BASE+ALL
2020-05-09,13.72312607086913,9.576943397521973,14.07726783110068,20.05325844883966,14.35764893708286,14.268051994890293,,0.2463875000000002,18.800075,2,2019,BASE+ALL
2020-05-10,14.56050156553221,13.09811782836914,15.925750840457013,26.826714610855955,17.60277121130358,17.48939048037755,,5.552416666666667,18.800075,2,2019,BASE+ALL
2020-05-11,18.45277095689897,17.89642906188965,25.31067261054016,19.674677202623275,20.333637457988015,20.35856435297167,,3.971179166666667,18.800075,2,2019,BASE+ALL
2020-05-12,15.516876835810246,12.357274055480957,17.836184461522784,20.49838796050862,16.552180828330652,16.494618085373588,,3.590991666666667,18.800075,2,2019,BASE+ALL
2020-05-13,14.345213972595715,10.794873237609863,16.092022299894513,11.897401915759865,13.282377856464988,13.28407057091281,,5.269395833333333,18.800075,2,2019,BASE+ALL
2020-05-14,13.90343779473787,10.362506866455078,15.270375445890519,13.794747397148658,13.332766876058031,13.311520055237947,,5.4684375,18.800075,2,2019,BASE+ALL
2020-05-15,12.630136658513532,7.497513771057129,11.073623470647368,19.08558236791101,12.571714067032259,12.461270961818016,,4.083333333333333,18.800075,2,2019,BASE+ALL
2020-05-16,11.930457876521844,6.9440460205078125,10.784410298122634,19.580992350600734,12.309976636438256,12.192596714137778,,5.852141666666667,18.800075,2,2019,BASE+ALL
2020-05-17,12.319419997360317,6.460214138031006,12.14250020443913,21.567747453411208,13.122470448310416,12.989162015290288,,6.937354166666666,18.800075,2,2019,BASE+ALL
2020-05-18,12.164624760395919,6.885472297668457,10.700532820560072,13.547107297148935,10.824434293943344,10.7583386799805,,4.512433333333333,18.800075,2,2019,BASE+ALL
2020-05-19,11.206785346351847,6.428338050842285,8.866788196226507,20.782069154614224,11.820995187008716,11.681242337997045,,6.919404166666666,18.800075,2,2019,BASE+ALL
2020-05-20,11.79624212314168,14.779932022094727,10.209663047839104,19.67026286832575,14.114025015350315,14.060239781822588,,5.618591666666667,18.800075,2,2019,BASE+ALL
2020-05-21,11.426029619964918,8.26815128326416,9.068052015961202,20.673314241244327,12.358886790108652,12.235804573504032,,4.467554166666667,18.800075,2,2019,BASE+ALL
2020-05-22,16.93162421684594,12.871102333068848,17.884369980840596,32.87577114428273,20.14071691875953,19.97000592701448,,3.481879166666667,18.800075,2,2019,BASE+ALL
2020-05-23,23.606097910159274,21.360750198364258,26.682993353222237,30.76042692360615,25.60256709633798,25.538006462744573,,9.059491666666666,18.800075,2,2019,BASE+ALL
2020-05-24,15.465348640364871,14.254072189331055,17.047217946976254,22.730467622809936,17.37427659987053,17.308740985204505,,4.559025,18.800075,2,2019,BASE+ALL
2020-05-25,13.456693678965312,8.140522003173828,13.03905666128937,17.87035250142873,13.12665621121431,13.039508807632004,,1.9010541666666665,18.800075,2,2019,BASE+ALL
2020-05-26,11.901994539879784,7.542579174041748,9.331642072423538,11.717582163455582,10.123449487450163,10.07259894154757,,4.945004166666666,18.800075,2,2019,BASE+ALL
2020-05-27,12.237203570017888,16.001644134521484,11.40453091454256,13.222021838742448,13.216350114456096,13.234886007294364,,8.334091666666668,18.800075,2,2019,BASE+ALL
2020-05-28,13.516401879645175,14.442907333374023,14.843624448545182,19.74594020789418,15.63721846736464,15.597663490727133,,31.19536666666667,18.800075,2,2019,BASE+ALL
2020-05-29,15.489036879078217,16.292844772338867,22.205155550332886,24.877429264393715,19.71611661653592,19.679312028081654,,2.5065416666666667,18.800075,2,2019,BASE+ALL
2020-05-30,13.901142824214961,12.50643539428711,15.91476731458196,18.601171618976892,15.230879288015231,15.189108074672845,,6.592245833333333,18.800075,2,2019,BASE+ALL
2020-05-31,13.1569436545802,11.587790489196777,13.792036326565587,18.66655474837471,14.300831304679317,14.24222874745733,,7.036866666666668,18.800075,2,2019,BASE+ALL
2020-06-01,11.72077871503904,11.123444557189941,10.72269617378616,17.2649030737972,12.707955629953085,12.647706338997228,,3.711045833333333,18.800075,2,2019,BASE+ALL
2020-06-02,10.803528869936763,9.491105079650879,10.059396714361766,17.346165448843436,11.925049028198211,11.851315226030618,,5.402487499999999,18.800075,2,2019,BASE+ALL
2020-06-03,10.686855037603873,7.545562267303467,8.569761469117205,19.56381235768267,11.591497782926805,11.47327037498189,,17.781908333333334,18.800075,2,2019,BASE+ALL
2020-06-04,12.420032375271147,7.705493927001953,5.744250481965312,20.010728995320648,11.470126444889765,11.32291637615832,,12.707929166666666,18.800075,2,2019,BASE+ALL
2020-06-05,14.343209865667237,11.675193786621094,12.414991885742289,25.413775075231385,15.961792653315502,15.829248394947502,,12.509625,18.800075,2,2019,BASE+ALL
2020-06-06,15.173884419465955,12.3485746383667,14.28254476156461,24.771866472359918,16.644217572939297,16.52953540259528,,13.244066666666669,18.800075,2,2019,BASE+ALL
2020-06-07,12.451327204190047,8.259688377380371,10.843545314339293,19.894222510890057,12.86219585169994,12.750729857056927,,12.860183333333334,18.800075,2,2019,BASE+ALL
2020-06-08,11.391624204491292,7.855396270751953,8.456659948281551,17.606905227804983,11.327646412832445,11.224845011933644,,12.611258333333334,18.800075,2,2019,BASE+ALL
2020-06-09,11.22164790104072,6.000874042510986,5.981935711791865,17.794319366769844,10.249694255528354,10.115683725499984,,11.914445833333334,18.800075,2,2019,BASE+ALL
2020-06-10,11.783157246775211,6.030406475067139,6.0473698245217955,19.83749182672531,10.924606343272362,10.769953227449053,,16.404770833333334,18.800075,2,2019,BASE+ALL
2020-06-11,15.779863164701254,15.172626495361328,18.86637211710581,33.28527428891367,20.776034016520516,20.63361263111167,,25.0131125,18.800075,2,2019,BASE+ALL
2020-06-12,12.543950305935066,7.888608455657959,12.137763032731467,18.70343538561243,12.81843929498423,12.721507643472757,,22.34844166666667,18.800075,2,2019,BASE+ALL
2020-06-13,11.69241965980805,6.82175350189209,8.368769532191141,20.277893790149182,11.790209121010115,11.65264360108951,,21.324966666666665,18.800075,2,2019,BASE+ALL
2020-06-14,11.28822848983893,6.075489521026611,6.974988512299732,18.921321008835587,10.815006883000216,10.677123704812686,,18.258841666666665,18.800075,2,2019,BASE+ALL
2020-06-15,10.998502478881601,5.857420444488525,5.76233347159765,20.785275446813014,10.850882960445198,10.689029599040385,,13.013004166666668,18.800075,2,2019,BASE+ALL
2020-06-16,10.357862373271601,5.892807483673096,5.414920479319765,20.23545766596721,10.475262000557919,10.32011870482344,,21.20124583333333,18.800075,2,2019,BASE+ALL
2020-06-17,10.367934796452108,5.892807483673096,5.463111482466134,20.334775143894472,10.514657226621452,10.358860473330004,,24.3148375,18.800075,2,2019,BASE+ALL
2020-06-18,10.123495389434426,5.906600475311279,5.620532908582147,17.238595445986807,9.722306054828664,9.596421225514217,,27.3817375,18.800075,2,2019,BASE+ALL
2020-06-19,10.043021954922356,5.906600475311279,5.572341905435778,14.425690992635047,8.986913832076116,8.886175928669031,,25.1415125,18.800075,2,2019,BASE+ALL
2020-06-20,9.672242199786318,5.584788799285889,5.572341905435778,16.19884054368691,9.257053362048723,9.13988516681273,,22.368629166666665,18.800075,2,2019,BASE+ALL
2020-06-21,9.821507422554166,5.773155212402344,5.572341905435778,13.43559917353289,8.650650928481294,8.558801868345624,,29.16098333333333,18.800075,2,2019,BASE+ALL
2020-06-22,9.754057503399558,5.584788799285889,5.572341905435778,16.400970024399303,9.328039558130133,9.208619260022747,,27.7026625,18.800075,2,2019,BASE+ALL
2020-06-23,12.374680157250458,16.944622039794922,12.386084565365323,15.959783126282254,14.41629247217324,14.423614871861968,,44.1994625,18.800075,2,2019,BASE+ALL
2020-06-24,11.879022876456855,19.948596954345703,12.142628377661358,18.64323081660673,15.653369756267661,15.66388734423192,,71.51374583333333,18.800075,2,2019,BASE+ALL
2020-06-25,11.304111291826281,19.295942306518555,10.057883075179637,12.92120343421405,13.394785026934631,13.44142587224756,,46.73486666666667,18.800075,2,2019,BASE+ALL
2020-06-26,11.909918770055228,12.130620002746582,10.247423801811694,13.325448026117794,11.903352650182825,11.882841570067878,,63.1063375,18.800075,2,2019,BASE+ALL
2020-06-27,16.246548259823115,14.264330863952637,15.906715679140452,24.57380588913402,17.74785017301256,17.654926408916275,,67.21654166666667,18.800075,2,2019,BASE+ALL
2020-06-28,19.004226475065085,13.95613956451416,21.2730648980979,20.62727799021743,18.71517723197364,18.670987941800753,,83.31405416666666,18.800075,2,2019,BASE+ALL
2020-06-29,21.498452103808766,13.024642944335938,18.928778681143218,24.841294440147028,19.573292042358737,19.45592042603739,,83.50300833333334,18.800075,2,2019,BASE+ALL
2020-06-30,16.449175471085248,10.598610877990723,14.980240132069685,13.79617276086256,13.956049810502055,13.920877701359828,,76.17408333333333,18.800075,2,2019,BASE+ALL
