ssp,gcm,realization,tower,year,multiplier,model,annual_mean
ssp585,HadGEM3-GC31-LL,1,9,2026,2.0,XGB,45.99208159512037
ssp585,HadGEM3-GC31-LL,1,9,2026,2.0,LightGBM,46.70364363950297
ssp585,HadGEM3-GC31-LL,1,9,2026,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2026,2.0,Ensemble_unweighted,49.63208725875463
ssp585,HadGEM3-GC31-LL,1,9,2026,2.0,Ensemble_MASEweighted,49.514656224482835
ssp585,HadGEM3-GC31-LL,1,9,2026,3.0,RF,50.06634963921043
ssp585,HadGEM3-GC31-LL,1,9,2026,3.0,XGB,48.99076353360529
ssp585,HadGEM3-GC31-LL,1,9,2026,3.0,LightGBM,49.889710126430046
ssp585,HadGEM3-GC31-LL,1,9,2026,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2026,3.0,Ensemble_unweighted,57.79782741301116
ssp585,HadGEM3-GC31-LL,1,9,2026,3.0,Ensemble_MASEweighted,57.50179667553571
ssp585,HadGEM3-GC31-LL,1,9,2027,1.0,RF,34.18646810963853
ssp585,HadGEM3-GC31-LL,1,9,2027,1.0,XGB,34.539574134513124
ssp585,HadGEM3-GC31-LL,1,9,2027,1.0,LightGBM,36.65051786902687
ssp585,HadGEM3-GC31-LL,1,9,2027,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2027,1.0,Ensemble_unweighted,35.497668179194534
ssp585,HadGEM3-GC31-LL,1,9,2027,1.0,Ensemble_MASEweighted,35.49369376034123
ssp585,HadGEM3-GC31-LL,1,9,2027,2.0,RF,46.21851088051401
ssp585,HadGEM3-GC31-LL,1,9,2027,2.0,XGB,45.506047677340575
ssp585,HadGEM3-GC31-LL,1,9,2027,2.0,LightGBM,46.318144299799506
ssp585,HadGEM3-GC31-LL,1,9,2027,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2027,2.0,Ensemble_unweighted,49.36800058396334
ssp585,HadGEM3-GC31-LL,1,9,2027,2.0,Ensemble_MASEweighted,49.24516494248927
ssp585,HadGEM3-GC31-LL,1,9,2027,3.0,RF,49.895923959340934
ssp585,HadGEM3-GC31-LL,1,9,2027,3.0,XGB,48.500629461628115
ssp585,HadGEM3-GC31-LL,1,9,2027,3.0,LightGBM,49.50223862949969
ssp585,HadGEM3-GC31-LL,1,9,2027,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2027,3.0,Ensemble_unweighted,57.53581960081691
ssp585,HadGEM3-GC31-LL,1,9,2027,3.0,Ensemble_MASEweighted,57.234257169048206
ssp585,HadGEM3-GC31-LL,1,9,2028,1.0,RF,34.21700534449934
ssp585,HadGEM3-GC31-LL,1,9,2028,1.0,XGB,33.96559783203961
ssp585,HadGEM3-GC31-LL,1,9,2028,1.0,LightGBM,36.19298107415097
ssp585,HadGEM3-GC31-LL,1,9,2028,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2028,1.0,Ensemble_unweighted,35.24742421357239
ssp585,HadGEM3-GC31-LL,1,9,2028,1.0,Ensemble_MASEweighted,35.23566432827801
ssp585,HadGEM3-GC31-LL,1,9,2028,2.0,RF,46.03219335277416
ssp585,HadGEM3-GC31-LL,1,9,2028,2.0,XGB,44.965403656110375
ssp585,HadGEM3-GC31-LL,1,9,2028,2.0,LightGBM,45.853621059198844
ssp585,HadGEM3-GC31-LL,1,9,2028,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2028,2.0,Ensemble_unweighted,49.070129386570656
ssp585,HadGEM3-GC31-LL,1,9,2028,2.0,Ensemble_MASEweighted,48.940963225374084
ssp585,HadGEM3-GC31-LL,1,9,2028,3.0,RF,49.67689183718441
ssp585,HadGEM3-GC31-LL,1,9,2028,3.0,XGB,47.98718841239197
ssp585,HadGEM3-GC31-LL,1,9,2028,3.0,LightGBM,49.05048828412003
ssp585,HadGEM3-GC31-LL,1,9,2028,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2028,3.0,Ensemble_unweighted,57.23976372162381
ssp585,HadGEM3-GC31-LL,1,9,2028,3.0,Ensemble_MASEweighted,56.93236169722003
ssp585,HadGEM3-GC31-LL,1,9,2029,1.0,RF,34.139501301636884
ssp585,HadGEM3-GC31-LL,1,9,2029,1.0,XGB,34.39199691406668
ssp585,HadGEM3-GC31-LL,1,9,2029,1.0,LightGBM,36.485408307115314
ssp585,HadGEM3-GC31-LL,1,9,2029,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2029,1.0,Ensemble_unweighted,35.40775478160462
ssp585,HadGEM3-GC31-LL,1,9,2029,1.0,Ensemble_MASEweighted,35.401804152839475
ssp585,HadGEM3-GC31-LL,1,9,2029,2.0,RF,46.00722434751602
ssp585,HadGEM3-GC31-LL,1,9,2029,2.0,XGB,45.34811823596693
ssp585,HadGEM3-GC31-LL,1,9,2029,2.0,LightGBM,46.177101706169104
ssp585,HadGEM3-GC31-LL,1,9,2029,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2029,2.0,Ensemble_unweighted,49.24043594196283
ssp585,HadGEM3-GC31-LL,1,9,2029,2.0,Ensemble_MASEweighted,49.11659548548988
ssp585,HadGEM3-GC31-LL,1,9,2029,3.0,RF,49.76186643620991
ssp585,HadGEM3-GC31-LL,1,9,2029,3.0,XGB,48.34410528418136
ssp585,HadGEM3-GC31-LL,1,9,2029,3.0,LightGBM,49.36918914939348
ssp585,HadGEM3-GC31-LL,1,9,2029,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2029,3.0,Ensemble_unweighted,57.42991180564591
ssp585,HadGEM3-GC31-LL,1,9,2029,3.0,Ensemble_MASEweighted,57.12697252143241
ssp585,HadGEM3-GC31-LL,1,9,2030,1.0,RF,33.98849500138418
ssp585,HadGEM3-GC31-LL,1,9,2030,1.0,XGB,33.8699261573896
ssp585,HadGEM3-GC31-LL,1,9,2030,1.0,LightGBM,36.16931492524647
ssp585,HadGEM3-GC31-LL,1,9,2030,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2030,1.0,Ensemble_unweighted,35.16046217190497
ssp585,HadGEM3-GC31-LL,1,9,2030,1.0,Ensemble_MASEweighted,35.14902011092271
ssp585,HadGEM3-GC31-LL,1,9,2030,2.0,RF,45.90867510391281
ssp585,HadGEM3-GC31-LL,1,9,2030,2.0,XGB,44.86820183061574
ssp585,HadGEM3-GC31-LL,1,9,2030,2.0,LightGBM,45.864465781496975
ssp585,HadGEM3-GC31-LL,1,9,2030,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2030,2.0,Ensemble_unweighted,49.01766054855619
ssp585,HadGEM3-GC31-LL,1,9,2030,2.0,Ensemble_MASEweighted,48.88841676291238
ssp585,HadGEM3-GC31-LL,1,9,2030,3.0,RF,49.549964213824836
ssp585,HadGEM3-GC31-LL,1,9,2030,3.0,XGB,47.880694802166666
ssp585,HadGEM3-GC31-LL,1,9,2030,3.0,LightGBM,49.030621527776795
ssp585,HadGEM3-GC31-LL,1,9,2030,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2030,3.0,Ensemble_unweighted,57.176441724141796
ssp585,HadGEM3-GC31-LL,1,9,2030,3.0,Ensemble_MASEweighted,56.86872008330977
ssp585,HadGEM3-GC31-LL,1,9,2031,1.0,RF,34.144244255262024
ssp585,HadGEM3-GC31-LL,1,9,2031,1.0,XGB,33.997529740529515
ssp585,HadGEM3-GC31-LL,1,9,2031,1.0,LightGBM,36.22571670699619
ssp585,HadGEM3-GC31-LL,1,9,2031,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2031,1.0,Ensemble_unweighted,35.24540082659684
ssp585,HadGEM3-GC31-LL,1,9,2031,1.0,Ensemble_MASEweighted,35.234513979665955
ssp585,HadGEM3-GC31-LL,1,9,2031,2.0,RF,45.992435170428045
ssp585,HadGEM3-GC31-LL,1,9,2031,2.0,XGB,44.986780292040685
ssp585,HadGEM3-GC31-LL,1,9,2031,2.0,LightGBM,45.88637084550685
ssp585,HadGEM3-GC31-LL,1,9,2031,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2031,2.0,Ensemble_unweighted,49.0737214465437
ssp585,HadGEM3-GC31-LL,1,9,2031,2.0,Ensemble_MASEweighted,48.9451537932589
ssp585,HadGEM3-GC31-LL,1,9,2031,3.0,RF,49.608092816132675
ssp585,HadGEM3-GC31-LL,1,9,2031,3.0,XGB,48.00677897048323
ssp585,HadGEM3-GC31-LL,1,9,2031,3.0,LightGBM,49.07512512541818
ssp585,HadGEM3-GC31-LL,1,9,2031,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2031,3.0,Ensemble_unweighted,57.23362081620824
ssp585,HadGEM3-GC31-LL,1,9,2031,3.0,Ensemble_MASEweighted,56.926916249801806
ssp585,HadGEM3-GC31-LL,1,9,2032,1.0,RF,34.32194885163843
ssp585,HadGEM3-GC31-LL,1,9,2032,1.0,XGB,34.56702373974944
ssp585,HadGEM3-GC31-LL,1,9,2032,1.0,LightGBM,36.710757366116674
ssp585,HadGEM3-GC31-LL,1,9,2032,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2032,1.0,Ensemble_unweighted,35.55346064027603
ssp585,HadGEM3-GC31-LL,1,9,2032,1.0,Ensemble_MASEweighted,35.54932050679637
ssp585,HadGEM3-GC31-LL,1,9,2032,2.0,RF,46.211400781894696
ssp585,HadGEM3-GC31-LL,1,9,2032,2.0,XGB,45.53557204677634
ssp585,HadGEM3-GC31-LL,1,9,2032,2.0,LightGBM,46.35492110716473
ssp585,HadGEM3-GC31-LL,1,9,2032,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2032,2.0,Ensemble_unweighted,49.382798353508754
ssp585,HadGEM3-GC31-LL,1,9,2032,2.0,Ensemble_MASEweighted,49.26047239484377
ssp585,HadGEM3-GC31-LL,1,9,2032,3.0,RF,49.87932846382658
ssp585,HadGEM3-GC31-LL,1,9,2032,3.0,XGB,48.55366848723529
ssp585,HadGEM3-GC31-LL,1,9,2032,3.0,LightGBM,49.52668539810296
ssp585,HadGEM3-GC31-LL,1,9,2032,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2032,3.0,Ensemble_unweighted,57.551042175490934
ssp585,HadGEM3-GC31-LL,1,9,2032,3.0,Ensemble_MASEweighted,57.25017068117262
ssp585,HadGEM3-GC31-LL,1,9,2033,1.0,RF,34.128210212481484
ssp585,HadGEM3-GC31-LL,1,9,2033,1.0,XGB,34.47652686132144
ssp585,HadGEM3-GC31-LL,1,9,2033,1.0,LightGBM,36.61632167169253
ssp585,HadGEM3-GC31-LL,1,9,2033,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2033,1.0,Ensemble_unweighted,35.45879283727377
ssp585,HadGEM3-GC31-LL,1,9,2033,1.0,Ensemble_MASEweighted,35.454402271239985
ssp585,HadGEM3-GC31-LL,1,9,2033,2.0,RF,46.08869766237043
ssp585,HadGEM3-GC31-LL,1,9,2033,2.0,XGB,45.449642335552056
ssp585,HadGEM3-GC31-LL,1,9,2033,2.0,LightGBM,46.326958326758714
ssp585,HadGEM3-GC31-LL,1,9,2033,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2033,2.0,Ensemble_unweighted,49.323649450720104
ssp585,HadGEM3-GC31-LL,1,9,2033,2.0,Ensemble_MASEweighted,49.20110834791043
ssp585,HadGEM3-GC31-LL,1,9,2033,3.0,RF,49.805145189418276
ssp585,HadGEM3-GC31-LL,1,9,2033,3.0,XGB,48.44667032058925
ssp585,HadGEM3-GC31-LL,1,9,2033,3.0,LightGBM,49.517577117426065
ssp585,HadGEM3-GC31-LL,1,9,2033,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2033,3.0,Ensemble_unweighted,57.50346974505812
ssp585,HadGEM3-GC31-LL,1,9,2033,3.0,Ensemble_MASEweighted,57.20204334701581
ssp585,HadGEM3-GC31-LL,1,9,2034,1.0,RF,34.21011840942017
ssp585,HadGEM3-GC31-LL,1,9,2034,1.0,XGB,34.30037538450058
ssp585,HadGEM3-GC31-LL,1,9,2034,1.0,LightGBM,36.417087589676825
ssp585,HadGEM3-GC31-LL,1,9,2034,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2034,1.0,Ensemble_unweighted,35.38542349679929
ssp585,HadGEM3-GC31-LL,1,9,2034,1.0,Ensemble_MASEweighted,35.37789081208786
ssp585,HadGEM3-GC31-LL,1,9,2034,2.0,RF,46.00778723901043
ssp585,HadGEM3-GC31-LL,1,9,2034,2.0,XGB,45.30419113733997
ssp585,HadGEM3-GC31-LL,1,9,2034,2.0,LightGBM,46.07134001578413
ssp585,HadGEM3-GC31-LL,1,9,2034,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2034,2.0,Ensemble_unweighted,49.203154467583445
ssp585,HadGEM3-GC31-LL,1,9,2034,2.0,Ensemble_MASEweighted,49.07830989444594
ssp585,HadGEM3-GC31-LL,1,9,2034,3.0,RF,49.65338780722449
ssp585,HadGEM3-GC31-LL,1,9,2034,3.0,XGB,48.31370393152106
ssp585,HadGEM3-GC31-LL,1,9,2034,3.0,LightGBM,49.23537861228773
ssp585,HadGEM3-GC31-LL,1,9,2034,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2034,3.0,Ensemble_unweighted,57.36173917595804
ssp585,HadGEM3-GC31-LL,1,9,2034,3.0,Ensemble_MASEweighted,57.05835465889142
ssp585,HadGEM3-GC31-LL,1,9,2035,1.0,RF,34.36242639017479
ssp585,HadGEM3-GC31-LL,1,9,2035,1.0,XGB,34.4006016639814
ssp585,HadGEM3-GC31-LL,1,9,2035,1.0,LightGBM,36.56107884588901
ssp585,HadGEM3-GC31-LL,1,9,2035,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2035,1.0,Ensemble_unweighted,35.4845548759112
ssp585,HadGEM3-GC31-LL,1,9,2035,1.0,Ensemble_MASEweighted,35.47788017342196
ssp585,HadGEM3-GC31-LL,1,9,2035,2.0,RF,46.105060542942674
ssp585,HadGEM3-GC31-LL,1,9,2035,2.0,XGB,45.38573096027113
ssp585,HadGEM3-GC31-LL,1,9,2035,2.0,LightGBM,46.24025527899533
ssp585,HadGEM3-GC31-LL,1,9,2035,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2035,2.0,Ensemble_unweighted,49.29008656510209
ssp585,HadGEM3-GC31-LL,1,9,2035,2.0,Ensemble_MASEweighted,49.16639480161808
ssp585,HadGEM3-GC31-LL,1,9,2035,3.0,RF,49.78315580394688
ssp585,HadGEM3-GC31-LL,1,9,2035,3.0,XGB,48.397985863359004
ssp585,HadGEM3-GC31-LL,1,9,2035,3.0,LightGBM,49.41677623094765
ssp585,HadGEM3-GC31-LL,1,9,2035,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2035,3.0,Ensemble_unweighted,57.460601062763104
ssp585,HadGEM3-GC31-LL,1,9,2035,3.0,Ensemble_MASEweighted,57.15828512348352
ssp585,HadGEM3-GC31-LL,1,9,2036,1.0,RF,34.200770547879515
ssp585,HadGEM3-GC31-LL,1,9,2036,1.0,XGB,34.59796038849713
ssp585,HadGEM3-GC31-LL,1,9,2036,1.0,LightGBM,36.60890884764206
ssp585,HadGEM3-GC31-LL,1,9,2036,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2036,1.0,Ensemble_unweighted,35.505438096904584
ssp585,HadGEM3-GC31-LL,1,9,2036,1.0,Ensemble_MASEweighted,35.50163733201978
ssp585,HadGEM3-GC31-LL,1,9,2036,2.0,RF,46.10919527116449
ssp585,HadGEM3-GC31-LL,1,9,2036,2.0,XGB,45.552302425854826
ssp585,HadGEM3-GC31-LL,1,9,2036,2.0,LightGBM,46.25775610902394
ssp585,HadGEM3-GC31-LL,1,9,2036,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2036,2.0,Ensemble_unweighted,49.33713832106063
ssp585,HadGEM3-GC31-LL,1,9,2036,2.0,Ensemble_MASEweighted,49.21495192350405
ssp585,HadGEM3-GC31-LL,1,9,2036,3.0,RF,49.76251374309599
ssp585,HadGEM3-GC31-LL,1,9,2036,3.0,XGB,48.56309928894043
ssp585,HadGEM3-GC31-LL,1,9,2036,3.0,LightGBM,49.43735498546564
ssp585,HadGEM3-GC31-LL,1,9,2036,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2036,3.0,Ensemble_unweighted,57.50186359257523
ssp585,HadGEM3-GC31-LL,1,9,2036,3.0,Ensemble_MASEweighted,57.20119711341979
ssp585,HadGEM3-GC31-LL,1,9,2037,1.0,RF,34.48405891255171
ssp585,HadGEM3-GC31-LL,1,9,2037,1.0,XGB,34.70567349734372
ssp585,HadGEM3-GC31-LL,1,9,2037,1.0,LightGBM,36.853785676004044
ssp585,HadGEM3-GC31-LL,1,9,2037,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2037,1.0,Ensemble_unweighted,35.664407672374765
ssp585,HadGEM3-GC31-LL,1,9,2037,1.0,Ensemble_MASEweighted,35.66139379627612
ssp585,HadGEM3-GC31-LL,1,9,2037,2.0,RF,46.210334618175196
ssp585,HadGEM3-GC31-LL,1,9,2037,2.0,XGB,45.67322347719375
ssp585,HadGEM3-GC31-LL,1,9,2037,2.0,LightGBM,46.47974469256715
ssp585,HadGEM3-GC31-LL,1,9,2037,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2037,2.0,Ensemble_unweighted,49.448150566533826
ssp585,HadGEM3-GC31-LL,1,9,2037,2.0,Ensemble_MASEweighted,49.3277460187779
ssp585,HadGEM3-GC31-LL,1,9,2037,3.0,RF,49.859535019714876
ssp585,HadGEM3-GC31-LL,1,9,2037,3.0,XGB,48.67040507956727
ssp585,HadGEM3-GC31-LL,1,9,2037,3.0,LightGBM,49.6721911657966
ssp585,HadGEM3-GC31-LL,1,9,2037,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2037,3.0,Ensemble_unweighted,57.61165440446941
ssp585,HadGEM3-GC31-LL,1,9,2037,3.0,Ensemble_MASEweighted,57.31275224106487
ssp585,HadGEM3-GC31-LL,1,9,2038,1.0,RF,34.411007778142405
ssp585,HadGEM3-GC31-LL,1,9,2038,1.0,XGB,34.77483100368552
ssp585,HadGEM3-GC31-LL,1,9,2038,1.0,LightGBM,36.84872461727171
ssp585,HadGEM3-GC31-LL,1,9,2038,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2038,1.0,Ensemble_unweighted,35.66216900067481
ssp585,HadGEM3-GC31-LL,1,9,2038,1.0,Ensemble_MASEweighted,35.66012482064432
ssp585,HadGEM3-GC31-LL,1,9,2038,2.0,RF,46.13324702058157
ssp585,HadGEM3-GC31-LL,1,9,2038,2.0,XGB,45.740050015384206
ssp585,HadGEM3-GC31-LL,1,9,2038,2.0,LightGBM,46.485055428555505
ssp585,HadGEM3-GC31-LL,1,9,2038,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2038,2.0,Ensemble_unweighted,49.44691298568014
ssp585,HadGEM3-GC31-LL,1,9,2038,2.0,Ensemble_MASEweighted,49.327542045463254
ssp585,HadGEM3-GC31-LL,1,9,2038,3.0,RF,49.813501181429835
ssp585,HadGEM3-GC31-LL,1,9,2038,3.0,XGB,48.73322174908364
ssp585,HadGEM3-GC31-LL,1,9,2038,3.0,LightGBM,49.658680566640925
ssp585,HadGEM3-GC31-LL,1,9,2038,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2038,3.0,Ensemble_unweighted,57.61247246248832
ssp585,HadGEM3-GC31-LL,1,9,2038,3.0,Ensemble_MASEweighted,57.31428491659899
ssp585,HadGEM3-GC31-LL,1,9,2039,1.0,RF,34.14630809173519
ssp585,HadGEM3-GC31-LL,1,9,2039,1.0,XGB,34.406407920628375
ssp585,HadGEM3-GC31-LL,1,9,2039,1.0,LightGBM,36.50751438516516
ssp585,HadGEM3-GC31-LL,1,9,2039,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2039,1.0,Ensemble_unweighted,35.418585750282084
ssp585,HadGEM3-GC31-LL,1,9,2039,1.0,Ensemble_MASEweighted,35.412851065813335
ssp585,HadGEM3-GC31-LL,1,9,2039,2.0,RF,45.98034234494279
ssp585,HadGEM3-GC31-LL,1,9,2039,2.0,XGB,45.3874159695351
ssp585,HadGEM3-GC31-LL,1,9,2039,2.0,LightGBM,46.190430360532694
ssp585,HadGEM3-GC31-LL,1,9,2039,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2039,2.0,Ensemble_unweighted,49.246872038302456
ssp585,HadGEM3-GC31-LL,1,9,2039,2.0,Ensemble_MASEweighted,49.1235966900621
ssp585,HadGEM3-GC31-LL,1,9,2039,3.0,RF,49.662536224666496
ssp585,HadGEM3-GC31-LL,1,9,2039,3.0,XGB,48.40701664963814
ssp585,HadGEM3-GC31-LL,1,9,2039,3.0,LightGBM,49.37713735633566
ssp585,HadGEM3-GC31-LL,1,9,2039,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2039,3.0,Ensemble_unweighted,57.42279414585979
ssp585,HadGEM3-GC31-LL,1,9,2039,3.0,Ensemble_MASEweighted,57.12099478632586
ssp585,HadGEM3-GC31-LL,1,9,2040,1.0,RF,34.593745329090616
ssp585,HadGEM3-GC31-LL,1,9,2040,1.0,XGB,35.19924885736753
ssp585,HadGEM3-GC31-LL,1,9,2040,1.0,LightGBM,37.190597686291454
ssp585,HadGEM3-GC31-LL,1,9,2040,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2040,1.0,Ensemble_unweighted,35.8994261190873
ssp585,HadGEM3-GC31-LL,1,9,2040,1.0,Ensemble_MASEweighted,35.902013134655235
ssp585,HadGEM3-GC31-LL,1,9,2040,2.0,RF,46.546201758637295
ssp585,HadGEM3-GC31-LL,1,9,2040,2.0,XGB,46.15266365939624
ssp585,HadGEM3-GC31-LL,1,9,2040,2.0,LightGBM,46.8327952032605
ssp585,HadGEM3-GC31-LL,1,9,2040,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2040,2.0,Ensemble_unweighted,49.74024002487332
ssp585,HadGEM3-GC31-LL,1,9,2040,2.0,Ensemble_MASEweighted,49.62414825911616
ssp585,HadGEM3-GC31-LL,1,9,2040,3.0,RF,50.17640865560204
ssp585,HadGEM3-GC31-LL,1,9,2040,3.0,XGB,49.14960127530033
ssp585,HadGEM3-GC31-LL,1,9,2040,3.0,LightGBM,49.99459385720577
ssp585,HadGEM3-GC31-LL,1,9,2040,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2040,3.0,Ensemble_unweighted,57.891272535226754
ssp585,HadGEM3-GC31-LL,1,9,2040,3.0,Ensemble_MASEweighted,57.59660597558975
ssp585,HadGEM3-GC31-LL,1,9,2041,1.0,RF,34.194549739949466
ssp585,HadGEM3-GC31-LL,1,9,2041,1.0,XGB,34.73264075501324
ssp585,HadGEM3-GC31-LL,1,9,2041,1.0,LightGBM,36.75939833276476
ssp585,HadGEM3-GC31-LL,1,9,2041,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2041,1.0,Ensemble_unweighted,35.57517535783177
ssp585,HadGEM3-GC31-LL,1,9,2041,1.0,Ensemble_MASEweighted,35.57345109089953
ssp585,HadGEM3-GC31-LL,1,9,2041,2.0,RF,46.112177618841166
ssp585,HadGEM3-GC31-LL,1,9,2041,2.0,XGB,45.67731486803865
ssp585,HadGEM3-GC31-LL,1,9,2041,2.0,LightGBM,46.403213109871274
ssp585,HadGEM3-GC31-LL,1,9,2041,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2041,2.0,Ensemble_unweighted,49.40550126873758
ssp585,HadGEM3-GC31-LL,1,9,2041,2.0,Ensemble_MASEweighted,49.28522751491393
ssp585,HadGEM3-GC31-LL,1,9,2041,3.0,RF,49.83533531334583
ssp585,HadGEM3-GC31-LL,1,9,2041,3.0,XGB,48.69364898106823
ssp585,HadGEM3-GC31-LL,1,9,2041,3.0,LightGBM,49.60253879226594
ssp585,HadGEM3-GC31-LL,1,9,2041,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2041,3.0,Ensemble_unweighted,57.594002359869734
ssp585,HadGEM3-GC31-LL,1,9,2041,3.0,Ensemble_MASEweighted,57.29502246666523
ssp585,HadGEM3-GC31-LL,1,9,2042,1.0,RF,34.28376441638621
ssp585,HadGEM3-GC31-LL,1,9,2042,1.0,XGB,34.40825114576784
ssp585,HadGEM3-GC31-LL,1,9,2042,1.0,LightGBM,36.57478695774129
ssp585,HadGEM3-GC31-LL,1,9,2042,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2042,1.0,Ensemble_unweighted,35.47022878087374
ssp585,HadGEM3-GC31-LL,1,9,2042,1.0,Ensemble_MASEweighted,35.46413986190359
ssp585,HadGEM3-GC31-LL,1,9,2042,2.0,RF,46.14887693805248
ssp585,HadGEM3-GC31-LL,1,9,2042,2.0,XGB,45.400470192791666
ssp585,HadGEM3-GC31-LL,1,9,2042,2.0,LightGBM,46.2552045305167
ssp585,HadGEM3-GC31-LL,1,9,2042,2.0,SARIMAX,59.42929947819924
ssp585,HadGEM3-GC31-LL,1,9,2042,2.0,Ensemble_unweighted,49.30846278489002
ssp585,HadGEM3-GC31-LL,1,9,2042,2.0,Ensemble_MASEweighted,49.18474077696859
ssp585,HadGEM3-GC31-LL,1,9,2042,3.0,RF,49.7665907913373
ssp585,HadGEM3-GC31-LL,1,9,2042,3.0,XGB,48.42459865726837
ssp585,HadGEM3-GC31-LL,1,9,2042,3.0,LightGBM,49.43800879784984
ssp585,HadGEM3-GC31-LL,1,9,2042,3.0,SARIMAX,82.24448635279889
ssp585,HadGEM3-GC31-LL,1,9,2042,3.0,Ensemble_unweighted,57.468421149813594
ssp585,HadGEM3-GC31-LL,1,9,2042,3.0,Ensemble_MASEweighted,57.16655090347914
ssp585,HadGEM3-GC31-LL,1,9,2043,1.0,RF,34.260728038387185
ssp585,HadGEM3-GC31-LL,1,9,2043,1.0,XGB,34.548036481256354
ssp585,HadGEM3-GC31-LL,1,9,2043,1.0,LightGBM,36.63798873061393
ssp585,HadGEM3-GC31-LL,1,9,2043,1.0,SARIMAX,36.6141126035996
ssp585,HadGEM3-GC31-LL,1,9,2043,1.0,Ensemble_unweighted,35.51521646346426
ssp585,HadGEM3-GC31-LL,1,9,2043,1.0,Ensemble_MASEweighted,35.51082565027084
ssp585,HadGEM3-GC31-LL,1,9,2043,2.0,RF,45.9700381749618
ssp585,HadGEM3-GC31-LL,1,9,2043,2.0,XGB,45.49972460759829
ssp585,HadGEM3-GC31-LL,1,9,2043,2.0,LightGBM,46.27236316350935
