date,tower,anchor_year,y_true,y_true_tft,y_gapfilled,persistence,RF,XGB,LightGBM,SARIMAX,Ensemble_unweighted,Ensemble_MASEweighted,TFT,TabPFN,DLinear,LSTM,TabICLv2,RF_S03_A_removal,XGB_S03_A_removal,LightGBM_S03_A_removal,SARIMAX_S03_A_removal,Ensemble_unweighted_S03_A_removal,Ensemble_MASEweighted_S03_A_removal,RF_S03_B_resample,XGB_S03_B_resample,LightGBM_S03_B_resample,SARIMAX_S03_B_resample,Ensemble_unweighted_S03_B_resample,Ensemble_MASEweighted_S03_B_resample,TabPFN_S03_A_removal,TabICLv2_S03_A_removal,TFT_S03_A_removal,DLinear_S03_A_removal,LSTM_S03_A_removal,TabPFN_S03_B_resample,TabICLv2_S03_B_resample,TFT_S03_B_resample,DLinear_S03_B_resample,LSTM_S03_B_resample,Climatology,Climatology_gf,DLinear_gf,LSTM_gf,TFT_gf,TabPFN_gf,TabICLv2_gf
2022-01-31,2,2021,,,10.367804166666668,9.767054166666666,26.191165111187395,22.035703659057617,27.41788399863438,20.29091494614074,23.98391692875504,24.00802080310672,-4.548645381079041,1.8862810134887693,-3.5140339384770414,-1.3041929485498258,0.94861126,18.49336479956257,15.744014739990234,11.5439974211474,18.65488396158532,16.10906523057138,16.04303104172724,14.74933217214674,8.445623397827148,8.26854049031334,15.015519449432382,11.619753877429902,11.52515267436321,1.9660574197769165,2.6969392,3.797839622710399,8.391651626954626,5.153102000209856,4.294803619384766,3.5127635,11.40794509856687,-16.00502531568054,7.48841876928509,8.155492666976583,19.75824188888889,12.920145330310334,9.360955365656991,5.961521948840073,13.260485,22.828917
2022-02-01,2,2021,,,11.311770833333334,9.767054166666666,29.569035063306806,26.80364799499512,35.409211964078374,22.14293786976277,28.481208223035768,28.558026786273,-0.0008450804871245,1.848313570022583,26.117972620530736,9.555294668547958,0.950552,18.917346766160552,15.744014739990234,11.42393224420104,18.68356392126492,16.192214417904186,16.122847928159374,15.187396679212585,8.65549087524414,8.26854049031334,16.349174829198752,12.115150718492204,12.008053765363949,2.367274522781372,2.843483,0.7947379316658498,13.732299666528888,12.685362179156527,4.4652276039123535,4.1455517,10.335548811139232,-12.535946029141089,13.962650342141387,8.011502834262624,20.499075111111107,19.91720922232344,11.85035670810248,8.110582673206409,15.558322,28.604565
2022-02-02,2,2021,,,8.481779166666668,9.767054166666666,22.069419684137404,18.85968399047852,26.74660119249527,15.805925819300397,20.87040767160289,20.92622467357748,0.3711866669709707,2.8453032970428467,35.7187136558025,10.719043920535114,1.6202207,18.59361610865961,15.916459083557127,11.678270362853498,18.71097478402227,16.224830084773124,16.160006815446682,16.164797570654347,8.65549087524414,8.26854049031334,18.344444253677125,12.858318297472238,12.728042088925086,2.588362216949463,2.702596,1.020662721544113,10.192789120870202,4.859843301707315,4.542545795440674,4.1047897,12.601191678938449,-19.70038781312087,17.538160310728927,7.671471709104166,23.60272922222222,13.85190469110239,8.906300296323025,4.264388749326372,12.031555,20.552122
2022-02-03,2,2021,,,12.622066666666669,9.767054166666666,17.290841429848996,16.030733108520508,18.15993651315483,17.567242042335845,17.262188273465046,17.254090740142026,-4.812197368317811,3.639798641204834,14.324680270644876,15.23799918200939,1.8919702,18.277095950835296,15.916459083557127,11.678270362853498,18.73710842742716,16.15223345616827,16.088945786002967,17.09560216259208,8.65549087524414,8.26854049031334,19.10149435035717,13.280281969626683,13.138083785414208,2.3420157432556152,2.2350368,-3.4047231736458343,2.168216230521921,-1.64390886005458,4.411477565765381,3.7883947,13.44972942098957,-20.871668168773795,17.563220063093922,7.14158145841346,24.667113722222226,10.93927642122435,13.275309354077764,1.2218624945412555,11.772755,16.8664
2022-02-04,2,2021,,,17.872766666666667,9.767054166666666,29.015046573716862,22.24770736694336,23.54742951147219,31.353084249977528,26.540816925527484,26.429837679795547,1.4423131952075892,1.5307477712631226,27.653781799230728,5.550456718955502,1.0165486,18.02114981531488,15.916459083557127,11.656118811221743,18.76195710751704,16.0889212044027,16.02671130938589,17.778910695549776,8.99243450164795,8.26854049031334,19.686164964693976,13.681512663051262,13.533188207059531,1.8099901676177976,1.9550056,-4.047740771242843,3.092822946518936,-1.858194230171648,3.807013511657715,3.0333192,14.790491237316472,-23.461486676901583,15.310698229722677,6.779118161890297,25.576612388888893,16.76261540723499,4.955760171680595,16.02684975389161,16.589943,22.092377
2022-02-05,2,2021,,,19.53452916666667,9.767054166666666,26.89469570360681,19.460718154907227,24.33817022525889,21.47298046422081,23.04164113699844,23.01108395245592,-7.23308945987219,2.650075912475586,15.0553192714915,10.336501618009606,1.7308617,18.248995912805587,15.916459083557127,11.678270362853498,18.78551346109172,16.157309705076983,16.093749066292542,17.920165678062,9.49025058746338,8.915099684545371,20.11724047710309,14.110689106793462,13.965827970541683,2.200695276260376,2.268234,-5.065918341214001,5.802114379684554,-1.5352044888350065,4.435305118560791,3.7748077,14.61059329423506,-23.611931732893936,17.85974964835441,6.693789522157561,25.698816722222222,13.992336021849042,2.3446954275932512,13.477155455851973,14.199958,19.085741
2022-02-06,2,2021,,,50.062804166666666,9.767054166666666,45.401807570116326,40.41527938842773,51.905981049098834,42.80936130964792,45.13310732932271,45.15191991763817,8.145046829284865,2.093675374984741,46.85140980927986,8.361550814601287,2.1190755,20.030790892492128,16.233684539794922,11.678270362853498,18.80777050789525,16.68762907575895,16.61663364042996,18.41271416643908,9.49025058746338,8.915099684545371,20.75800013711361,14.394016143890358,14.240713418646882,2.7260565757751465,3.152785,-5.046275551304461,6.310683181918648,-1.2494296893787578,4.716831207275391,5.432481,15.361409599394392,-12.692519818228902,20.60556958955885,6.791806757399358,26.296643222222222,43.937908939817135,29.593566433092747,42.06753129687763,27.45008,38.6985
2022-02-07,2,2021,,,11.570870833333332,9.767054166666666,23.166787048054623,21.828998565673828,28.25425522053241,11.7194246313899,21.24236636641269,21.36266273623664,-6.882562815803794,3.2290375232696533,6.736614397180347,5.368034466985591,2.241363,19.26662184069774,16.067323684692383,12.742358595740624,18.828721652684308,16.726256443453764,16.664209511967968,18.3987574585617,9.49025058746338,8.915099684545371,20.76209261099629,14.391550085391687,14.238288958876383,2.546204090118408,2.5823915,-4.8551267722396005,9.241637673853802,-1.1585686643215922,4.708520889282227,4.805516,16.37679466108409,-14.21792529548202,17.1690870596276,7.743570232099716,26.20572261111111,26.164037902155545,4.694788284934475,3.630791165623122,11.604656,14.433275
2022-02-08,2,2021,,,14.727845833333332,9.767054166666666,19.868678905402863,16.55158233642578,22.181860904076466,18.58058507827874,19.29567680604596,19.292413009084385,-12.644364487907753,3.139836311340332,35.51135458016415,12.625608998334885,3.000321,19.55249660867003,16.067323684692383,13.868374993950956,18.848360687182545,17.084138993623977,17.026977212495858,18.704707200090844,9.49025058746338,8.915099684545371,21.0356043845922,14.53641546417295,14.379016518815632,2.9570109844207764,3.451537,-6.485774611875968,16.659301755012393,-3.853439086236904,4.791381359100342,5.9526873,14.110088850931788,-9.049656725083878,19.37836159412109,8.04029158861003,27.21336144444444,10.980578170412628,9.58981591789052,8.481521894786056,12.441006,15.759543
2022-02-09,2,2021,,,11.594458333333334,9.767054166666666,18.15484477822025,15.299616813659668,18.747306695444728,16.12485650907183,17.08165619909912,17.07876112658259,-8.820022953541411,3.67546820640564,18.518970026791067,4.657459396275954,2.6664572,18.65544204558261,16.067323684692383,12.526879362196512,18.866681791920183,16.52908172109792,16.468837224135846,18.753520336057687,9.49025058746338,8.915099684545371,21.08928341535193,14.562038505854591,14.40389020720877,2.7891807556152344,3.001316,-6.148180272780337,6.766085814607322,-5.004209034726955,5.066653728485107,5.28496,14.904994658182886,-13.030870729487106,15.3688818569467,9.092611685780287,27.386862611111116,9.019397513686272,7.5966931225702865,1.2123215673377672,12.047338,14.475611
2022-02-10,2,2021,,,16.93657083333333,9.767054166666666,19.180721179634865,12.184158325195312,16.871929043267755,16.31655598722363,16.13834113383039,16.090275928319734,-6.004601290317169,2.854365587234497,35.233670209943,3.2105394663403786,2.268538,19.597135680413977,16.067323684692383,12.2977495717251,18.88367953795849,16.711472118697486,16.644463055469313,19.24487099251376,9.49025058746338,8.915099684545371,20.973661937851084,14.655970800593398,14.496105281886232,1.7192400693893433,2.618315,-2.608953545369332,10.648252726192368,-1.7346125363801548,4.202773094177246,4.8850994,16.360636013439603,-10.382829256952393,16.788092675249118,12.63114413833659,28.202204722222227,7.590402110683499,9.688244361816032,0.5733470187842613,12.691493,14.069559
2022-02-11,2,2021,,,11.402979166666666,9.767054166666666,19.09761487460929,12.028337478637695,16.172495719886726,9.316491671018392,14.153734936038026,14.16283628922586,5.424789769672316,5.58076810836792,13.225103731977924,16.839764031844425,6.1700873,19.63177033667352,16.067323684692383,12.2977495717251,18.89934888849848,16.72404812039737,16.656706464773393,19.2540126615774,9.49025058746338,8.915099684545371,21.342897866325785,14.750565199977984,14.587369316479206,1.8286614418029783,2.4762921,-2.27295217689516,-1.9923261564163115,1.14280601649034,4.037382125854492,4.766694,16.41950089520867,-20.2613478423973,17.6313264947039,12.122373915102218,28.414222444444444,20.93888595961471,17.607309368187998,3.71461065749736,14.015235,14.542982
2022-02-12,2,2021,,,18.623366666666666,9.767054166666666,19.9344254229972,11.95082664489746,15.273323948867796,18.50386985738984,16.415611468538074,16.332464863751362,-11.88389801289668,3.654925346374512,-23.021814983653712,12.389656707877748,5.1820836,19.73411157568238,16.067323684692383,12.734255743301253,18.9136852003734,16.86234405101235,16.796883796049663,18.961871675139456,9.49025058746338,8.915099684545371,21.413378385065915,14.69515008305353,14.532959786231354,2.0076680183410645,3.1764681,-4.24680053484326,-1.7569993271672502,2.2030139025132485,3.9446613788604736,5.4402447,13.752466946414188,-24.416365321997542,19.64387184380757,11.527009551272878,28.059116166666666,5.7269628599096905,16.521868841711694,3.882917302284113,13.461987,16.599188
