bin,n,R2,RMSE,MAE,MASE,WAPE,Correlation,target,model,config,anchor_year,tower
8-30,23,-1.035,16.836,13.019,1.1309,0.8026,0.575,gapfilled,LSTM,BASE+arable,2018,4
31-90,60,-1.504,29.644,22.944,1.5734,1.0686,-0.183,gapfilled,LSTM,BASE+arable,2018,4
91-180,90,-9.292,45.499,37.458,2.4908,3.0501,0.133,gapfilled,LSTM,BASE+arable,2018,4
181-270,90,-0.601,69.967,54.255,1.0213,0.811,-0.006,gapfilled,LSTM,BASE+arable,2018,4
271-365,95,0.02,38.825,25.409,0.9459,0.7609,0.502,gapfilled,LSTM,BASE+arable,2018,4
1-7,0,,,,,,,observed,TFT,BASE+arable,2018,9
8-30,0,,,,,,,observed,TFT,BASE+arable,2018,9
31-90,0,,,,,,,observed,TFT,BASE+arable,2018,9
91-180,0,,,,,,,observed,TFT,BASE+arable,2018,9
181-270,0,,,,,,,observed,TFT,BASE+arable,2018,9
271-365,0,,,,,,,observed,TFT,BASE+arable,2018,9
1-7,7,-0.562,72.149,39.009,1.3709,0.8581,-0.33,gapfilled,TFT,BASE+arable,2018,9
8-30,23,-0.504,56.536,34.07,1.7976,1.1163,0.217,gapfilled,TFT,BASE+arable,2018,9
31-90,60,-0.649,55.9,32.891,1.3399,0.8886,-0.158,gapfilled,TFT,BASE+arable,2018,9
91-180,90,-5.847,29.163,23.275,3.0969,1.5251,-0.15,gapfilled,TFT,BASE+arable,2018,9
181-270,90,-1.458,88.742,74.461,0.9325,0.7791,0.502,gapfilled,TFT,BASE+arable,2018,9
271-365,95,-0.62,34.901,24.508,1.2781,0.8269,0.268,gapfilled,TFT,BASE+arable,2018,9
1-7,0,,,,,,,observed,DLinear,BASE+arable,2018,9
8-30,0,,,,,,,observed,DLinear,BASE+arable,2018,9
31-90,0,,,,,,,observed,DLinear,BASE+arable,2018,9
91-180,0,,,,,,,observed,DLinear,BASE+arable,2018,9
181-270,0,,,,,,,observed,DLinear,BASE+arable,2018,9
271-365,0,,,,,,,observed,DLinear,BASE+arable,2018,9
1-7,7,0.374,45.66,30.751,1.0807,0.6764,0.82,gapfilled,DLinear,BASE+arable,2018,9
8-30,23,0.06,44.699,30.641,1.6167,1.004,0.443,gapfilled,DLinear,BASE+arable,2018,9
31-90,60,-1.229,64.987,46.136,1.8795,1.2465,-0.047,gapfilled,DLinear,BASE+arable,2018,9
91-180,90,-12.687,41.23,35.509,4.7247,2.3267,0.164,gapfilled,DLinear,BASE+arable,2018,9
181-270,90,-0.598,71.554,56.438,0.7068,0.5905,0.371,gapfilled,DLinear,BASE+arable,2018,9
271-365,95,-1.205,40.722,27.931,1.4566,0.9424,0.113,gapfilled,DLinear,BASE+arable,2018,9
1-7,0,,,,,,,observed,LSTM,BASE+arable,2018,9
8-30,0,,,,,,,observed,LSTM,BASE+arable,2018,9
31-90,0,,,,,,,observed,LSTM,BASE+arable,2018,9
91-180,0,,,,,,,observed,LSTM,BASE+arable,2018,9
181-270,0,,,,,,,observed,LSTM,BASE+arable,2018,9
271-365,0,,,,,,,observed,LSTM,BASE+arable,2018,9
1-7,7,-0.185,62.842,41.301,1.4515,0.9085,0.892,gapfilled,LSTM,BASE+arable,2018,9
8-30,23,-0.658,59.356,40.682,2.1465,1.333,0.351,gapfilled,LSTM,BASE+arable,2018,9
31-90,60,-0.772,57.934,37.566,1.5303,1.015,-0.154,gapfilled,LSTM,BASE+arable,2018,9
91-180,90,-8.704,34.716,28.908,3.8464,1.8942,0.362,gapfilled,LSTM,BASE+arable,2018,9
181-270,90,-1.321,86.235,69.918,0.8756,0.7316,0.013,gapfilled,LSTM,BASE+arable,2018,9
271-365,95,-0.557,34.219,24.928,1.3,0.8411,-0.071,gapfilled,LSTM,BASE+arable,2018,9
1-7,6,-4.239,22.462,21.434,0.5833,1.1795,0.759,observed,TFT,BASE+flow,2018,2
8-30,21,-3.68,22.672,20.799,0.4465,2.2336,0.579,observed,TFT,BASE+flow,2018,2
31-90,32,-0.905,17.75,13.779,0.3029,1.1865,0.184,observed,TFT,BASE+flow,2018,2
91-180,43,-2.153,40.556,29.012,0.4719,1.8309,-0.256,observed,TFT,BASE+flow,2018,2
181-270,0,,,,,,,observed,TFT,BASE+flow,2018,2
271-365,0,,,,,,,observed,TFT,BASE+flow,2018,2
1-7,7,-2.15,45.26,37.15,1.2172,1.1155,0.033,gapfilled,TFT,BASE+flow,2018,2
8-30,23,-6.68,21.7,20.294,0.438,2.3014,0.588,gapfilled,TFT,BASE+flow,2018,2
31-90,60,-1.28,33.363,26.695,0.7677,1.0581,0.331,gapfilled,TFT,BASE+flow,2018,2
91-180,90,-13.146,33.725,25.54,0.5139,3.2425,-0.368,gapfilled,TFT,BASE+flow,2018,2
181-270,90,-29.809,26.733,24.288,0.4689,4.9912,-0.071,gapfilled,TFT,BASE+flow,2018,2
271-365,95,-2.519,19.672,15.774,0.349,1.5436,-0.094,gapfilled,TFT,BASE+flow,2018,2
1-7,6,-6.736,27.296,23.834,0.6486,1.3116,0.387,observed,DLinear,BASE+flow,2018,2
8-30,21,-13.141,39.408,35.042,0.7523,3.7631,0.6,observed,DLinear,BASE+flow,2018,2
31-90,32,-3.566,27.478,22.021,0.4842,1.8963,0.29,observed,DLinear,BASE+flow,2018,2
91-180,43,-3.222,46.926,39.752,0.6466,2.5087,-0.176,observed,DLinear,BASE+flow,2018,2
181-270,0,,,,,,,observed,DLinear,BASE+flow,2018,2
271-365,0,,,,,,,observed,DLinear,BASE+flow,2018,2
1-7,7,0.029,25.129,21.021,0.6887,0.6312,0.368,gapfilled,DLinear,BASE+flow,2018,2
8-30,23,-25.968,40.663,35.972,0.7764,4.0792,0.651,gapfilled,DLinear,BASE+flow,2018,2
31-90,60,-2.186,39.439,29.668,0.8532,1.176,-0.212,gapfilled,DLinear,BASE+flow,2018,2
91-180,90,-17.357,38.418,32.429,0.6525,4.1171,-0.246,gapfilled,DLinear,BASE+flow,2018,2
181-270,90,-81.041,43.624,36.331,0.7014,7.4662,-0.034,gapfilled,DLinear,BASE+flow,2018,2
271-365,95,-3.274,21.678,17.305,0.3829,1.6934,0.367,gapfilled,DLinear,BASE+flow,2018,2
1-7,6,-4.049,22.052,19.145,0.521,1.0535,0.841,observed,LSTM,BASE+flow,2018,2
8-30,21,-4.664,24.941,20.656,0.4435,2.2182,0.691,observed,LSTM,BASE+flow,2018,2
31-90,32,-4.279,29.544,24.116,0.5302,2.0766,0.576,observed,LSTM,BASE+flow,2018,2
91-180,43,-4.102,51.588,44.715,0.7273,2.8219,-0.113,observed,LSTM,BASE+flow,2018,2
181-270,0,,,,,,,observed,LSTM,BASE+flow,2018,2
271-365,0,,,,,,,observed,LSTM,BASE+flow,2018,2
1-7,7,-1.294,38.622,32.282,1.0577,0.9693,-0.028,gapfilled,LSTM,BASE+flow,2018,2
8-30,23,-9.389,25.238,21.049,0.4543,2.387,0.716,gapfilled,LSTM,BASE+flow,2018,2
31-90,60,-2.5,41.335,34.193,0.9833,1.3553,-0.369,gapfilled,LSTM,BASE+flow,2018,2
91-180,90,-23.52,44.402,39.494,0.7946,5.0141,-0.132,gapfilled,LSTM,BASE+flow,2018,2
181-270,90,-98.06,47.936,44.743,0.8638,9.1948,-0.14,gapfilled,LSTM,BASE+flow,2018,2
271-365,95,-2.301,19.051,14.675,0.3247,1.436,-0.364,gapfilled,LSTM,BASE+flow,2018,2
1-7,1,,,,,,,observed,TFT,BASE+flow,2018,4
8-30,7,-7.312,24.632,16.985,1.1196,2.4288,-0.728,observed,TFT,BASE+flow,2018,4
31-90,33,-1.439,25.039,16.902,1.0291,1.3854,-0.257,observed,TFT,BASE+flow,2018,4
91-180,83,-0.741,25.306,20.373,1.1179,1.6489,0.241,observed,TFT,BASE+flow,2018,4
181-270,72,-0.161,85.897,58.191,0.9524,0.8329,0.149,observed,TFT,BASE+flow,2018,4
271-365,67,-0.222,68.521,31.024,1.0191,1.0094,-0.141,observed,TFT,BASE+flow,2018,4
1-7,7,-3.391,44.649,39.159,2.6887,1.2048,0.306,gapfilled,TFT,BASE+flow,2018,4
8-30,23,-3.425,24.826,20.561,1.7861,1.2675,0.204,gapfilled,TFT,BASE+flow,2018,4
31-90,60,-1.965,32.258,23.081,1.5829,1.075,-0.087,gapfilled,TFT,BASE+flow,2018,4
91-180,90,-1.806,23.759,19.326,1.2851,1.5737,0.027,gapfilled,TFT,BASE+flow,2018,4
181-270,90,-0.399,65.404,47.457,0.8934,0.7094,0.284,gapfilled,TFT,BASE+flow,2018,4
271-365,95,-0.188,42.762,28.936,1.0772,0.8665,0.459,gapfilled,TFT,BASE+flow,2018,4
1-7,1,,,,,,,observed,DLinear,BASE+flow,2018,4
8-30,7,-12.232,31.078,28.717,1.893,4.1063,-0.945,observed,DLinear,BASE+flow,2018,4
31-90,33,-3.415,33.691,27.626,1.682,2.2644,-0.186,observed,DLinear,BASE+flow,2018,4
91-180,83,-52.734,140.602,106.319,5.834,8.6051,-0.11,observed,DLinear,BASE+flow,2018,4
181-270,72,-1.897,135.679,101.937,1.6684,1.459,0.046,observed,DLinear,BASE+flow,2018,4
271-365,67,0.047,60.514,37.382,1.228,1.2163,0.415,observed,DLinear,BASE+flow,2018,4
1-7,7,-2.458,39.622,37.94,2.605,1.1673,-0.448,gapfilled,DLinear,BASE+flow,2018,4
8-30,23,-13.082,44.288,41.232,3.5817,2.5418,0.68,gapfilled,DLinear,BASE+flow,2018,4
31-90,60,-3.093,37.9,31.227,2.1415,1.4544,-0.275,gapfilled,DLinear,BASE+flow,2018,4
91-180,90,-96.521,140.059,104.525,6.9506,8.5111,-0.23,gapfilled,DLinear,BASE+flow,2018,4
181-270,90,-3.999,123.645,93.736,1.7646,1.4012,-0.034,gapfilled,DLinear,BASE+flow,2018,4
271-365,95,-0.537,48.635,35.047,1.3047,1.0495,0.237,gapfilled,DLinear,BASE+flow,2018,4
1-7,1,,,,,,,observed,LSTM,BASE+flow,2018,4
8-30,7,-3.403,17.928,13.197,0.87,1.8872,-0.417,observed,LSTM,BASE+flow,2018,4
31-90,33,-0.799,21.506,15.576,0.9483,1.2767,0.008,observed,LSTM,BASE+flow,2018,4
91-180,83,-6.287,51.777,42.142,2.3124,3.4108,0.296,observed,LSTM,BASE+flow,2018,4
181-270,72,-0.154,85.636,60.451,0.9894,0.8652,0.217,observed,LSTM,BASE+flow,2018,4
271-365,67,-0.071,64.149,28.526,0.9371,0.9281,0.089,observed,LSTM,BASE+flow,2018,4
1-7,7,-2.759,41.31,30.709,2.1085,0.9448,-0.446,gapfilled,LSTM,BASE+flow,2018,4
8-30,23,-1.423,18.37,15.106,1.3122,0.9312,0.504,gapfilled,LSTM,BASE+flow,2018,4
31-90,60,-1.345,28.688,21.996,1.5085,1.0245,-0.104,gapfilled,LSTM,BASE+flow,2018,4
91-180,90,-11.227,49.593,40.402,2.6866,3.2898,0.219,gapfilled,LSTM,BASE+flow,2018,4
181-270,90,-0.559,69.056,52.376,0.986,0.7829,0.07,gapfilled,LSTM,BASE+flow,2018,4
271-365,95,0.053,38.172,24.637,0.9172,0.7378,0.524,gapfilled,LSTM,BASE+flow,2018,4
1-7,0,,,,,,,observed,TFT,BASE+flow,2018,9
8-30,0,,,,,,,observed,TFT,BASE+flow,2018,9
31-90,0,,,,,,,observed,TFT,BASE+flow,2018,9
91-180,0,,,,,,,observed,TFT,BASE+flow,2018,9
181-270,0,,,,,,,observed,TFT,BASE+flow,2018,9
271-365,0,,,,,,,observed,TFT,BASE+flow,2018,9
1-7,7,-0.642,73.962,46.63,1.6388,1.0257,0.115,gapfilled,TFT,BASE+flow,2018,9
8-30,23,-0.733,60.691,40.961,2.1612,1.3421,0.238,gapfilled,TFT,BASE+flow,2018,9
31-90,60,-0.687,56.529,33.584,1.3681,0.9074,-0.073,gapfilled,TFT,BASE+flow,2018,9
91-180,90,-7.378,32.258,25.843,3.4385,1.6933,-0.08,gapfilled,TFT,BASE+flow,2018,9
181-270,90,-1.4,87.688,73.821,0.9245,0.7724,0.425,gapfilled,TFT,BASE+flow,2018,9
271-365,95,-0.62,34.902,26.107,1.3615,0.8808,0.313,gapfilled,TFT,BASE+flow,2018,9
1-7,0,,,,,,,observed,DLinear,BASE+flow,2018,9
8-30,0,,,,,,,observed,DLinear,BASE+flow,2018,9
31-90,0,,,,,,,observed,DLinear,BASE+flow,2018,9
91-180,0,,,,,,,observed,DLinear,BASE+flow,2018,9
181-270,0,,,,,,,observed,DLinear,BASE+flow,2018,9
271-365,0,,,,,,,observed,DLinear,BASE+flow,2018,9
1-7,7,-1.54,91.997,68.325,2.4012,1.5029,0.047,gapfilled,DLinear,BASE+flow,2018,9
8-30,23,-3.098,93.326,80.556,4.2504,2.6395,0.292,gapfilled,DLinear,BASE+flow,2018,9
31-90,60,-4.211,99.361,84.244,3.4319,2.2761,0.122,gapfilled,DLinear,BASE+flow,2018,9
91-180,90,-78.13,99.137,85.584,11.3876,5.6078,0.15,gapfilled,DLinear,BASE+flow,2018,9
181-270,90,-2.226,101.677,83.847,1.0501,0.8773,0.489,gapfilled,DLinear,BASE+flow,2018,9
271-365,95,-1.194,40.617,30.265,1.5783,1.0211,0.138,gapfilled,DLinear,BASE+flow,2018,9
1-7,0,,,,,,,observed,LSTM,BASE+flow,2018,9
8-30,0,,,,,,,observed,LSTM,BASE+flow,2018,9
31-90,0,,,,,,,observed,LSTM,BASE+flow,2018,9
91-180,0,,,,,,,observed,LSTM,BASE+flow,2018,9
181-270,0,,,,,,,observed,LSTM,BASE+flow,2018,9
271-365,0,,,,,,,observed,LSTM,BASE+flow,2018,9
1-7,7,-0.269,65.027,43.778,1.5385,0.963,0.896,gapfilled,LSTM,BASE+flow,2018,9
8-30,23,-0.69,59.925,41.156,2.1715,1.3485,0.332,gapfilled,LSTM,BASE+flow,2018,9
31-90,60,-0.765,57.817,37.036,1.5087,1.0007,-0.149,gapfilled,LSTM,BASE+flow,2018,9
91-180,90,-14.669,44.115,35.972,4.7863,2.357,0.37,gapfilled,LSTM,BASE+flow,2018,9
181-270,90,-1.24,84.73,68.777,0.8613,0.7196,0.001,gapfilled,LSTM,BASE+flow,2018,9
271-365,95,-0.49,33.475,24.07,1.2552,0.8121,-0.039,gapfilled,LSTM,BASE+flow,2018,9
1-7,6,-1.663,16.013,15.13,0.4118,0.8326,0.89,observed,TFT,BASE+mgmt,2018,2
8-30,21,0.051,10.211,9.209,0.1977,0.989,0.387,observed,TFT,BASE+mgmt,2018,2
31-90,32,0.002,12.844,9.829,0.2161,0.8464,0.291,observed,TFT,BASE+mgmt,2018,2
91-180,43,-2.592,43.283,34.168,0.5558,2.1563,-0.27,observed,TFT,BASE+mgmt,2018,2
181-270,0,,,,,,,observed,TFT,BASE+mgmt,2018,2
271-365,0,,,,,,,observed,TFT,BASE+mgmt,2018,2
1-7,7,-1.56,40.802,31.086,1.0185,0.9334,-0.044,gapfilled,TFT,BASE+mgmt,2018,2
8-30,23,-0.132,8.329,7.341,0.1584,0.8324,0.378,gapfilled,TFT,BASE+mgmt,2018,2
31-90,60,-1.265,33.251,22.888,0.6582,0.9072,-0.424,gapfilled,TFT,BASE+mgmt,2018,2
91-180,90,-13.389,34.013,28.056,0.5645,3.5619,-0.293,gapfilled,TFT,BASE+mgmt,2018,2
181-270,90,-17.653,20.801,17.38,0.3355,3.5717,-0.144,gapfilled,TFT,BASE+mgmt,2018,2
271-365,95,-1.317,15.96,11.991,0.2653,1.1734,-0.184,gapfilled,TFT,BASE+mgmt,2018,2
1-7,6,-0.567,12.286,10.215,0.278,0.5621,0.739,observed,DLinear,BASE+mgmt,2018,2
8-30,21,-4.487,24.547,19.026,0.4085,2.0432,0.387,observed,DLinear,BASE+mgmt,2018,2
31-90,32,-5.058,31.65,25.815,0.5676,2.2229,0.184,observed,DLinear,BASE+mgmt,2018,2
91-180,43,-3.687,49.447,40.951,0.6661,2.5844,-0.107,observed,DLinear,BASE+mgmt,2018,2
181-270,0,,,,,,,observed,DLinear,BASE+mgmt,2018,2
271-365,0,,,,,,,observed,DLinear,BASE+mgmt,2018,2
1-7,7,-0.305,29.126,20.465,0.6705,0.6145,-0.127,gapfilled,DLinear,BASE+mgmt,2018,2
8-30,23,-8.437,24.054,19.812,0.4276,2.2466,0.477,gapfilled,DLinear,BASE+mgmt,2018,2
31-90,60,-2.818,43.173,34.927,1.0044,1.3844,-0.089,gapfilled,DLinear,BASE+mgmt,2018,2
91-180,90,-22.235,43.223,35.833,0.721,4.5493,-0.167,gapfilled,DLinear,BASE+mgmt,2018,2
181-270,90,-240.774,74.889,54.123,1.0449,11.1224,0.223,gapfilled,DLinear,BASE+mgmt,2018,2
271-365,95,-372.018,202.519,181.165,4.0086,17.728,0.488,gapfilled,DLinear,BASE+mgmt,2018,2
1-7,6,-1.345,15.028,11.552,0.3144,0.6357,0.79,observed,LSTM,BASE+mgmt,2018,2
8-30,21,-0.369,12.262,10.242,0.2199,1.0998,0.671,observed,LSTM,BASE+mgmt,2018,2
31-90,32,-0.288,14.596,11.459,0.2519,0.9868,0.592,observed,LSTM,BASE+mgmt,2018,2
91-180,43,-1.403,35.406,24.995,0.4066,1.5774,-0.091,observed,LSTM,BASE+mgmt,2018,2
181-270,0,,,,,,,observed,LSTM,BASE+mgmt,2018,2
271-365,0,,,,,,,observed,LSTM,BASE+mgmt,2018,2
1-7,7,-1.487,40.211,27.431,0.8988,0.8237,-0.07,gapfilled,LSTM,BASE+mgmt,2018,2
8-30,23,-1.713,12.897,11.14,0.2405,1.2633,0.676,gapfilled,LSTM,BASE+mgmt,2018,2
31-90,60,-1.485,34.832,25.073,0.721,0.9938,-0.331,gapfilled,LSTM,BASE+mgmt,2018,2
91-180,90,-7.198,25.674,17.135,0.3448,2.1754,-0.095,gapfilled,LSTM,BASE+mgmt,2018,2
181-270,90,-52.203,35.13,30.346,0.5859,6.2361,-0.421,gapfilled,LSTM,BASE+mgmt,2018,2
271-365,95,-4.068,23.606,19.0,0.4204,1.8593,-0.518,gapfilled,LSTM,BASE+mgmt,2018,2
1-7,1,,,,,,,observed,TFT,BASE+mgmt,2018,4
8-30,7,-0.55,10.637,7.49,0.4937,1.0711,-0.454,observed,TFT,BASE+mgmt,2018,4
31-90,33,-0.538,19.886,12.512,0.7618,1.0255,-0.395,observed,TFT,BASE+mgmt,2018,4
91-180,83,-0.565,23.994,18.178,0.9975,1.4713,0.109,observed,TFT,BASE+mgmt,2018,4
181-270,72,-0.231,88.442,60.378,0.9882,0.8642,0.121,observed,TFT,BASE+mgmt,2018,4
271-365,67,-0.008,62.238,26.764,0.8792,0.8708,0.235,observed,TFT,BASE+mgmt,2018,4
1-7,7,-1.631,34.561,28.056,1.9264,0.8632,0.394,gapfilled,TFT,BASE+mgmt,2018,4
8-30,23,-0.267,13.282,10.632,0.9235,0.6554,0.806,gapfilled,TFT,BASE+mgmt,2018,4
31-90,60,-1.358,28.763,21.249,1.4573,0.9897,-0.271,gapfilled,TFT,BASE+mgmt,2018,4
91-180,90,-0.96,19.857,15.965,1.0616,1.2999,0.036,gapfilled,TFT,BASE+mgmt,2018,4
181-270,90,-0.599,69.939,51.808,0.9753,0.7744,0.201,gapfilled,TFT,BASE+mgmt,2018,4
271-365,95,-0.023,39.664,24.989,0.9303,0.7483,0.503,gapfilled,TFT,BASE+mgmt,2018,4
1-7,1,,,,,,,observed,DLinear,BASE+mgmt,2018,4
8-30,7,-9.736,27.994,22.746,1.4994,3.2526,-0.741,observed,DLinear,BASE+mgmt,2018,4
31-90,33,-2.842,31.427,27.091,1.6494,2.2206,-0.228,observed,DLinear,BASE+mgmt,2018,4
91-180,83,-7.879,57.155,48.86,2.6811,3.9546,-0.08,observed,DLinear,BASE+mgmt,2018,4
181-270,72,-0.409,94.616,76.008,1.244,1.0879,0.039,observed,DLinear,BASE+mgmt,2018,4
271-365,67,-0.444,74.47,49.524,1.6268,1.6113,0.233,observed,DLinear,BASE+mgmt,2018,4
1-7,7,-0.93,29.601,27.396,1.881,0.8429,-0.429,gapfilled,DLinear,BASE+mgmt,2018,4
8-30,23,-6.977,33.332,30.28,2.6303,1.8667,0.667,gapfilled,DLinear,BASE+mgmt,2018,4
31-90,60,-2.457,34.829,28.723,1.9698,1.3378,-0.259,gapfilled,DLinear,BASE+mgmt,2018,4
91-180,90,-16.861,59.94,51.084,3.3969,4.1596,-0.277,gapfilled,DLinear,BASE+mgmt,2018,4
181-270,90,-1.356,84.883,66.75,1.2566,0.9978,-0.077,gapfilled,DLinear,BASE+mgmt,2018,4
271-365,95,-1.555,62.702,48.61,1.8096,1.4556,0.121,gapfilled,DLinear,BASE+mgmt,2018,4
1-7,1,,,,,,,observed,LSTM,BASE+mgmt,2018,4
8-30,7,-0.866,11.671,8.809,0.5807,1.2597,-0.368,observed,LSTM,BASE+mgmt,2018,4
31-90,33,-0.269,18.06,11.623,0.7076,0.9527,0.078,observed,LSTM,BASE+mgmt,2018,4
91-180,83,-2.0,33.224,24.697,1.3552,1.9989,-0.048,observed,LSTM,BASE+mgmt,2018,4
181-270,72,-0.148,85.413,60.491,0.9901,0.8658,0.103,observed,LSTM,BASE+mgmt,2018,4
271-365,67,-0.1,65.0,28.894,0.9492,0.9401,0.167,observed,LSTM,BASE+mgmt,2018,4
1-7,7,-2.617,40.522,30.932,2.1238,0.9517,-0.433,gapfilled,LSTM,BASE+mgmt,2018,4
8-30,23,-1.436,18.418,15.107,1.3123,0.9313,0.305,gapfilled,LSTM,BASE+mgmt,2018,4
31-90,60,-1.112,27.226,19.533,1.3395,0.9098,-0.16,gapfilled,LSTM,BASE+mgmt,2018,4
91-180,90,-3.875,31.314,23.443,1.5589,1.9089,-0.166,gapfilled,LSTM,BASE+mgmt,2018,4
181-270,90,-0.485,67.383,50.48,0.9503,0.7546,0.092,gapfilled,LSTM,BASE+mgmt,2018,4
271-365,95,-0.213,43.195,27.945,1.0403,0.8368,0.499,gapfilled,LSTM,BASE+mgmt,2018,4
1-7,0,,,,,,,observed,TFT,BASE+mgmt,2018,9
8-30,0,,,,,,,observed,TFT,BASE+mgmt,2018,9
31-90,0,,,,,,,observed,TFT,BASE+mgmt,2018,9
91-180,0,,,,,,,observed,TFT,BASE+mgmt,2018,9
181-270,0,,,,,,,observed,TFT,BASE+mgmt,2018,9
271-365,0,,,,,,,observed,TFT,BASE+mgmt,2018,9
1-7,7,-0.336,66.72,64.147,2.2544,1.411,0.427,gapfilled,TFT,BASE+mgmt,2018,9
8-30,23,-0.134,49.096,39.123,2.0643,1.2819,0.38,gapfilled,TFT,BASE+mgmt,2018,9
31-90,60,-0.206,47.792,28.3,1.1528,0.7646,-0.068,gapfilled,TFT,BASE+mgmt,2018,9
91-180,90,-14.92,44.466,38.113,5.0712,2.4973,0.159,gapfilled,TFT,BASE+mgmt,2018,9
181-270,90,-1.339,86.578,71.067,0.89,0.7436,-0.049,gapfilled,TFT,BASE+mgmt,2018,9
271-365,95,-0.339,31.728,20.521,1.0702,0.6924,0.276,gapfilled,TFT,BASE+mgmt,2018,9
1-7,0,,,,,,,observed,DLinear,BASE+mgmt,2018,9
8-30,0,,,,,,,observed,DLinear,BASE+mgmt,2018,9
31-90,0,,,,,,,observed,DLinear,BASE+mgmt,2018,9
91-180,0,,,,,,,observed,DLinear,BASE+mgmt,2018,9
181-270,0,,,,,,,observed,DLinear,BASE+mgmt,2018,9
271-365,0,,,,,,,observed,DLinear,BASE+mgmt,2018,9
1-7,7,-0.653,74.209,53.642,1.8852,1.1799,0.369,gapfilled,DLinear,BASE+mgmt,2018,9
8-30,23,-0.331,53.188,34.597,1.8254,1.1336,0.204,gapfilled,DLinear,BASE+mgmt,2018,9
31-90,60,-1.094,62.982,45.283,1.8447,1.2235,0.091,gapfilled,DLinear,BASE+mgmt,2018,9
91-180,90,-34.698,66.587,57.65,7.6707,3.7775,-0.161,gapfilled,DLinear,BASE+mgmt,2018,9
181-270,90,-1.404,87.776,69.947,0.876,0.7319,0.245,gapfilled,DLinear,BASE+mgmt,2018,9
271-365,95,-2.786,53.356,40.8,2.1278,1.3766,0.061,gapfilled,DLinear,BASE+mgmt,2018,9
1-7,0,,,,,,,observed,LSTM,BASE+mgmt,2018,9
8-30,0,,,,,,,observed,LSTM,BASE+mgmt,2018,9
31-90,0,,,,,,,observed,LSTM,BASE+mgmt,2018,9
91-180,0,,,,,,,observed,LSTM,BASE+mgmt,2018,9
181-270,0,,,,,,,observed,LSTM,BASE+mgmt,2018,9
271-365,0,,,,,,,observed,LSTM,BASE+mgmt,2018,9
1-7,7,-0.354,67.175,39.606,1.3919,0.8712,0.701,gapfilled,LSTM,BASE+mgmt,2018,9
8-30,23,-0.373,54.018,29.445,1.5536,0.9648,0.212,gapfilled,LSTM,BASE+mgmt,2018,9
31-90,60,-0.516,53.59,30.147,1.2281,0.8145,-0.085,gapfilled,LSTM,BASE+mgmt,2018,9
91-180,90,-0.48,13.559,8.971,1.1937,0.5878,0.117,gapfilled,LSTM,BASE+mgmt,2018,9
181-270,90,-1.76,94.042,76.616,0.9595,0.8017,0.081,gapfilled,LSTM,BASE+mgmt,2018,9
271-365,95,-0.98,38.587,28.513,1.487,0.962,0.16,gapfilled,LSTM,BASE+mgmt,2018,9
1-7,6,-1.122,14.296,13.903,0.3784,0.7651,0.964,observed,TFT,BASE+bodyweight,2018,2
8-30,21,-3.242,21.582,19.581,0.4204,2.1028,0.565,observed,TFT,BASE+bodyweight,2018,2
31-90,32,-0.763,17.074,13.022,0.2863,1.1214,0.002,observed,TFT,BASE+bodyweight,2018,2
91-180,43,-2.022,39.7,28.667,0.4663,1.8091,-0.25,observed,TFT,BASE+bodyweight,2018,2
181-270,0,,,,,,,observed,TFT,BASE+bodyweight,2018,2
271-365,0,,,,,,,observed,TFT,BASE+bodyweight,2018,2
1-7,7,-1.507,40.372,30.427,0.9969,0.9136,0.011,gapfilled,TFT,BASE+bodyweight,2018,2
8-30,23,-5.899,20.566,18.827,0.4064,2.135,0.573,gapfilled,TFT,BASE+bodyweight,2018,2
31-90,60,-0.968,30.993,24.205,0.6961,0.9594,0.39,gapfilled,TFT,BASE+bodyweight,2018,2
91-180,90,-10.274,30.108,23.341,0.4696,2.9633,-0.348,gapfilled,TFT,BASE+bodyweight,2018,2
181-270,90,-23.691,23.932,21.973,0.4242,4.5156,-0.052,gapfilled,TFT,BASE+bodyweight,2018,2
271-365,95,-2.806,20.456,16.192,0.3583,1.5845,-0.034,gapfilled,TFT,BASE+bodyweight,2018,2
1-7,6,-10.117,32.721,28.444,0.7741,1.5653,0.193,observed,DLinear,BASE+bodyweight,2018,2
8-30,21,-23.349,51.71,45.85,0.9843,4.9237,0.407,observed,DLinear,BASE+bodyweight,2018,2
31-90,32,-4.691,30.678,23.655,0.5201,2.037,0.279,observed,DLinear,BASE+bodyweight,2018,2
91-180,43,-1.649,37.174,31.189,0.5073,1.9683,-0.079,observed,DLinear,BASE+bodyweight,2018,2
181-270,0,,,,,,,observed,DLinear,BASE+bodyweight,2018,2
271-365,0,,,,,,,observed,DLinear,BASE+bodyweight,2018,2
1-7,7,-0.148,27.322,22.369,0.7329,0.6717,0.462,gapfilled,DLinear,BASE+bodyweight,2018,2
8-30,23,-43.966,52.506,46.54,1.0045,5.2776,0.495,gapfilled,DLinear,BASE+bodyweight,2018,2
31-90,60,-2.052,38.595,31.223,0.8979,1.2376,-0.14,gapfilled,DLinear,BASE+bodyweight,2018,2
91-180,90,-6.256,24.153,19.745,0.3973,2.5068,-0.203,gapfilled,DLinear,BASE+bodyweight,2018,2
181-270,90,-29.042,26.398,22.769,0.4396,4.6791,0.049,gapfilled,DLinear,BASE+bodyweight,2018,2
