date,RF,XGB,LightGBM,SARIMAX,Ensemble_unweighted,Ensemble_MASEweighted,y_true,y_gapfilled,persistence,tower,anchor_year,TFT,y_true_tft,TabPFN
2019-04-14,21.900625541496055,21.579607009887695,19.645065783477815,53.79382982062171,29.22978203887082,28.930448210011466,,70.87789583333333,17.53322916666667,9,2018,24.956051734103426,,0.0
2019-04-15,22.104951962515756,22.49757957458496,20.631187991206414,68.21219349478433,33.361478255772866,32.946631257693724,,67.5749125,17.53322916666667,9,2018,41.972141409985284,,0.0
2019-04-16,20.140928994365062,15.930706024169922,16.60490256756639,48.55018508651641,25.306680668154446,24.99744800846991,,14.711658333333332,17.53322916666667,9,2018,179.54952836899974,,0.0
2019-04-17,18.251906842087678,15.063963890075684,14.365653996844209,50.11216232583275,24.44842176371008,24.11521486501037,,12.135816666666663,17.53322916666667,9,2018,91.27895586576551,,0.0
2019-04-18,21.678065192585425,23.70509147644043,27.245441073434208,60.27560521818697,33.22605074016175,32.93350380990826,,10.520466666666666,17.53322916666667,9,2018,116.01483293447063,,0.0
2019-04-19,21.69600544543242,21.091781616210938,21.771108667623825,55.199361114022786,29.93956421082249,29.637284325202145,,13.5295,17.53322916666667,9,2018,181.78147554848874,,0.0
2019-04-20,21.772257717936686,27.348922729492188,24.70361275556273,55.32764321935821,32.28810910558745,32.05512808167532,,12.756804166666669,17.53322916666667,9,2018,183.7599817988048,,0.0
2019-04-21,21.669711135408633,27.349454879760742,22.60746379513196,55.601027604043544,31.806914353586222,31.5596917786628,,14.0916625,17.53322916666667,9,2018,129.3522465950491,,0.0
2019-04-22,21.833390403849126,26.938486099243164,20.60528073110338,59.981458773202895,32.33965400184964,32.037262065824585,,16.86972916666667,17.53322916666667,9,2018,52.77163694991668,,0.0
2019-04-23,22.28670384339238,29.23877716064453,25.05568314584336,59.51655182136602,34.02442899281157,33.769620489506295,,16.237491666666667,17.53322916666667,9,2018,116.22705086301221,,0.0
2019-04-24,21.564342166331826,19.887723922729492,20.411178193387176,56.00849374486652,29.467934506828755,29.140864287189494,,18.797791666666665,17.53322916666667,9,2018,22.16872421745859,,0.0
2019-04-25,21.04015736457423,26.832950592041016,22.22358418559893,59.33916918180772,32.35896533100548,32.07537112398832,,14.5561625,17.53322916666667,9,2018,56.71799935130241,,0.0
2019-04-26,20.74558896812117,20.92046546936035,20.37759949522309,64.86333778171918,31.72674792860595,31.334243920412824,,15.360795833333333,17.53322916666667,9,2018,32.210339199560735,,0.0
2019-04-27,26.976804481908434,41.65760040283203,36.798345780324524,78.29402228850627,45.93169323839281,45.65957783711569,,27.902383333333333,17.53322916666667,9,2018,21.59566199607889,,0.0
2019-04-28,19.63486786126886,20.20790672302246,19.50069351217074,52.651364126498045,27.998708055740025,27.70958644429116,,12.522129166666666,17.53322916666667,9,2018,56.681208741503156,,0.0
2019-04-29,19.050808593016022,16.07404899597168,15.428661245904022,50.1889469233105,25.185616439550557,24.86219075189102,,12.358624999999998,17.53322916666667,9,2018,34.687372869566616,,0.0
2019-04-30,18.89057984692732,21.51891326904297,15.161451236948986,50.169221731863466,26.435041521195686,26.157686734669973,,13.893666666666666,17.53322916666667,9,2018,42.844311430304344,,0.0
2019-05-01,18.033625783663584,21.81113052368164,15.026904123229286,47.72385094694162,25.64887784437903,25.399731705978255,,13.435758333333334,17.53322916666667,9,2018,115.73843539939435,,0.0
2019-05-02,17.887326159233652,20.813705444335938,13.730352065433884,57.01865083397382,27.362508625744326,27.01543215442635,,16.452670833333332,17.53322916666667,9,2018,5.78056481695819,,0.0
2019-05-03,17.833984090786323,21.449865341186523,14.512527290428222,51.50656980086984,26.32573663081773,26.03797864429469,,11.442358333333331,17.53322916666667,9,2018,68.8966041614135,,0.0
2019-05-04,18.96877219688548,22.52238655090332,17.01998810676819,51.968716862483085,27.61996592926002,27.34576337129956,,14.713654166666666,17.53322916666667,9,2018,76.27300664313452,,0.0
2019-05-05,18.00927138967554,22.044830322265625,19.581892256560508,44.78672612229295,26.105680022698657,25.911680301959574,,10.711475,17.53322916666667,9,2018,69.21410461641335,,0.0
2019-05-06,18.3102216862324,21.863380432128906,17.415719844146704,43.610480987377656,25.299950737471416,25.100359906044424,,8.977125,17.53322916666667,9,2018,70.46838999083275,,0.0
2019-05-07,19.13404041885514,22.538917541503906,17.92094821426158,52.35762296580198,27.98788228510565,27.71476991911135,,10.830325,17.53322916666667,9,2018,27.7465437305774,,0.0
2019-05-08,36.93299122096784,53.60546875,50.45961921258125,62.06825431677385,50.766583375080735,50.76593910550294,,9.575220833333333,17.53322916666667,9,2018,10.280416284351872,,0.0
2019-05-09,22.398598621118293,37.07047653198242,29.031451254997844,63.193210435595816,37.923434210923595,37.72584835394856,,7.965016666666667,17.53322916666667,9,2018,24.225252907669073,,0.0
2019-05-10,18.597240848110804,28.380651473999023,23.07431583269029,44.71713653812541,28.692336173231382,28.570517749230703,,6.833654166666666,17.53322916666667,9,2018,29.101045285121472,,0.0
2019-05-11,19.37049421022455,26.552303314208984,19.965837194039626,49.31065025896766,28.799821244360203,28.59887152818955,,7.2557,17.53322916666667,9,2018,37.05103445837244,,0.0
2019-05-12,19.4581302567909,19.953332901000977,18.37050961757836,47.273957515654196,26.263982572756106,26.01474797127753,,5.589554166666667,17.53322916666667,9,2018,2.2714480587496837,,0.0
2019-05-13,20.29659385570023,19.48308753967285,19.08586147389302,50.388900553812654,27.31361085576969,27.03223441582646,,12.333941666666666,17.53322916666667,9,2018,44.784627600807426,,0.0
2019-05-14,19.302953924078004,21.184900283813477,20.061924999724997,54.56083562649206,28.777653708527133,28.485102766592167,,11.520016666666663,17.53322916666667,9,2018,7.276841071883041,,0.0
2019-05-15,20.031645349390143,27.672643661499023,30.73211554775782,57.46011226486697,33.97412920587849,33.77033514242973,,35.42616666666667,17.53322916666667,9,2018,9.462716109216785,,0.0
2019-05-16,20.05410682376966,26.046655654907227,22.12484593170361,55.03057385482816,30.814045566302163,30.566914001708444,,10.98375,17.53322916666667,9,2018,3.6557384582924897,,0.0
2019-05-17,17.983363475377057,24.277767181396484,18.3404305887287,43.57236516115591,26.04348160166454,25.872175787555854,,9.641166666666669,17.53322916666667,9,2018,23.645220707558565,,0.0
2019-05-18,18.048057641737827,23.039840698242188,18.141419064799468,46.311985729268216,26.385325783511924,26.177560391459995,,6.961204166666668,17.53322916666667,9,2018,85.16376105809013,,0.0
2019-05-19,18.5066863495651,13.90422534942627,15.772411392274828,49.801660724087846,24.49624595383851,24.16276800192001,,10.091495833333331,17.53322916666667,9,2018,32.78530505333765,,0.0
2019-05-20,18.102509164774137,12.454309463500977,13.760786718979059,49.58744931943981,23.476263666673496,23.122650381351807,,10.445766666666666,17.53322916666667,9,2018,34.73369930027957,,0.0
2019-05-21,18.51939252861514,11.665285110473633,13.328617558657985,51.460114555733625,23.743352438370096,23.361474475586604,,8.2064,17.53322916666667,9,2018,35.705337645138684,,0.0
2019-05-22,17.980710276616758,14.687722206115723,13.427320538363606,52.083027427400324,24.544695112124103,24.186733455693226,,9.680691666666666,17.53322916666667,9,2018,35.963599461551325,,0.0
2019-05-23,17.83331172327785,9.997917175292969,12.066349181211478,50.44171583953138,22.58482347982842,22.1940961400464,,12.106616666666667,17.53322916666667,9,2018,28.493115511160113,,0.0
2019-05-24,18.093141273260226,11.003907203674316,13.141310727241374,53.84081458274245,24.019793446729594,23.612386951461744,,12.392825,17.53322916666667,9,2018,40.57531935245839,,0.0
2019-05-25,17.640032656379336,10.017171859741211,12.71854826655497,51.92022632517151,23.073994776961758,22.67523571571484,,14.416216666666664,17.53322916666667,9,2018,35.39998388350085,,0.0
2019-05-26,16.88432121858491,12.463770866394043,15.976176944512252,57.24557331502856,25.642460586129943,25.240812805883213,,20.93505833333333,17.53322916666667,9,2018,17.741064212059882,,0.0
2019-05-27,16.29374839216003,12.136100769042969,16.24991276906383,57.85015371230129,25.63247891064203,25.22757479293424,,18.56289583333333,17.53322916666667,9,2018,2.8166215357423425,,0.0
2019-05-28,17.22131799034465,10.896729469299316,12.914977741737133,56.84909489220778,24.47053002339722,24.039020119243588,,16.1104125,17.53322916666667,9,2018,5.081160032043044,,0.0
2019-05-29,16.61934466433111,12.509828567504883,14.869495980240202,57.78707028319568,25.44643487381797,25.03530990645227,,15.316420833333334,17.53322916666667,9,2018,11.416326803377046,,0.0
2019-05-30,16.96512380895978,10.840363502502441,11.902055436959897,64.11110079525201,25.954660885918535,25.453615611835012,,1.4413166666666666,17.53322916666667,9,2018,12.648803402188264,,0.0
2019-05-31,17.915014832427243,10.69352912902832,13.270941872254364,55.474287611669205,24.338443361344783,23.91563525047084,,0.8544416666666667,17.53322916666667,9,2018,38.32631364889045,,0.0
2019-06-01,18.139564116025266,13.720264434814453,10.531168571061459,52.57006647481614,23.740265899179327,23.351695213044483,,3.3805791666666667,17.53322916666667,9,2018,80.71018657641207,,0.0
2019-06-02,17.850980545487072,10.320538520812988,11.641897092770462,63.756482325002374,25.892474621018224,25.38364658885588,,8.097608333333334,17.53322916666667,9,2018,13.325578271360996,,0.0
