anchor_year,eval_tower,model,bin,date,feature,shap_value
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,fx_SWC_lag28,0.19661190626556707
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,fx_TS_lag28,-1.7415254922720438
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,fx_SWC_roll7,0.09888932096439834
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,fx_TS_roll7,-0.12800953007562352
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,fx_SWC_roll14,0.12258545986920402
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,fx_TS_roll14,-0.19594111212205956
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,fx_DOY_sin,0.9952123345711861
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,fx_DOY_cos,1.3451733858193162
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,fx_is_growing,0.025832009146850406
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,fx_is_winter,0.00021627156651294233
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,fx_lsu_dens,32.891522021950166
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,fx_grazing_active,0.1021415464969218
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,fx_days_since_grazing,0.3798979283977867
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,ar_fc_dlag1,0.12143570932227088
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,is_t2,0.0011151464445538573
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,is_t4,0.0014633432096553068
2020,9,Ensemble_MASEweighted,181-270,2021-07-06,is_t9,0.16786647874877317
2020,9,RF,271-365,2021-09-15,ar_ch4_dlag1,13.684706794270308
2020,9,RF,271-365,2021-09-15,ar_ch4_dlag2,2.105777109387983
2020,9,RF,271-365,2021-09-15,ar_ch4_dlag3,0.4598340591991188
2020,9,RF,271-365,2021-09-15,ar_ch4_dlag7,0.09802725213475319
2020,9,RF,271-365,2021-09-15,ar_ch4_dlag14,-0.16850439543185852
2020,9,RF,271-365,2021-09-15,ar_ch4_drm7,5.076871058781522
2020,9,RF,271-365,2021-09-15,fx_WS_mean,-0.33951675030810596
2020,9,RF,271-365,2021-09-15,fx_USTAR_mean,-0.7841000968522687
2020,9,RF,271-365,2021-09-15,fx_TA_mean,-0.10097294253994092
2020,9,RF,271-365,2021-09-15,fx_TA_min,-0.11627851451042584
2020,9,RF,271-365,2021-09-15,fx_TA_max,0.10561647525811534
2020,9,RF,271-365,2021-09-15,fx_VPD_mean,-0.849296014993688
2020,9,RF,271-365,2021-09-15,fx_SWIN_mean,-0.13329780093520394
2020,9,RF,271-365,2021-09-15,fx_RN_mean,0.08567119906089116
2020,9,RF,271-365,2021-09-15,fx_PPFD_mean,-0.1264424415736136
2020,9,RF,271-365,2021-09-15,fx_SWC_mean,0.1512569016288165
2020,9,RF,271-365,2021-09-15,fx_TS_mean,0.12299889671719694
2020,9,RF,271-365,2021-09-15,fx_SHF_mean,-0.15452797151440792
2020,9,RF,271-365,2021-09-15,fx_PRECIP_sum,-0.576756156176044
2020,9,RF,271-365,2021-09-15,fx_wd_sin,-0.6316764460595578
2020,9,RF,271-365,2021-09-15,fx_wd_cos,0.34446682102166154
2020,9,RF,271-365,2021-09-15,fx_SWC_lag7,-0.08458919775546303
2020,9,RF,271-365,2021-09-15,fx_TS_lag7,0.01584021311566797
2020,9,RF,271-365,2021-09-15,fx_SWC_lag14,-0.04859969175923021
2020,9,RF,271-365,2021-09-15,fx_TS_lag14,-0.17416899710626413
2020,9,RF,271-365,2021-09-15,fx_SWC_lag21,0.06420652153091423
2020,9,RF,271-365,2021-09-15,fx_TS_lag21,0.8021690049294784
2020,9,RF,271-365,2021-09-15,fx_SWC_lag28,-0.08131955300433807
2020,9,RF,271-365,2021-09-15,fx_TS_lag28,-0.28650048426492586
2020,9,RF,271-365,2021-09-15,fx_SWC_roll7,0.1664903879153503
2020,9,RF,271-365,2021-09-15,fx_TS_roll7,0.024296587290024242
2020,9,RF,271-365,2021-09-15,fx_SWC_roll14,0.1847670555042059
2020,9,RF,271-365,2021-09-15,fx_TS_roll14,0.0932191538347044
2020,9,RF,271-365,2021-09-15,fx_DOY_sin,0.12104586531505551
2020,9,RF,271-365,2021-09-15,fx_DOY_cos,0.11797411126784957
2020,9,RF,271-365,2021-09-15,fx_is_growing,0.07467756190949136
2020,9,RF,271-365,2021-09-15,fx_is_winter,0.0015355231526780501
2020,9,RF,271-365,2021-09-15,fx_lsu_dens,6.547280597815226
2020,9,RF,271-365,2021-09-15,fx_grazing_active,0.4750630305027749
2020,9,RF,271-365,2021-09-15,fx_days_since_grazing,0.25369877972412236
2020,9,RF,271-365,2021-09-15,ar_fc_dlag1,-0.6143555343468134
2020,9,RF,271-365,2021-09-15,is_t2,-0.01128437935511704
2020,9,RF,271-365,2021-09-15,is_t4,-0.0025519427437959677
2020,9,RF,271-365,2021-09-15,is_t9,0.047066761428872325
2020,9,XGB,271-365,2021-09-15,ar_ch4_dlag1,12.542025566101074
2020,9,XGB,271-365,2021-09-15,ar_ch4_dlag2,-0.7801031470298767
2020,9,XGB,271-365,2021-09-15,ar_ch4_dlag3,0.2453404664993286
2020,9,XGB,271-365,2021-09-15,ar_ch4_dlag7,0.04680735990405083
2020,9,XGB,271-365,2021-09-15,ar_ch4_dlag14,0.028789974749088287
2020,9,XGB,271-365,2021-09-15,ar_ch4_drm7,1.5700528621673584
2020,9,XGB,271-365,2021-09-15,fx_WS_mean,-0.6025534272193909
2020,9,XGB,271-365,2021-09-15,fx_USTAR_mean,-0.7172920107841492
2020,9,XGB,271-365,2021-09-15,fx_TA_mean,-0.06227884814143181
2020,9,XGB,271-365,2021-09-15,fx_TA_min,0.06060906872153282
2020,9,XGB,271-365,2021-09-15,fx_TA_max,-0.2693192958831787
2020,9,XGB,271-365,2021-09-15,fx_VPD_mean,-0.36715400218963623
2020,9,XGB,271-365,2021-09-15,fx_SWIN_mean,0.036243289709091187
2020,9,XGB,271-365,2021-09-15,fx_RN_mean,-0.0017578181577846408
2020,9,XGB,271-365,2021-09-15,fx_PPFD_mean,-0.11437943577766418
2020,9,XGB,271-365,2021-09-15,fx_SWC_mean,0.05320906266570091
2020,9,XGB,271-365,2021-09-15,fx_TS_mean,-0.055951762944459915
2020,9,XGB,271-365,2021-09-15,fx_SHF_mean,-0.011811644770205021
2020,9,XGB,271-365,2021-09-15,fx_PRECIP_sum,-0.8374537825584412
2020,9,XGB,271-365,2021-09-15,fx_wd_sin,-0.5089070796966553
2020,9,XGB,271-365,2021-09-15,fx_wd_cos,0.011957268230617046
2020,9,XGB,271-365,2021-09-15,fx_SWC_lag7,-0.03839965537190437
2020,9,XGB,271-365,2021-09-15,fx_TS_lag7,-0.03846191614866257
2020,9,XGB,271-365,2021-09-15,fx_SWC_lag14,0.0
2020,9,XGB,271-365,2021-09-15,fx_TS_lag14,-0.19421355426311493
2020,9,XGB,271-365,2021-09-15,fx_SWC_lag21,-0.0057566300965845585
2020,9,XGB,271-365,2021-09-15,fx_TS_lag21,1.6493176221847534
2020,9,XGB,271-365,2021-09-15,fx_SWC_lag28,0.215300053358078
2020,9,XGB,271-365,2021-09-15,fx_TS_lag28,-0.37606871128082275
2020,9,XGB,271-365,2021-09-15,fx_SWC_roll7,0.027417197823524475
2020,9,XGB,271-365,2021-09-15,fx_TS_roll7,-0.10365955531597137
2020,9,XGB,271-365,2021-09-15,fx_SWC_roll14,0.04694700613617897
2020,9,XGB,271-365,2021-09-15,fx_TS_roll14,-0.04256274551153183
2020,9,XGB,271-365,2021-09-15,fx_DOY_sin,0.003533912356942892
2020,9,XGB,271-365,2021-09-15,fx_DOY_cos,-0.03167496994137764
2020,9,XGB,271-365,2021-09-15,fx_is_growing,0.0
2020,9,XGB,271-365,2021-09-15,fx_is_winter,0.0
2020,9,XGB,271-365,2021-09-15,fx_lsu_dens,11.342195510864258
2020,9,XGB,271-365,2021-09-15,fx_grazing_active,0.00788392685353756
2020,9,XGB,271-365,2021-09-15,fx_days_since_grazing,-0.00969473272562027
2020,9,XGB,271-365,2021-09-15,ar_fc_dlag1,-0.3260529637336731
2020,9,XGB,271-365,2021-09-15,is_t2,0.0
2020,9,XGB,271-365,2021-09-15,is_t4,0.0076108635403215885
2020,9,XGB,271-365,2021-09-15,is_t9,0.30234453082084656
2020,9,LightGBM,271-365,2021-09-15,ar_ch4_dlag1,12.872848786972488
2020,9,LightGBM,271-365,2021-09-15,ar_ch4_dlag2,-1.56521323643765
2020,9,LightGBM,271-365,2021-09-15,ar_ch4_dlag3,0.37405266056642766
2020,9,LightGBM,271-365,2021-09-15,ar_ch4_dlag7,0.01724684623275598
2020,9,LightGBM,271-365,2021-09-15,ar_ch4_dlag14,0.070281987272403
2020,9,LightGBM,271-365,2021-09-15,ar_ch4_drm7,2.2864449826586455
2020,9,LightGBM,271-365,2021-09-15,fx_WS_mean,-0.6261810747995984
2020,9,LightGBM,271-365,2021-09-15,fx_USTAR_mean,-0.7505412152370281
2020,9,LightGBM,271-365,2021-09-15,fx_TA_mean,0.014179174311203092
2020,9,LightGBM,271-365,2021-09-15,fx_TA_min,-0.2706041049353502
2020,9,LightGBM,271-365,2021-09-15,fx_TA_max,-0.37682898647115176
2020,9,LightGBM,271-365,2021-09-15,fx_VPD_mean,-0.4758848410877425
2020,9,LightGBM,271-365,2021-09-15,fx_SWIN_mean,0.06798561114382373
2020,9,LightGBM,271-365,2021-09-15,fx_RN_mean,0.10848323745326532
2020,9,LightGBM,271-365,2021-09-15,fx_PPFD_mean,-0.15851727924643086
2020,9,LightGBM,271-365,2021-09-15,fx_SWC_mean,0.1624041933601939
2020,9,LightGBM,271-365,2021-09-15,fx_TS_mean,-0.08842728876448096
2020,9,LightGBM,271-365,2021-09-15,fx_SHF_mean,0.014523532113359766
2020,9,LightGBM,271-365,2021-09-15,fx_PRECIP_sum,-0.6135823897094168
2020,9,LightGBM,271-365,2021-09-15,fx_wd_sin,-0.8997293352109269
2020,9,LightGBM,271-365,2021-09-15,fx_wd_cos,0.4932235872504654
2020,9,LightGBM,271-365,2021-09-15,fx_SWC_lag7,-0.025322459874067355
2020,9,LightGBM,271-365,2021-09-15,fx_TS_lag7,0.045052299301964235
2020,9,LightGBM,271-365,2021-09-15,fx_SWC_lag14,-0.006064638542847236
2020,9,LightGBM,271-365,2021-09-15,fx_TS_lag14,-0.11387622286457288
2020,9,LightGBM,271-365,2021-09-15,fx_SWC_lag21,-0.03437538760928036
2020,9,LightGBM,271-365,2021-09-15,fx_TS_lag21,2.8438439575327936
2020,9,LightGBM,271-365,2021-09-15,fx_SWC_lag28,0.05793036264207965
2020,9,LightGBM,271-365,2021-09-15,fx_TS_lag28,-0.7908695168811041
2020,9,LightGBM,271-365,2021-09-15,fx_SWC_roll7,0.013166797426558841
2020,9,LightGBM,271-365,2021-09-15,fx_TS_roll7,-0.15184342578050333
2020,9,LightGBM,271-365,2021-09-15,fx_SWC_roll14,0.17867533369120744
2020,9,LightGBM,271-365,2021-09-15,fx_TS_roll14,-0.1495884049537032
2020,9,LightGBM,271-365,2021-09-15,fx_DOY_sin,0.04565766856524312
2020,9,LightGBM,271-365,2021-09-15,fx_DOY_cos,-0.03936728816565516
2020,9,LightGBM,271-365,2021-09-15,fx_is_growing,0.05252668290918056
2020,9,LightGBM,271-365,2021-09-15,fx_is_winter,0.0
2020,9,LightGBM,271-365,2021-09-15,fx_lsu_dens,13.662676469690902
2020,9,LightGBM,271-365,2021-09-15,fx_grazing_active,0.04014065782212899
2020,9,LightGBM,271-365,2021-09-15,fx_days_since_grazing,-0.006680602571301079
2020,9,LightGBM,271-365,2021-09-15,ar_fc_dlag1,0.2336037768699125
2020,9,LightGBM,271-365,2021-09-15,is_t2,0.003571297502746472
2020,9,LightGBM,271-365,2021-09-15,is_t4,0.015912032474414067
2020,9,LightGBM,271-365,2021-09-15,is_t9,0.17043199239387324
2020,9,Ensemble_unweighted,271-365,2021-09-15,ar_ch4_dlag1,9.774895286835967
2020,9,Ensemble_unweighted,271-365,2021-09-15,ar_ch4_dlag2,-0.059884818519885974
2020,9,Ensemble_unweighted,271-365,2021-09-15,ar_ch4_dlag3,0.26980679656621875
2020,9,Ensemble_unweighted,271-365,2021-09-15,ar_ch4_dlag7,0.04052036456789
2020,9,Ensemble_unweighted,271-365,2021-09-15,ar_ch4_dlag14,-0.01735810835259181
2020,9,Ensemble_unweighted,271-365,2021-09-15,ar_ch4_drm7,2.2333422259018816
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_WS_mean,0.18643828289549935
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_USTAR_mean,9.251556010036078
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_TA_mean,-0.037268154092542416
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_TA_min,-0.08156838768106081
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_TA_max,-0.13513295177405377
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_VPD_mean,0.661769394121426
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_SWIN_mean,-0.007267225020572254
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_RN_mean,0.04809915458909296
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_PPFD_mean,-0.09296129358661165
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_SWC_mean,0.09171753941367783
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_TS_mean,-0.005345038747935984
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_SHF_mean,-0.03795402104281329
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_PRECIP_sum,-0.5069480821109755
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_wd_sin,-0.510078215241785
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_wd_cos,0.212411919125686
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_SWC_lag7,-0.03707782825035869
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_TS_lag7,0.00560764906724241
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_SWC_lag14,-0.013666082575519361
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_TS_lag14,-0.12056469355848798
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_SWC_lag21,0.006018625956262328
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_TS_lag21,1.3238326461617564
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_SWC_lag28,0.047977715748954895
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_TS_lag28,-0.3633596781067132
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_SWC_roll7,0.05176859579135841
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_TS_roll7,-0.05780159845161262
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_SWC_roll14,0.10259734883289809
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_TS_roll14,-0.02473299915763266
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_DOY_sin,1.0507631132095243
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_DOY_cos,0.6932380963672367
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_is_growing,0.034292237803526374
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_is_winter,0.00038388078816951253
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_lsu_dens,13.660486526025899
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_grazing_active,0.13077190379461034
2020,9,Ensemble_unweighted,271-365,2021-09-15,fx_days_since_grazing,0.059330861106800255
2020,9,Ensemble_unweighted,271-365,2021-09-15,ar_fc_dlag1,-0.1767011803026435
2020,9,Ensemble_unweighted,271-365,2021-09-15,is_t2,-0.001928270463092642
2020,9,Ensemble_unweighted,271-365,2021-09-15,is_t4,0.005242738317734922
2020,9,Ensemble_unweighted,271-365,2021-09-15,is_t9,0.12996082116089802
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,ar_ch4_dlag1,9.881859364671666
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,ar_ch4_dlag2,-0.08757120610669983
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,ar_ch4_dlag3,0.2715486950963214
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,ar_ch4_dlag7,0.0404752862671466
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,ar_ch4_dlag14,-0.015755297386135503
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,ar_ch4_drm7,2.231936293174785
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_WS_mean,0.15892665793030403
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_USTAR_mean,8.89669694572236
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_TA_mean,-0.03715321647331547
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_TA_min,-0.08200008720470892
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_TA_max,-0.14025432530997883
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_VPD_mean,0.6220187003679705
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_SWIN_mean,-0.005810847590481973
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_RN_mean,0.048246927929166884
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_PPFD_mean,-0.09441486014878253
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_SWC_mean,0.09228800595128867
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_TS_mean,-0.007033338793114258
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_SHF_mean,-0.03710620971169244
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_PRECIP_sum,-0.514518391757821
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_wd_sin,-0.5162225952256483
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_wd_cos,0.21350598559792486
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_SWC_lag7,-0.037083607537854626
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_TS_lag7,0.005456459412537656
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_SWC_lag14,-0.013430512516892923
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_TS_lag14,-0.12192662491729597
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_SWC_lag21,0.005407597622085914
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_TS_lag21,1.3502730853682638
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_SWC_lag28,0.05061618441514383
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_TS_lag28,-0.36965187262702387
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_SWC_roll7,0.05115116464646264
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_TS_roll7,-0.05972167060090726
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_SWC_roll14,0.10302327860502754
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_TS_roll14,-0.02650198032188323
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_DOY_sin,1.0145704134524802
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_DOY_cos,0.6678648291371472
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_is_growing,0.034097175251889336
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_is_winter,0.00037530520235359285
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_lsu_dens,13.596647783109246
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_grazing_active,0.12842349938792963
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,fx_days_since_grazing,0.05779157656417029
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,ar_fc_dlag1,-0.1746786103944638
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,is_t2,-0.001844138785673994
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,is_t4,0.005416160339293614
2020,9,Ensemble_MASEweighted,271-365,2021-09-15,is_t9,0.13329195893722184
2021,2,RF,1-7,2021-12-20,ar_ch4_dlag1,-4.849862969892547
2021,2,RF,1-7,2021-12-20,ar_ch4_dlag2,-0.8720910931001875
2021,2,RF,1-7,2021-12-20,ar_ch4_dlag3,-0.04516913716805345
2021,2,RF,1-7,2021-12-20,ar_ch4_dlag7,0.10440512844250897
2021,2,RF,1-7,2021-12-20,ar_ch4_dlag14,0.10250416161377914
2021,2,RF,1-7,2021-12-20,ar_ch4_drm7,-1.989673370510766
2021,2,RF,1-7,2021-12-20,fx_WS_mean,-0.5941409474866735
2021,2,RF,1-7,2021-12-20,fx_USTAR_mean,-1.5743711582863056
2021,2,RF,1-7,2021-12-20,fx_TA_mean,-0.017102190689550996
2021,2,RF,1-7,2021-12-20,fx_TA_min,0.06951709784091908
2021,2,RF,1-7,2021-12-20,fx_TA_max,-0.022676710589626663
2021,2,RF,1-7,2021-12-20,fx_VPD_mean,-0.3129860621651686
2021,2,RF,1-7,2021-12-20,fx_SWIN_mean,0.31068340782792225
2021,2,RF,1-7,2021-12-20,fx_RN_mean,0.047689737033909115
2021,2,RF,1-7,2021-12-20,fx_PPFD_mean,-0.08254508699231342
2021,2,RF,1-7,2021-12-20,fx_SWC_mean,-0.18609821819741978
2021,2,RF,1-7,2021-12-20,fx_TS_mean,-0.004451091500773135
2021,2,RF,1-7,2021-12-20,fx_SHF_mean,-0.06326447705031438
2021,2,RF,1-7,2021-12-20,fx_PRECIP_sum,-0.7366118395604783
2021,2,RF,1-7,2021-12-20,fx_wd_sin,-0.06567998249720028
2021,2,RF,1-7,2021-12-20,fx_wd_cos,-0.10462351340388548
2021,2,RF,1-7,2021-12-20,fx_SWC_lag7,-0.018174029362478885
2021,2,RF,1-7,2021-12-20,fx_TS_lag7,0.014382543277647536
2021,2,RF,1-7,2021-12-20,fx_SWC_lag14,0.01749682209773587
2021,2,RF,1-7,2021-12-20,fx_TS_lag14,0.11616987664946396
2021,2,RF,1-7,2021-12-20,fx_SWC_lag21,-0.0664362839739046
2021,2,RF,1-7,2021-12-20,fx_TS_lag21,-0.0988834304751881
2021,2,RF,1-7,2021-12-20,fx_SWC_lag28,-0.1874188675483483
2021,2,RF,1-7,2021-12-20,fx_TS_lag28,-0.2823893008801153
2021,2,RF,1-7,2021-12-20,fx_SWC_roll7,-0.21552191593119183
2021,2,RF,1-7,2021-12-20,fx_TS_roll7,0.009090440688756139
2021,2,RF,1-7,2021-12-20,fx_SWC_roll14,-0.056085248419438405
2021,2,RF,1-7,2021-12-20,fx_TS_roll14,0.02593877538210781
2021,2,RF,1-7,2021-12-20,fx_DOY_sin,-0.1289172523470958
2021,2,RF,1-7,2021-12-20,fx_DOY_cos,-0.2630615580600885
2021,2,RF,1-7,2021-12-20,fx_is_growing,-0.007468388278703805
2021,2,RF,1-7,2021-12-20,fx_is_winter,0.00900875282339021
2021,2,RF,1-7,2021-12-20,fx_lsu_dens,-9.219586217871061
2021,2,RF,1-7,2021-12-20,fx_grazing_active,-0.21751426622752396
2021,2,RF,1-7,2021-12-20,fx_days_since_grazing,0.7374592050187412
2021,2,RF,1-7,2021-12-20,ar_fc_dlag1,-0.08195975807309805
2021,2,RF,1-7,2021-12-20,is_t2,0.01720062935156465
2021,2,RF,1-7,2021-12-20,is_t4,0.011924805375855033
2021,2,RF,1-7,2021-12-20,is_t9,-0.03763916447685246
2021,2,XGB,1-7,2021-12-20,ar_ch4_dlag1,-5.890716552734375
2021,2,XGB,1-7,2021-12-20,ar_ch4_dlag2,-0.9968252778053284
2021,2,XGB,1-7,2021-12-20,ar_ch4_dlag3,-0.6504344344139099
2021,2,XGB,1-7,2021-12-20,ar_ch4_dlag7,0.04493572562932968
2021,2,XGB,1-7,2021-12-20,ar_ch4_dlag14,0.0280105322599411
2021,2,XGB,1-7,2021-12-20,ar_ch4_drm7,-1.5791085958480835
2021,2,XGB,1-7,2021-12-20,fx_WS_mean,-0.37359488010406494
2021,2,XGB,1-7,2021-12-20,fx_USTAR_mean,-1.3864877223968506
2021,2,XGB,1-7,2021-12-20,fx_TA_mean,-0.09027407318353653
2021,2,XGB,1-7,2021-12-20,fx_TA_min,-0.15817764401435852
2021,2,XGB,1-7,2021-12-20,fx_TA_max,-0.19863925874233246
2021,2,XGB,1-7,2021-12-20,fx_VPD_mean,-0.20785386860370636
2021,2,XGB,1-7,2021-12-20,fx_SWIN_mean,-0.0063523524440824986
2021,2,XGB,1-7,2021-12-20,fx_RN_mean,0.009806748479604721
2021,2,XGB,1-7,2021-12-20,fx_PPFD_mean,-0.022672293707728386
2021,2,XGB,1-7,2021-12-20,fx_SWC_mean,0.006556982174515724
2021,2,XGB,1-7,2021-12-20,fx_TS_mean,-0.0005972461076453328
2021,2,XGB,1-7,2021-12-20,fx_SHF_mean,-0.02731466107070446
2021,2,XGB,1-7,2021-12-20,fx_PRECIP_sum,-0.7583701610565186
2021,2,XGB,1-7,2021-12-20,fx_wd_sin,-0.5810907483100891
2021,2,XGB,1-7,2021-12-20,fx_wd_cos,-0.09264687448740005
2021,2,XGB,1-7,2021-12-20,fx_SWC_lag7,0.0020101447589695454
2021,2,XGB,1-7,2021-12-20,fx_TS_lag7,0.0
2021,2,XGB,1-7,2021-12-20,fx_SWC_lag14,0.0
2021,2,XGB,1-7,2021-12-20,fx_TS_lag14,-0.002121134428307414
2021,2,XGB,1-7,2021-12-20,fx_SWC_lag21,-0.0017184267053380609
2021,2,XGB,1-7,2021-12-20,fx_TS_lag21,-0.19908654689788818
2021,2,XGB,1-7,2021-12-20,fx_SWC_lag28,-0.15115688741207123
2021,2,XGB,1-7,2021-12-20,fx_TS_lag28,-0.05294787138700485
2021,2,XGB,1-7,2021-12-20,fx_SWC_roll7,1.4822580851614475e-05
2021,2,XGB,1-7,2021-12-20,fx_TS_roll7,0.023594791069626808
2021,2,XGB,1-7,2021-12-20,fx_SWC_roll14,0.001491777366027236
2021,2,XGB,1-7,2021-12-20,fx_TS_roll14,0.027578208595514297
2021,2,XGB,1-7,2021-12-20,fx_DOY_sin,0.015111211687326431
2021,2,XGB,1-7,2021-12-20,fx_DOY_cos,-0.05763851851224899
2021,2,XGB,1-7,2021-12-20,fx_is_growing,0.0
2021,2,XGB,1-7,2021-12-20,fx_is_winter,0.0
2021,2,XGB,1-7,2021-12-20,fx_lsu_dens,-10.393660545349121
2021,2,XGB,1-7,2021-12-20,fx_grazing_active,0.0
2021,2,XGB,1-7,2021-12-20,fx_days_since_grazing,1.297631025314331
2021,2,XGB,1-7,2021-12-20,ar_fc_dlag1,0.10743354260921478
2021,2,XGB,1-7,2021-12-20,is_t2,0.0
2021,2,XGB,1-7,2021-12-20,is_t4,0.02960202656686306
2021,2,XGB,1-7,2021-12-20,is_t9,-0.10418323427438736
2021,2,LightGBM,1-7,2021-12-20,ar_ch4_dlag1,-5.900314382236088
2021,2,LightGBM,1-7,2021-12-20,ar_ch4_dlag2,-0.6560686797921323
2021,2,LightGBM,1-7,2021-12-20,ar_ch4_dlag3,-0.4161638257026135
2021,2,LightGBM,1-7,2021-12-20,ar_ch4_dlag7,0.15660007319817965
2021,2,LightGBM,1-7,2021-12-20,ar_ch4_dlag14,0.06083118757266616
2021,2,LightGBM,1-7,2021-12-20,ar_ch4_drm7,-0.9228756669419392
2021,2,LightGBM,1-7,2021-12-20,fx_WS_mean,-0.08411794879312455
2021,2,LightGBM,1-7,2021-12-20,fx_USTAR_mean,-1.7299390644716384
2021,2,LightGBM,1-7,2021-12-20,fx_TA_mean,-0.22444743903127656
