,RF,XGB,LightGBM,SARIMAX,DLinear,LSTM,Persistence,Climatology,y_true
2022-09-08,91.01281201317056,99.9440689086914,93.4495256246909,75.59689083265047,54.16090253804714,33.863263805174824,10.200595833333333,49.57869565791121,18.506618
2022-09-09,85.70430323810113,97.53986358642578,88.83277487052466,74.84693890311726,42.43343211287447,21.166675166412006,10.200595833333333,42.60186500481616,-25.308304
2022-09-10,90.42159130281456,97.937744140625,90.46587560585598,71.81409244957129,36.06028136519217,38.33552484711993,10.200595833333333,44.77585318522931,27.724388
2022-09-11,95.43874267659568,101.36182403564453,95.94219511364135,74.18875039655173,13.091992605629457,49.46183805095734,10.200595833333333,63.98380112838326,16.0369
2022-09-12,110.20161993879285,104.80684661865234,109.05172794071996,75.50716402768498,42.05271603906499,179.25378338203518,10.200595833333333,66.67004463203816,43.910355
2022-09-13,103.08327671651135,114.04222869873047,119.21083870377011,79.13303742527663,52.35769197459285,140.0590797607656,10.200595833333333,66.44060061009348,145.19524
2022-09-14,97.83296635729782,99.31297302246094,91.19423356780281,75.79296434200798,73.7762098058156,37.89814552820542,10.200595833333333,70.2239182520751,6.65134
2022-09-15,98.2787147067332,101.29192352294922,93.29023644624974,75.48434354670586,60.701796867901066,58.02167198899497,10.200595833333333,77.1286305394862,70.53155
2022-09-16,92.75162928318971,97.47732543945312,86.94013756970729,74.0339332898374,47.945731883741246,51.27184017903892,10.200595833333333,86.42380341372804,7.208932
2022-09-17,93.16736331002129,96.3480224609375,93.64238131725618,73.70405676018953,34.54540964794688,68.7430408563614,10.200595833333333,91.44228385875972,39.367325
2022-09-18,94.64300665285744,98.29525756835938,96.43683626744397,73.01831537405299,70.9901184236196,106.13833585290377,10.200595833333333,93.23763504620305,-6.441732
2022-09-19,98.03122000079237,109.48514556884766,116.05382520967174,75.83092467113974,45.53311951713113,142.890979292446,10.200595833333333,85.3932904985222,88.92226
2022-09-20,98.53620049130396,112.36653900146484,122.36357620802104,74.54920501396873,21.970859947833787,123.78715964588264,10.200595833333333,84.07234226458658,63.416004
2022-09-21,101.23747655669064,110.89320373535156,117.35277347991261,74.21386086467736,38.05180738232923,72.02143708252243,10.200595833333333,78.00595731080429,-1.995555
2022-09-22,40.29022757802782,50.46503829956055,46.7190903784891,11.525999378257639,37.280492259222,48.305789052522414,10.200595833333333,70.58219389821193,7.894098
2022-09-23,33.439945058731674,41.695926666259766,42.734356878966125,14.053015050719736,30.534816914353883,47.72047143959571,10.200595833333333,64.8411031424722,-2.4384415
2022-09-24,31.51743604253919,28.78028678894043,28.900746011650536,11.816974649124287,30.603938736997407,41.522575709159355,10.200595833333333,55.4767991021439,-6.1090055
2022-09-25,28.687947282321606,26.03982162475586,26.519888211901485,12.210073768906941,18.018719071880696,54.6050999741874,10.200595833333333,52.510920753881884,-87.688805
2022-09-26,38.023040644352,26.131608963012695,25.27252131881251,16.08262781010648,9.406185109914986,65.19627850103552,10.200595833333333,29.678032157974453,-11.194093
2022-09-27,31.744007760110833,21.992603302001953,22.27239666017614,13.81343267138927,29.437684198174452,49.83533673513466,10.200595833333333,23.903795273756923,-0.20391677
2022-09-28,26.147539619930843,19.222400665283203,20.69352701741412,12.120639128467442,-0.8193188984341759,49.55952801096555,10.200595833333333,24.195365338247967,-29.360317
2022-09-29,21.050807977049015,23.10049819946289,22.399103835920524,12.150685322463604,8.804967407661024,37.903692070994,10.200595833333333,23.323167464724715,7.9083757
2022-09-30,22.370871464714547,19.933303833007812,21.63999845474994,21.080075085321866,13.291445890934938,40.20256539868842,10.200595833333333,18.80851658501381,52.735508
2022-10-01,21.320542456341943,15.911822319030762,19.153011223638874,14.632537958546864,1.5719766487636662,32.97492400495037,10.200595833333333,14.592358775754779,-1.767131
2022-10-02,17.604036481359426,16.913888931274414,18.01027604237433,12.40139760198857,-3.7865580078741914,29.51955766036906,10.200595833333333,10.148773259460109,-1.4898129
