Datetime,RF_tuned,XGB_tuned,LightGBM_tuned,SARIMAX,Ensemble_4model_tuned,anchor_year
2023-01-26,11.37441923560633,10.401471138000488,10.529001949083177,3.0345928369714272,8.834871289915355,2022
2023-01-27,11.54167719695276,10.401471138000488,10.529001949083177,3.1931790305729812,8.916332328652352,2022
2023-01-28,11.66392157806274,10.401471138000488,10.430628613176786,3.53714244581386,9.00829094376347,2022
2023-01-29,11.117773192784,10.243794441223145,10.226197980657023,-2.240845605161468,7.336730002375675,2022
2023-01-30,10.801047174949396,10.243794441223145,10.226197980657023,-1.7419979085160868,7.382260422078369,2022
2023-01-31,11.062447992241209,10.359267234802246,10.283441631664873,-5.365285439771995,6.584967854734083,2022
2023-02-01,11.056084001366365,10.359267234802246,10.283441631664873,-5.909678701884168,6.447278541487329,2022
2023-02-02,11.311678928749714,10.359267234802246,10.283441631664873,-6.557325986230957,6.349265452246469,2022
2023-02-03,11.059852929542982,10.243794441223145,10.226197980657023,-3.8551596922001856,6.9186714148057415,2022
2023-02-04,10.861003592643062,10.243794441223145,10.226197980657023,0.37746227519483,7.927114572429515,2022
2023-02-05,10.838301498960627,10.401471138000488,10.529001949083177,2.3402183614805594,8.527248236881213,2022
2023-02-06,10.784527313778856,10.401471138000488,10.529001949083177,1.4484511597836196,8.290862890161534,2022
2023-02-07,10.94497920069929,10.401471138000488,10.529001949083177,2.5071278584606986,8.595645036560914,2022
2023-02-08,11.019091064450508,10.401471138000488,10.529001949083177,1.7157679285598917,8.416333020023515,2022
2023-02-09,10.692690194448318,10.243794441223145,10.226197980657023,0.20885880579834648,7.842885355531708,2022
2023-02-10,10.537896542957487,10.243794441223145,10.226197980657023,0.15336588778316695,7.790313713155205,2022
2023-02-11,10.772616343693361,10.401471138000488,10.529001949083177,2.4313324286615874,8.533605464859654,2022
2023-02-12,10.471073402775529,10.243794441223145,10.226197980657023,-0.6486780813417212,7.573096935828494,2022
2023-02-13,10.392182017146657,10.243794441223145,10.078572715692687,-3.01386655001928,6.925170656010803,2022
2023-02-14,10.277766967581424,10.243794441223145,9.106113113237198,-1.0212380804417336,7.151609110400008,2022
2023-02-15,10.141090266943744,10.243794441223145,8.818805658422395,0.19212295760427267,7.3489533310483885,2022
2023-02-16,10.520313873579674,10.359267234802246,8.876049309430245,-5.181521693548717,6.143527181065862,2022
2023-02-17,10.841458642313237,10.359267234802246,8.65997912601732,-4.878321349314206,6.245595913454649,2022
2023-02-18,13.31672272306009,14.227493286132812,9.351357495683036,-7.639496288198767,7.314019304169293,2022
2023-02-19,11.040524834350954,10.243794441223145,8.23293672337685,-2.9287066237318413,6.647137343804777,2022
2023-02-20,10.608280203960213,10.482428550720215,8.272010162535736,-1.275234067561346,7.021871212413704,2022
2023-02-21,10.709393788783949,10.889909744262695,8.502693952463714,3.6627484681870435,8.44118648842435,2022
2023-02-22,10.390552115623247,10.243794441223145,8.1243848975714,-2.5530409385477952,6.551422628967499,2022
2023-02-23,10.168718113709037,10.243794441223145,8.1243848975714,0.7989143059708219,7.333952939618601,2022
2023-02-24,10.01812565864682,10.401471138000488,8.427188865997554,2.0402657205368797,7.7217628457954355,2022
2023-02-25,9.610487110754109,10.401471138000488,8.427188865997554,1.3621785919460336,7.450331426674546,2022
2023-02-26,9.962786467853885,10.401471138000488,8.489767146338945,1.78818441105971,7.660552290813257,2022
