bin,n,R2,RMSE,MAE,MASE,WAPE,Correlation,target,model,config,anchor_year,tower
1-7,7,-0.171,23.054,21.531,1.4783,0.6624,0.619,gapfilled,SARIMAX,BASE+ALL,2018,4
8-30,23,-0.972,16.574,14.127,1.2271,0.8709,0.7,gapfilled,SARIMAX,BASE+ALL,2018,4
31-90,60,0.104,17.733,13.839,0.9491,0.6446,0.408,gapfilled,SARIMAX,BASE+ALL,2018,4
91-180,90,-1.119,20.644,18.033,1.1991,1.4684,0.432,gapfilled,SARIMAX,BASE+ALL,2018,4
181-270,90,0.145,51.145,40.954,0.771,0.6122,0.495,gapfilled,SARIMAX,BASE+ALL,2018,4
271-365,95,0.13,36.584,29.851,1.1112,0.8939,0.58,gapfilled,SARIMAX,BASE+ALL,2018,4
1-7,1,,,,,,,observed,Ensemble_unweighted,BASE+ALL,2018,4
8-30,7,-0.676,11.061,10.471,0.6902,1.4973,0.66,observed,Ensemble_unweighted,BASE+ALL,2018,4
31-90,33,-0.053,16.456,14.694,0.8946,1.2044,0.39,observed,Ensemble_unweighted,BASE+ALL,2018,4
91-180,83,-0.482,23.35,17.289,0.9487,1.3993,0.206,observed,Ensemble_unweighted,BASE+ALL,2018,4
181-270,72,0.109,75.231,58.025,0.9497,0.8305,0.334,observed,Ensemble_unweighted,BASE+ALL,2018,4
271-365,67,0.021,61.329,34.206,1.1237,1.1129,0.194,observed,Ensemble_unweighted,BASE+ALL,2018,4
1-7,7,0.102,20.197,19.387,1.3312,0.5965,0.71,gapfilled,Ensemble_unweighted,BASE+ALL,2018,4
8-30,23,0.196,10.58,9.252,0.8037,0.5703,0.825,gapfilled,Ensemble_unweighted,BASE+ALL,2018,4
31-90,60,0.144,17.334,12.625,0.8658,0.588,0.431,gapfilled,Ensemble_unweighted,BASE+ALL,2018,4
91-180,90,-0.343,16.437,12.919,0.8591,1.052,0.487,gapfilled,Ensemble_unweighted,BASE+ALL,2018,4
181-270,90,0.253,47.812,34.094,0.6418,0.5097,0.504,gapfilled,Ensemble_unweighted,BASE+ALL,2018,4
271-365,95,0.199,35.11,25.867,0.9629,0.7746,0.492,gapfilled,Ensemble_unweighted,BASE+ALL,2018,4
1-7,1,,,,,,,observed,Ensemble_MASEweighted,BASE+ALL,2018,4
8-30,7,-0.659,11.006,10.413,0.6864,1.489,0.661,observed,Ensemble_MASEweighted,BASE+ALL,2018,4
31-90,33,-0.053,16.451,14.683,0.8939,1.2035,0.389,observed,Ensemble_MASEweighted,BASE+ALL,2018,4
91-180,83,-0.476,23.304,17.212,0.9445,1.3931,0.205,observed,Ensemble_MASEweighted,BASE+ALL,2018,4
181-270,72,0.11,75.223,57.993,0.9492,0.8301,0.334,observed,Ensemble_MASEweighted,BASE+ALL,2018,4
271-365,67,0.023,61.277,34.128,1.1211,1.1104,0.196,observed,Ensemble_MASEweighted,BASE+ALL,2018,4
1-7,7,0.105,20.161,19.352,1.3287,0.5954,0.708,gapfilled,Ensemble_MASEweighted,BASE+ALL,2018,4
8-30,23,0.209,10.496,9.174,0.7969,0.5655,0.826,gapfilled,Ensemble_MASEweighted,BASE+ALL,2018,4
31-90,60,0.143,17.343,12.62,0.8654,0.5878,0.429,gapfilled,Ensemble_MASEweighted,BASE+ALL,2018,4
91-180,90,-0.334,16.379,12.843,0.854,1.0457,0.486,gapfilled,Ensemble_MASEweighted,BASE+ALL,2018,4
181-270,90,0.252,47.815,34.055,0.6411,0.5091,0.505,gapfilled,Ensemble_MASEweighted,BASE+ALL,2018,4
271-365,95,0.198,35.138,25.847,0.9622,0.774,0.489,gapfilled,Ensemble_MASEweighted,BASE+ALL,2018,4
1-7,0,,,,,,,observed,RF,BASE+ALL,2019,4
8-30,8,-3.875,73.159,62.316,1.6295,1.628,-0.599,observed,RF,BASE+ALL,2019,4
31-90,32,-0.579,28.167,21.948,1.0029,1.0048,0.173,observed,RF,BASE+ALL,2019,4
91-180,62,0.169,79.849,49.469,0.6506,0.6511,0.467,observed,RF,BASE+ALL,2019,4
181-270,61,0.524,25.001,18.529,0.6578,0.6587,0.759,observed,RF,BASE+ALL,2019,4
271-365,66,0.197,47.267,20.013,0.7568,0.7583,0.514,observed,RF,BASE+ALL,2019,4
1-7,7,-107.207,20.586,19.006,9.5223,9.375,-0.365,gapfilled,RF,BASE+ALL,2019,4
8-30,23,-1.946,49.919,33.155,1.8327,1.8317,-0.788,gapfilled,RF,BASE+ALL,2019,4
31-90,60,0.234,20.946,14.156,0.4897,0.4907,0.552,gapfilled,RF,BASE+ALL,2019,4
91-180,90,0.384,38.149,25.215,0.3619,0.3623,0.645,gapfilled,RF,BASE+ALL,2019,4
181-270,90,0.644,22.422,13.581,0.3913,0.392,0.82,gapfilled,RF,BASE+ALL,2019,4
271-365,95,0.264,20.533,14.068,0.5449,0.5462,0.525,gapfilled,RF,BASE+ALL,2019,4
1-7,0,,,,,,,observed,XGB,BASE+ALL,2019,4
8-30,8,-3.018,66.414,53.662,1.4033,1.4019,-0.883,observed,XGB,BASE+ALL,2019,4
31-90,32,-0.161,24.149,17.818,0.8142,0.8157,0.264,observed,XGB,BASE+ALL,2019,4
91-180,62,0.168,79.88,48.262,0.6347,0.6353,0.471,observed,XGB,BASE+ALL,2019,4
181-270,61,0.539,24.613,17.964,0.6378,0.6386,0.769,observed,XGB,BASE+ALL,2019,4
271-365,66,0.147,48.74,21.371,0.8082,0.8098,0.391,observed,XGB,BASE+ALL,2019,4
1-7,7,-88.785,18.752,17.091,8.5628,8.4303,-0.31,gapfilled,XGB,BASE+ALL,2019,4
8-30,23,-1.561,46.545,28.134,1.5552,1.5543,-0.774,gapfilled,XGB,BASE+ALL,2019,4
31-90,60,0.339,19.463,11.951,0.4134,0.4143,0.584,gapfilled,XGB,BASE+ALL,2019,4
91-180,90,0.368,38.626,25.732,0.3694,0.3697,0.648,gapfilled,XGB,BASE+ALL,2019,4
181-270,90,0.643,22.477,14.425,0.4156,0.4164,0.81,gapfilled,XGB,BASE+ALL,2019,4
271-365,95,0.118,22.479,15.245,0.5905,0.5919,0.466,gapfilled,XGB,BASE+ALL,2019,4
1-7,0,,,,,,,observed,LightGBM,BASE+ALL,2019,4
8-30,8,-2.624,63.072,50.994,1.3335,1.3322,-0.752,observed,LightGBM,BASE+ALL,2019,4
31-90,32,-0.287,25.426,18.575,0.8488,0.8504,0.27,observed,LightGBM,BASE+ALL,2019,4
91-180,62,0.182,79.213,48.409,0.6366,0.6372,0.471,observed,LightGBM,BASE+ALL,2019,4
181-270,61,0.552,24.254,17.582,0.6242,0.625,0.771,observed,LightGBM,BASE+ALL,2019,4
271-365,66,0.092,50.264,22.257,0.8417,0.8434,0.305,observed,LightGBM,BASE+ALL,2019,4
1-7,7,-35.102,11.891,10.874,5.448,5.3637,-0.38,gapfilled,LightGBM,BASE+ALL,2019,4
8-30,23,-1.257,43.695,25.563,1.413,1.4123,-0.779,gapfilled,LightGBM,BASE+ALL,2019,4
31-90,60,0.327,19.639,12.162,0.4207,0.4216,0.574,gapfilled,LightGBM,BASE+ALL,2019,4
91-180,90,0.391,37.935,25.362,0.3641,0.3644,0.649,gapfilled,LightGBM,BASE+ALL,2019,4
181-270,90,0.647,22.332,13.925,0.4012,0.402,0.809,gapfilled,LightGBM,BASE+ALL,2019,4
271-365,95,0.041,23.442,15.86,0.6143,0.6158,0.387,gapfilled,LightGBM,BASE+ALL,2019,4
1-7,0,,,,,,,observed,SARIMAX,BASE+ALL,2019,4
8-30,8,-1.688,54.327,42.894,1.1217,1.1206,-0.353,observed,SARIMAX,BASE+ALL,2019,4
31-90,32,-0.242,24.982,19.952,0.9117,0.9135,0.054,observed,SARIMAX,BASE+ALL,2019,4
91-180,62,0.224,77.163,51.094,0.672,0.6725,0.479,observed,SARIMAX,BASE+ALL,2019,4
181-270,61,0.451,26.838,21.254,0.7545,0.7555,0.774,observed,SARIMAX,BASE+ALL,2019,4
271-365,66,0.091,50.299,26.294,0.9943,0.9963,0.407,observed,SARIMAX,BASE+ALL,2019,4
1-7,7,-1.455,3.101,2.711,1.3582,1.3371,0.783,gapfilled,SARIMAX,BASE+ALL,2019,4
8-30,23,-0.582,36.582,20.498,1.133,1.1324,-0.662,gapfilled,SARIMAX,BASE+ALL,2019,4
31-90,60,-0.449,28.817,23.102,0.7992,0.8009,0.624,gapfilled,SARIMAX,BASE+ALL,2019,4
91-180,90,0.406,37.465,28.841,0.414,0.4144,0.671,gapfilled,SARIMAX,BASE+ALL,2019,4
181-270,90,0.363,30.0,24.375,0.7023,0.7036,0.81,gapfilled,SARIMAX,BASE+ALL,2019,4
271-365,95,-0.464,28.963,23.228,0.8997,0.9019,0.457,gapfilled,SARIMAX,BASE+ALL,2019,4
1-7,0,,,,,,,observed,Ensemble_unweighted,BASE+ALL,2019,4
8-30,8,-2.745,64.12,52.185,1.3646,1.3633,-0.737,observed,Ensemble_unweighted,BASE+ALL,2019,4
31-90,32,-0.097,23.472,17.171,0.7847,0.7861,0.221,observed,Ensemble_unweighted,BASE+ALL,2019,4
91-180,62,0.196,78.514,48.577,0.6388,0.6394,0.48,observed,Ensemble_unweighted,BASE+ALL,2019,4
181-270,61,0.575,23.614,16.809,0.5968,0.5975,0.774,observed,Ensemble_unweighted,BASE+ALL,2019,4
271-365,66,0.158,48.422,20.179,0.7631,0.7646,0.415,observed,Ensemble_unweighted,BASE+ALL,2019,4
1-7,7,-37.052,12.208,10.964,5.4929,5.4079,-0.366,gapfilled,Ensemble_unweighted,BASE+ALL,2019,4
8-30,23,-1.275,43.864,25.759,1.4238,1.4231,-0.797,gapfilled,Ensemble_unweighted,BASE+ALL,2019,4
31-90,60,0.321,19.725,12.516,0.433,0.4339,0.596,gapfilled,Ensemble_unweighted,BASE+ALL,2019,4
91-180,90,0.423,36.908,25.106,0.3604,0.3607,0.666,gapfilled,Ensemble_unweighted,BASE+ALL,2019,4
181-270,90,0.651,22.229,13.912,0.4008,0.4016,0.824,gapfilled,Ensemble_unweighted,BASE+ALL,2019,4
271-365,95,0.13,22.326,14.876,0.5762,0.5776,0.475,gapfilled,Ensemble_unweighted,BASE+ALL,2019,4
1-7,0,,,,,,,observed,Ensemble_MASEweighted,BASE+ALL,2019,4
8-30,8,-2.751,64.173,52.226,1.3657,1.3644,-0.742,observed,Ensemble_MASEweighted,BASE+ALL,2019,4
31-90,32,-0.1,23.508,17.188,0.7855,0.7869,0.223,observed,Ensemble_MASEweighted,BASE+ALL,2019,4
91-180,62,0.196,78.543,48.57,0.6388,0.6393,0.48,observed,Ensemble_MASEweighted,BASE+ALL,2019,4
181-270,61,0.575,23.625,16.831,0.5975,0.5983,0.774,observed,Ensemble_MASEweighted,BASE+ALL,2019,4
271-365,66,0.157,48.442,20.195,0.7637,0.7652,0.414,observed,Ensemble_MASEweighted,BASE+ALL,2019,4
1-7,7,-37.876,12.339,11.094,5.5581,5.4721,-0.366,gapfilled,Ensemble_MASEweighted,BASE+ALL,2019,4
8-30,23,-1.281,43.925,25.816,1.427,1.4262,-0.797,gapfilled,Ensemble_MASEweighted,BASE+ALL,2019,4
31-90,60,0.323,19.694,12.474,0.4315,0.4324,0.595,gapfilled,Ensemble_MASEweighted,BASE+ALL,2019,4
91-180,90,0.422,36.937,25.109,0.3604,0.3608,0.666,gapfilled,Ensemble_MASEweighted,BASE+ALL,2019,4
181-270,90,0.651,22.2,13.88,0.3999,0.4006,0.824,gapfilled,Ensemble_MASEweighted,BASE+ALL,2019,4
271-365,95,0.132,22.309,14.844,0.5749,0.5764,0.475,gapfilled,Ensemble_MASEweighted,BASE+ALL,2019,4
1-7,4,-5.042,18.529,16.819,1.4944,1.8973,0.363,observed,RF,BASE+ALL,2020,4
8-30,21,-1.058,21.146,18.296,1.4476,1.5947,0.21,observed,RF,BASE+ALL,2020,4
31-90,37,-0.085,45.753,31.276,1.1837,1.0784,-0.076,observed,RF,BASE+ALL,2020,4
91-180,42,-0.037,21.336,16.974,1.0042,0.8082,0.184,observed,RF,BASE+ALL,2020,4
181-270,79,0.118,76.913,49.941,0.9795,0.8195,0.357,observed,RF,BASE+ALL,2020,4
271-365,80,0.209,88.768,36.234,0.924,0.84,0.531,observed,RF,BASE+ALL,2020,4
1-7,7,0.488,12.412,10.97,1.0197,0.5135,0.868,gapfilled,RF,BASE+ALL,2020,4
8-30,23,-0.175,26.034,19.443,1.6737,1.3202,0.233,gapfilled,RF,BASE+ALL,2020,4
31-90,60,0.006,31.49,20.815,1.1138,0.7607,0.216,gapfilled,RF,BASE+ALL,2020,4
91-180,90,0.215,18.143,12.265,0.8915,0.4889,0.474,gapfilled,RF,BASE+ALL,2020,4
181-270,90,0.297,51.952,34.72,0.7288,0.5743,0.549,gapfilled,RF,BASE+ALL,2020,4
271-365,95,0.382,53.49,24.454,0.8134,0.6766,0.696,gapfilled,RF,BASE+ALL,2020,4
1-7,4,-6.544,20.705,19.226,1.7083,2.1688,0.415,observed,XGB,BASE+ALL,2020,4
8-30,21,-0.45,17.748,13.376,1.0584,1.1659,0.168,observed,XGB,BASE+ALL,2020,4
31-90,37,-0.145,47.002,31.482,1.1915,1.0855,-0.23,observed,XGB,BASE+ALL,2020,4
91-180,42,-0.005,21.007,16.184,0.9574,0.7706,0.182,observed,XGB,BASE+ALL,2020,4
181-270,79,0.112,77.174,47.892,0.9393,0.7859,0.335,observed,XGB,BASE+ALL,2020,4
271-365,80,0.141,92.509,40.154,1.024,0.9309,0.413,observed,XGB,BASE+ALL,2020,4
1-7,7,0.395,13.484,12.182,1.1323,0.5702,0.943,gapfilled,XGB,BASE+ALL,2020,4
8-30,23,-0.038,24.465,13.423,1.1555,0.9114,0.162,gapfilled,XGB,BASE+ALL,2020,4
31-90,60,-0.057,32.469,20.579,1.1012,0.7521,0.134,gapfilled,XGB,BASE+ALL,2020,4
91-180,90,0.014,20.33,14.408,1.0473,0.5743,0.335,gapfilled,XGB,BASE+ALL,2020,4
181-270,90,0.234,54.212,33.23,0.6975,0.5496,0.492,gapfilled,XGB,BASE+ALL,2020,4
271-365,95,0.254,58.807,29.207,0.9715,0.8081,0.537,gapfilled,XGB,BASE+ALL,2020,4
1-7,4,-5.201,18.771,17.286,1.5359,1.9499,0.387,observed,LightGBM,BASE+ALL,2020,4
8-30,21,-0.349,17.121,12.567,0.9944,1.0954,0.205,observed,LightGBM,BASE+ALL,2020,4
31-90,37,-0.1,46.054,31.189,1.1804,1.0754,-0.13,observed,LightGBM,BASE+ALL,2020,4
91-180,42,-0.085,21.825,17.037,1.0079,0.8112,0.037,observed,LightGBM,BASE+ALL,2020,4
181-270,79,0.108,77.317,47.729,0.9361,0.7832,0.333,observed,LightGBM,BASE+ALL,2020,4
271-365,80,0.134,92.901,39.814,1.0153,0.923,0.411,observed,LightGBM,BASE+ALL,2020,4
1-7,7,0.386,13.59,12.603,1.1715,0.5899,0.969,gapfilled,LightGBM,BASE+ALL,2020,4
8-30,23,-0.045,24.554,13.14,1.1311,0.8922,0.179,gapfilled,LightGBM,BASE+ALL,2020,4
31-90,60,-0.021,31.915,20.799,1.1129,0.7601,0.188,gapfilled,LightGBM,BASE+ALL,2020,4
91-180,90,-0.042,20.905,14.358,1.0437,0.5723,0.22,gapfilled,LightGBM,BASE+ALL,2020,4
181-270,90,0.231,54.33,33.104,0.6948,0.5476,0.494,gapfilled,LightGBM,BASE+ALL,2020,4
271-365,95,0.246,59.091,28.956,0.9632,0.8012,0.541,gapfilled,LightGBM,BASE+ALL,2020,4
1-7,4,-1.436,11.766,9.313,0.8275,1.0506,0.013,observed,SARIMAX,BASE+ALL,2020,4
8-30,21,0.188,13.278,10.243,0.8104,0.8928,0.448,observed,SARIMAX,BASE+ALL,2020,4
31-90,37,-0.057,45.161,26.705,1.0107,0.9208,0.048,observed,SARIMAX,BASE+ALL,2020,4
91-180,42,0.056,20.353,17.311,1.0241,0.8243,0.422,observed,SARIMAX,BASE+ALL,2020,4
181-270,79,0.094,77.915,50.923,0.9988,0.8356,0.317,observed,SARIMAX,BASE+ALL,2020,4
271-365,80,0.123,93.461,40.829,1.0412,0.9465,0.371,observed,SARIMAX,BASE+ALL,2020,4
1-7,7,0.852,6.669,4.91,0.4564,0.2298,0.972,gapfilled,SARIMAX,BASE+ALL,2020,4
8-30,23,0.123,22.49,10.314,0.8878,0.7003,0.416,gapfilled,SARIMAX,BASE+ALL,2020,4
31-90,60,0.013,31.369,16.923,0.9056,0.6185,0.321,gapfilled,SARIMAX,BASE+ALL,2020,4
91-180,90,0.461,15.027,10.393,0.7554,0.4143,0.679,gapfilled,SARIMAX,BASE+ALL,2020,4
181-270,90,0.202,55.359,36.478,0.7657,0.6034,0.453,gapfilled,SARIMAX,BASE+ALL,2020,4
271-365,95,0.224,59.966,30.859,1.0264,0.8538,0.493,gapfilled,SARIMAX,BASE+ALL,2020,4
1-7,4,-4.144,17.097,15.481,1.3756,1.7464,0.371,observed,Ensemble_unweighted,BASE+ALL,2020,4
8-30,21,-0.22,16.283,11.925,0.9436,1.0394,0.274,observed,Ensemble_unweighted,BASE+ALL,2020,4
31-90,37,-0.08,45.639,29.772,1.1268,1.0265,-0.109,observed,Ensemble_unweighted,BASE+ALL,2020,4
91-180,42,0.064,20.269,15.989,0.9459,0.7613,0.287,observed,Ensemble_unweighted,BASE+ALL,2020,4
181-270,79,0.116,76.97,48.596,0.9531,0.7974,0.342,observed,Ensemble_unweighted,BASE+ALL,2020,4
271-365,80,0.157,91.661,38.289,0.9764,0.8876,0.442,observed,Ensemble_unweighted,BASE+ALL,2020,4
1-7,7,0.689,9.667,8.031,0.7465,0.3759,0.957,gapfilled,Ensemble_unweighted,BASE+ALL,2020,4
8-30,23,0.04,23.535,12.412,1.0684,0.8428,0.262,gapfilled,Ensemble_unweighted,BASE+ALL,2020,4
31-90,60,0.023,31.224,19.125,1.0234,0.6989,0.213,gapfilled,Ensemble_unweighted,BASE+ALL,2020,4
91-180,90,0.251,17.722,11.966,0.8698,0.477,0.541,gapfilled,Ensemble_unweighted,BASE+ALL,2020,4
181-270,90,0.256,53.443,33.742,0.7082,0.5581,0.508,gapfilled,Ensemble_unweighted,BASE+ALL,2020,4
271-365,95,0.287,57.486,27.292,0.9078,0.7551,0.582,gapfilled,Ensemble_unweighted,BASE+ALL,2020,4
1-7,4,-4.196,17.183,15.578,1.3841,1.7572,0.374,observed,Ensemble_MASEweighted,BASE+ALL,2020,4
8-30,21,-0.227,16.327,11.965,0.9467,1.0428,0.271,observed,Ensemble_MASEweighted,BASE+ALL,2020,4
31-90,37,-0.081,45.665,29.826,1.1288,1.0284,-0.112,observed,Ensemble_MASEweighted,BASE+ALL,2020,4
91-180,42,0.062,20.29,15.984,0.9456,0.7611,0.283,observed,Ensemble_MASEweighted,BASE+ALL,2020,4
181-270,79,0.116,76.971,48.567,0.9526,0.7969,0.342,observed,Ensemble_MASEweighted,BASE+ALL,2020,4
271-365,80,0.156,91.681,38.321,0.9773,0.8884,0.442,observed,Ensemble_MASEweighted,BASE+ALL,2020,4
1-7,7,0.683,9.763,8.171,0.7596,0.3825,0.957,gapfilled,Ensemble_MASEweighted,BASE+ALL,2020,4
8-30,23,0.037,23.566,12.463,1.0728,0.8462,0.259,gapfilled,Ensemble_MASEweighted,BASE+ALL,2020,4
31-90,60,0.021,31.249,19.171,1.0258,0.7006,0.212,gapfilled,Ensemble_MASEweighted,BASE+ALL,2020,4
91-180,90,0.244,17.8,12.036,0.8749,0.4798,0.534,gapfilled,Ensemble_MASEweighted,BASE+ALL,2020,4
181-270,90,0.256,53.453,33.719,0.7078,0.5577,0.508,gapfilled,Ensemble_MASEweighted,BASE+ALL,2020,4
271-365,95,0.286,57.514,27.327,0.909,0.7561,0.582,gapfilled,Ensemble_MASEweighted,BASE+ALL,2020,4
1-7,3,-2.598,4.589,3.921,1.5797,0.4432,-0.999,observed,RF,BASE+ALL,2021,4
8-30,19,-0.534,21.406,16.724,1.3159,1.1164,0.242,observed,RF,BASE+ALL,2021,4
31-90,50,-0.182,22.298,17.599,1.3553,1.0194,0.099,observed,RF,BASE+ALL,2021,4
91-180,90,0.189,89.519,53.148,0.819,0.7282,0.49,observed,RF,BASE+ALL,2021,4
181-270,88,0.178,91.527,70.738,1.0432,0.9916,0.445,observed,RF,BASE+ALL,2021,4
271-365,91,-1.002,46.242,37.604,1.8051,1.6943,0.489,observed,RF,BASE+ALL,2021,4
1-7,7,-1.596,2.985,2.455,1.5332,0.2246,-0.833,gapfilled,RF,BASE+ALL,2021,4
8-30,23,-0.986,13.048,11.406,1.5299,0.8419,0.466,gapfilled,RF,BASE+ALL,2021,4
31-90,60,-0.646,16.69,13.246,1.442,0.7987,0.248,gapfilled,RF,BASE+ALL,2021,4
91-180,90,0.299,59.613,36.938,0.6208,0.5362,0.586,gapfilled,RF,BASE+ALL,2021,4
181-270,90,0.218,73.156,57.507,0.9239,0.8507,0.498,gapfilled,RF,BASE+ALL,2021,4
271-365,95,-0.201,35.987,30.291,1.3914,1.1865,0.732,gapfilled,RF,BASE+ALL,2021,4
1-7,3,-1.931,4.141,3.67,1.4785,0.4148,-0.851,observed,XGB,BASE+ALL,2021,4
8-30,19,-0.115,18.256,14.638,1.1518,0.9771,0.382,observed,XGB,BASE+ALL,2021,4
31-90,50,-0.079,21.304,15.134,1.1655,0.8766,0.11,observed,XGB,BASE+ALL,2021,4
91-180,90,0.107,93.941,54.769,0.844,0.7504,0.357,observed,XGB,BASE+ALL,2021,4
181-270,88,0.323,83.081,64.213,0.9469,0.9001,0.609,observed,XGB,BASE+ALL,2021,4
271-365,91,-0.607,41.434,32.375,1.5541,1.4587,0.458,observed,XGB,BASE+ALL,2021,4
1-7,7,-1.14,2.71,2.291,1.4311,0.2096,-0.865,gapfilled,XGB,BASE+ALL,2021,4
8-30,23,-0.08,9.622,8.642,1.1592,0.6379,0.556,gapfilled,XGB,BASE+ALL,2021,4
31-90,60,-0.568,16.293,11.07,1.2051,0.6675,0.281,gapfilled,XGB,BASE+ALL,2021,4
91-180,90,0.192,64.006,39.224,0.6593,0.5694,0.462,gapfilled,XGB,BASE+ALL,2021,4
181-270,90,0.393,64.428,51.124,0.8213,0.7563,0.66,gapfilled,XGB,BASE+ALL,2021,4
271-365,95,0.067,31.73,25.805,1.1854,1.0107,0.692,gapfilled,XGB,BASE+ALL,2021,4
1-7,3,-0.967,3.392,3.042,1.2256,0.3439,-0.965,observed,LightGBM,BASE+ALL,2021,4
8-30,19,-0.062,17.809,14.049,1.1054,0.9378,0.456,observed,LightGBM,BASE+ALL,2021,4
31-90,50,-0.058,21.089,14.718,1.1335,0.8526,0.121,observed,LightGBM,BASE+ALL,2021,4
91-180,90,0.129,92.738,63.074,0.972,0.8642,0.372,observed,LightGBM,BASE+ALL,2021,4
181-270,88,0.307,84.018,66.779,0.9848,0.9361,0.607,observed,LightGBM,BASE+ALL,2021,4
271-365,91,-0.655,42.045,33.185,1.593,1.4952,0.484,observed,LightGBM,BASE+ALL,2021,4
1-7,7,-0.717,2.427,2.037,1.2721,0.1864,-0.777,gapfilled,LightGBM,BASE+ALL,2021,4
8-30,23,-0.073,9.594,8.339,1.1185,0.6155,0.546,gapfilled,LightGBM,BASE+ALL,2021,4
31-90,60,-0.302,14.847,10.031,1.0919,0.6048,0.217,gapfilled,LightGBM,BASE+ALL,2021,4
91-180,90,0.188,64.19,46.114,0.7751,0.6694,0.475,gapfilled,LightGBM,BASE+ALL,2021,4
181-270,90,0.363,66.002,52.582,0.8448,0.7779,0.669,gapfilled,LightGBM,BASE+ALL,2021,4
271-365,95,0.052,31.981,26.499,1.2172,1.0379,0.722,gapfilled,LightGBM,BASE+ALL,2021,4
1-7,3,-5.791,6.304,5.263,2.1203,0.5949,-0.463,observed,SARIMAX,BASE+ALL,2021,4
8-30,19,0.012,17.178,12.552,0.9876,0.8379,0.248,observed,SARIMAX,BASE+ALL,2021,4
31-90,50,0.011,20.392,13.586,1.0462,0.7869,0.168,observed,SARIMAX,BASE+ALL,2021,4
91-180,90,0.112,93.664,57.006,0.8785,0.7811,0.344,observed,SARIMAX,BASE+ALL,2021,4
181-270,88,0.207,89.893,64.599,0.9526,0.9056,0.477,observed,SARIMAX,BASE+ALL,2021,4
271-365,91,-0.267,36.779,28.419,1.3642,1.2804,0.509,observed,SARIMAX,BASE+ALL,2021,4
1-7,7,-2.424,3.428,2.111,1.3182,0.1931,-0.259,gapfilled,SARIMAX,BASE+ALL,2021,4
8-30,23,0.38,7.293,5.807,0.7789,0.4287,0.623,gapfilled,SARIMAX,BASE+ALL,2021,4
31-90,60,0.1,12.346,8.485,0.9236,0.5116,0.351,gapfilled,SARIMAX,BASE+ALL,2021,4
91-180,90,0.191,64.073,41.056,0.6901,0.596,0.442,gapfilled,SARIMAX,BASE+ALL,2021,4
181-270,90,0.273,70.493,51.057,0.8203,0.7553,0.539,gapfilled,SARIMAX,BASE+ALL,2021,4
271-365,95,0.234,28.734,22.473,1.0323,0.8802,0.707,gapfilled,SARIMAX,BASE+ALL,2021,4
1-7,3,-2.495,4.522,3.914,1.5767,0.4424,-0.819,observed,Ensemble_unweighted,BASE+ALL,2021,4
8-30,19,-0.123,18.319,14.38,1.1315,0.9599,0.337,observed,Ensemble_unweighted,BASE+ALL,2021,4
31-90,50,-0.033,20.837,14.967,1.1526,0.867,0.131,observed,Ensemble_unweighted,BASE+ALL,2021,4
91-180,90,0.146,91.862,56.654,0.8731,0.7763,0.39,observed,Ensemble_unweighted,BASE+ALL,2021,4
181-270,88,0.273,86.087,66.187,0.976,0.9278,0.551,observed,Ensemble_unweighted,BASE+ALL,2021,4
271-365,91,-0.569,40.939,32.688,1.5691,1.4728,0.5,observed,Ensemble_unweighted,BASE+ALL,2021,4
1-7,7,-1.071,2.666,2.174,1.3575,0.1988,-0.717,gapfilled,Ensemble_unweighted,BASE+ALL,2021,4
8-30,23,-0.017,9.337,8.323,1.1164,0.6144,0.57,gapfilled,Ensemble_unweighted,BASE+ALL,2021,4
31-90,60,-0.17,14.075,10.076,1.0968,0.6076,0.283,gapfilled,Ensemble_unweighted,BASE+ALL,2021,4
91-180,90,0.24,62.087,40.323,0.6777,0.5853,0.492,gapfilled,Ensemble_unweighted,BASE+ALL,2021,4
181-270,90,0.34,67.179,52.444,0.8425,0.7758,0.61,gapfilled,Ensemble_unweighted,BASE+ALL,2021,4
271-365,95,0.1,31.159,25.943,1.1917,1.0161,0.737,gapfilled,Ensemble_unweighted,BASE+ALL,2021,4
1-7,3,-2.457,4.498,3.897,1.5698,0.4405,-0.822,observed,Ensemble_MASEweighted,BASE+ALL,2021,4
8-30,19,-0.123,18.316,14.387,1.132,0.9603,0.34,observed,Ensemble_MASEweighted,BASE+ALL,2021,4
31-90,50,-0.033,20.847,14.973,1.1531,0.8673,0.13,observed,Ensemble_MASEweighted,BASE+ALL,2021,4
91-180,90,0.146,91.873,56.692,0.8736,0.7768,0.39,observed,Ensemble_MASEweighted,BASE+ALL,2021,4
181-270,88,0.275,85.993,66.176,0.9759,0.9277,0.553,observed,Ensemble_MASEweighted,BASE+ALL,2021,4
271-365,91,-0.571,40.966,32.702,1.5698,1.4734,0.499,observed,Ensemble_MASEweighted,BASE+ALL,2021,4
1-7,7,-1.063,2.661,2.173,1.3571,0.1988,-0.725,gapfilled,Ensemble_MASEweighted,BASE+ALL,2021,4
8-30,23,-0.02,9.35,8.336,1.1181,0.6153,0.569,gapfilled,Ensemble_MASEweighted,BASE+ALL,2021,4
31-90,60,-0.177,14.115,10.096,1.0991,0.6088,0.283,gapfilled,Ensemble_MASEweighted,BASE+ALL,2021,4
91-180,90,0.24,62.098,40.353,0.6782,0.5858,0.492,gapfilled,Ensemble_MASEweighted,BASE+ALL,2021,4
